;SentenceId;PhraseId;Phrase;Sentiment
170;171;4515;Nothing more than an amiable but unfocused bagatelle that plays like a loosely-connected string of acting-workshop exercises .;0
213;214;5360;A singularly off-putting romantic comedy .;1
864;865;19659;A work that lacks both a purpose and a strong pulse .;0
1025;1026;22657;Anyone who welcomes a dash of the avant-garde fused with their humor should take pleasure in this crazed , joyous romp of a film .;4
1060;1061;23399;Troll the cult section of your local video store for the real deal .;2
293;294;7213;`` Austin Powers in Goldmember '' has the right stuff for silly summer entertainment and has enough laughs to sustain interest to the end .;4
318;319;7840;There is more than one joke about putting the toilet seat down .;2
148;149;3905;Because Eight Legged Freaks is partly an homage to Them , Tarantula and other low - budget B-movie thrillers of the 1950s and '60s , the movie is a silly -LRB- but not sophomoric -RRB- romp through horror and hellish conditions .;2
662;663;15469;Brings to a spectacular completion one of the most complex , generous and subversive artworks of the last decade .;4
552;553;12860;The color sense of Stuart Little 2 is its most immediate and most obvious pleasure , but it would count for very little if the movie were n't as beautifully shaped and as delicately calibrated in tone as it is .;3
1064;1065;23485;A light , engaging comedy that fumbles away almost all of its accumulated enjoyment with a crucial third act miscalculation .;1
469;470;11009;Brings awareness to an issue often overlooked -- women 's depression .;2
1010;1011;22410;Done in mostly by a weak script that ca n't support the epic treatment .;0
729;730;16852;You can not guess why the cast and crew did n't sign a pact to burn the negative and the script and pretend the whole thing never existed .;0
553;554;12903;Parts;2
247;248;6226;Sillier , cuter , and shorter than the first -LRB- as best I remember -RRB- , but still a very good time at the cinema .;4
445;446;10550;A straight-shooting family film which awards animals the respect they 've rarely been given .;4
526;527;12320;An unbelievably stupid film , though occasionally fun enough to make you forget its absurdity .;1
162;163;4278;As any creature-feature fan knows , when you cross toxic chemicals with a bunch of exotic creatures , you get a lot of running around , screaming and death .;2
470;471;11024;Imagine a film that begins as a Seven rip-off , only to switch to a mix of The Shining , The Thing , and any naked teenagers horror flick from the 1980s .;1
648;649;15087;It 's a terrible movie in every regard , and utterly painful to watch .;0
394;395;9485;Maybe it is formula filmmaking , but there 's nothing wrong with that if the film is well-crafted and this one is .;3
557;558;12963;It all comes down to whether you can tolerate Leon Barlow .;1
108;109;2841;Filmmaker Tian Zhuangzhuang triumphantly returns to narrative filmmaking with a visually masterful work of quiet power .;4
155;156;4124;In the director 's cut , the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes .;3
843;844;19229;A naturally funny film , Home Movie makes you crave Chris Smith 's next movie .;4
458;459;10792;Too long , and larded with exposition , this somber cop drama ultimately feels as flat as the scruffy sands of its titular community .;1
1049;1050;23173;Not only are the film 's Sopranos gags incredibly dated and unfunny , they also demonstrate how desperate the makers of this ` we 're - doing-it-for - the-cash ' sequel were .;0
580;581;13488;One of the pleasures in Walter 's documentary ... is the parade of veteran painters , confounded dealers , and miscellaneous bohos who expound upon the subject 's mysterious personality without ever explaining him .;2
1027;1028;22695;-- that the ` true story ' by which All the Queen 's Men is allegedly `` inspired '' was a lot funnier and more deftly enacted than what 's been cobbled together onscreen .;1
971;972;21734;The creative animation work may not look as fully ` rendered ' as Pixar 's industry standard , but it uses lighting effects and innovative backgrounds to an equally impressive degree .;3
92;93;2414;Entertains not so much because of its music or comic antics , but through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel .;1
599;600;13931;The early and middle passages are surprising in how much they engage and even touch us .;4
688;689;16037;It 's petty thievery like this that puts flimsy flicks like this behind bars;0
1053;1054;23251;-LRB- Crystal and De Niro -RRB- manage to squeeze out some good laughs but not enough to make this silly con job sing .;2
587;588;13672;Show me the mugging .;2
770;771;17765;The result is good gossip , entertainingly delivered , yet with a distinctly musty odour , its expiry date long gone .;2
244;245;6143;Robert Harmon 's less-is-more approach delivers real bump-in - the-night chills -- his greatest triumph is keeping the creepy crawlies hidden in the film 's thick shadows .;3
910;911;20374;Consider the film a celluloid litmus test for the intellectual and emotional pedigree of your date and a giant step backward for a director I admire .;1
140;141;3713;Poor editing , bad bluescreen , and ultra-cheesy dialogue highlight the radical action .;0
143;144;3778;Initial strangeness inexorably gives way to rote sentimentality and mystical tenderness becomes narrative expedience .;2
783;784;17991;These guys seem great to knock back a beer with but they 're simply not funny performers .;1
617;618;14340;A tired , unnecessary retread ... a stale copy of a picture that was n't all that great to begin with .;0
285;286;7092;A smart , arch and rather cold-blooded comedy .;3
39;40;1088;So could young romantics out on a date .;3
627;628;14570;Rice never clearly defines his characters or gives us a reason to care about them .;1
246;247;6221;Feral and uncomfortable .;1
845;846;19280;A Meatballs for the bare-midriff generation .;2
227;228;5749;Though the film is well-intentioned , one could rent the original and get the same love story and parable .;3
140;141;3713;Poor editing , bad bluescreen , and ultra-cheesy dialogue highlight the radical action .;0
82;83;2195;The Pianist lacks the quick emotional connections of Steven Spielberg 's Schindler 's List .;2
855;856;19496;There 's no palpable chemistry between Lopez and male lead Ralph Fiennes , plus the script by Working Girl scribe Kevin Wade is workmanlike in the extreme .;0
736;737;16967;Steven Soderbergh does n't remake Andrei Tarkovsky 's Solaris so much as distill it .;1
401;402;9629;The movie plays up the cartoon 's more obvious strength of snazziness while neglecting its less conspicuous writing strength .;2
577;578;13434;Mostly works because of the universal themes , earnest performances ... and excellent use of music by India 's popular Gulzar and Jagjit Singh .;4
806;807;18421;Execrable .;0
353;354;8555;Purports to be a Hollywood satire but winds up as the kind of film that should be the target of something deeper and more engaging .;1
618;619;14362;Its initial excitement settles into a warmed over pastiche .;1
905;906;20298;They exist for hushed lines like `` They 're back ! '';2
740;741;17086;New Yorkers always seem to find the oddest places to dwell ...;2
466;467;10932;Despite its lavish formalism and intellectual austerity , the film manages to keep you at the edge of your seat with its shape-shifting perils , political intrigue and brushes with calamity .;3
121;122;3263;Absorbing character;2
837;838;19115;A film without surprise geared toward maximum comfort and familiarity .;1
507;508;11790;But its storytelling prowess and special effects are both listless .;1
833;834;19006;Fast and funny , an action cartoon that 's suspenseful enough for older kids but not too scary for the school-age crowd .;3
530;531;12385;Combines improbable melodrama -LRB- gored bullfighters , comatose ballerinas -RRB- with subtly kinky bedside vigils and sensational denouements , and yet at the end , we are undeniably touched .;3
926;927;20764;Only about as sexy and dangerous as an actress in a role that reminds at every turn of Elizabeth Berkley 's flopping dolphin-gasm .;1
318;319;7840;There is more than one joke about putting the toilet seat down .;2
941;942;21052;Sheridan;2
588;589;13677;Hashiguchi uses the situation to evoke a Japan bustling atop an undercurrent of loneliness and isolation .;3
1058;1059;23343;The new Insomnia is a surprisingly faithful remake of its chilly predecessor , and when it does elect to head off in its own direction , it employs changes that fit it well rather than ones that were imposed for the sake of commercial sensibilities .;3
886;887;19998;A solid piece of journalistic work that draws a picture of a man for whom political expedience became a deadly foreign policy .;2
373;374;8956;An ambitious movie that , like Shiner 's organizing of the big fight , pulls off enough of its effects to make up for the ones that do n't come off .;4
343;344;8280;Remember back when thrillers actually thrilled ?;1
135;136;3630;One of the year 's most weirdly engaging and unpredictable character pieces .;4
810;811;18482;It gives poor Dana Carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .;1
1020;1021;22584;The mark of a respectable summer blockbuster is one of two things : unadulterated thrills or genuine laughs .;4
59;60;1609;Transforms one of -LRB- Shakespeare 's -RRB- deepest tragedies into a smart new comedy .;3
199;200;5104;The movie 's heavy-handed screenplay navigates a fast fade into pomposity and pretentiousness .;2
927;928;20790;Their contrast is neither dramatic nor comic -- it 's just a weird fizzle .;1
957;958;21423;An entertaining , if ultimately minor , thriller .;3
396;397;9528;Loses its sense of humor in a vat of failed jokes , twitchy acting , and general boorishness .;0
644;645;14990;... a vivid , thoughtful , unapologetically raw coming-of-age tale full of sex , drugs and rock 'n' roll .;4
117;118;3123;300 years of Russian history and culture compressed into an evanescent , seamless and sumptuous stream of consciousness .;4
603;604;14036;A mechanical action-comedy whose seeming purpose is to market the charismatic Jackie Chan to even younger audiences .;0
771;772;17791;Just the labour involved in creating the layered richness of the imagery in this chiaroscuro of madness and light is astonishing .;4
824;825;18776;By not averting his eyes , Solondz forces us to consider the unthinkable , the unacceptable , the unmentionable .;3
616;617;14309;The immersive powers of the giant screen and its hyper-realistic images are put to perfect use in the breathtakingly beautiful outer-space documentary Space Station 3D .;4
86;87;2274;Highly recommended viewing for its courage , ideas , technical proficiency and great acting .;4
87;88;2297;In IMAX in short , it 's just as wonderful on the big screen .;4
1051;1052;23228;finely crafted , finely written , exquisitely performed;4
339;340;8198;"Roman Polanski directs The Pianist like a surgeon mends a broken heart ; very meticulously but without any passion .";1
897;898;20174;-LRB- Ramsay -RRB- visually transforms the dreary expanse of dead-end distaste the characters inhabit into a poem of art , music and metaphor .;4
56;57;1531;Run for your lives !;0
945;946;21121;"It is most of the things Costner movies are known for ; it 's sanctimonious , self-righteous and so eager to earn our love that you want to slap it .";1
403;404;9708;Despite slick production values and director Roger Michell 's tick-tock pacing , the final effect is like having two guys yelling in your face for two hours .;1
326;327;7981;A guilty pleasure at best , and not worth seeing unless you want to laugh at it .;2
974;975;21802;Clever but not especially compelling .;2
554;555;12921;In visual fertility Treasure Planet rivals the top Japanese animations of recent vintage .;3
1040;1041;22996;A sub-formulaic slap in the face to seasonal cheer .;1
977;978;21840;The Emperor 's Club , ruthless in its own placid way , finds one of our most conservative and hidebound movie-making traditions and gives it new texture , new relevance , new reality .;4
301;302;7422;Using a stock plot , About a Boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater .;3
1020;1021;22584;The mark of a respectable summer blockbuster is one of two things : unadulterated thrills or genuine laughs .;4
132;133;3551;I suspect this is the kind of production that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the DVD .;1
1001;1002;22270;An incredibly irritating comedy about thoroughly vacuous people ... manages to embody the worst excesses of nouvelle vague without any of its sense of fun or energy .;0
610;611;14173;It 's as raw and action-packed an experience as a ringside seat at a tough-man contest .;4
921;922;20653;So devoid of pleasure or sensuality that it can not even be dubbed hedonistic .;0
421;422;10039;Solondz may well be the only one laughing at his own joke;1
442;443;10501;Good-looking but relentlessly lowbrow outing plays like Clueless Does South Fork .;1
295;296;7262;The filmmakers might want to look it up .;2
116;117;3099;Devos delivers a perfect performance that captures the innocence and budding demons within a wallflower .;3
781;782;17948;A cartoon ?;1
665;666;15530;A sleek advert for youthful anomie that never quite equals the sum of its pretensions .;1
594;595;13784;There is something that is so meditative and lyrical about Babak Payami 's boldly quirky Iranian drama Secret Ballot ... a charming and evoking little ditty that manages to show the gentle and humane side of Middle Eastern world politics;3
110;111;2895;Takes one character we do n't like and another we do n't believe , and puts them into a battle of wills that is impossible to care about and is n't very funny .;2
410;411;9843;A movie like The Guys is why film criticism can be considered work .;1
879;880;19882;Whole stretches of the film may be incomprehensible to moviegoers not already clad in basic black .;1
25;26;703;It arrives with an impeccable pedigree , mongrel pep , and almost indecipherable plot complications .;2
730;731;16883;A stirring road movie .;3
38;39;1051;Do n't judge this one too soon - it 's a dark , gritty story but it takes off in totally unexpected directions and keeps on going .;3
717;718;16632;Pretend like your SAT scores are below 120 and you might not notice the flaws .;1
411;412;9857;Anyone who suffers through this film deserves , at the very least , a big box of consolation candy .;0
457;458;10773;Love may have been in the air onscreen , but I certainly was n't feeling any of it .;1
811;812;18510;Bernal and;2
832;833;18962;More than anything else , Kissing Jessica Stein injects freshness and spirit into the romantic comedy genre , which has been held hostage by generic scripts that seek to remake Sleepless in Seattle again and again .;4
284;285;7071;Is n't as sharp as the original ... Despite some visual virtues , ` Blade II ' just does n't cut it .;1
777;778;17885;A small movie with a big heart .;3
247;248;6226;Sillier , cuter , and shorter than the first -LRB- as best I remember -RRB- , but still a very good time at the cinema .;4
806;807;18421;Execrable .;0
916;917;20520;Sorvino makes the princess seem smug and cartoonish , and the film only really comes alive when poor Hermocrates and Leontine pathetically compare notes about their budding amours .;1
537;538;12543;There is a freedom to watching stunts that are this crude , this fast-paced and this insane .;3
389;390;9344;The town has kind of an authentic feel , but each one of these people stand out and everybody else is in the background and it just seems manufactured to me and artificial .;1
961;962;21482;Horrid little propaganda film with fascinating connections not only to the Serbs themselves but also to a network of American right-wing extremists .;3
878;879;19873;A fifty car pileup of cliches .;0
193;194;4970;The movie generates plot points with a degree of randomness usually achieved only by lottery drawing .;1
218;219;5517;Cloaks a familiar anti-feminist equation -LRB- career - kids = misery -RRB- in tiresome romantic-comedy duds .;1
1017;1018;22505;-LRB- A -RRB- wonderfully loopy tale of love , longing , and voting .;4
477;478;11122;Jonah is only so-so ... the addition of a biblical message will either improve the film for you , or it will lessen it .;2
888;889;20030;Irwin and his director never come up with an adequate reason why we should pay money for what we can get on television for free .;0
993;994;22148;Cedar somewhat defuses this provocative theme by submerging it in a hoary love triangle .;3
101;102;2654;A surprisingly ` solid ' achievement by director Malcolm D. Lee and writer John Ridley .;3
735;736;16960;Just send it to Cranky .;1
380;381;9112;Every individual will see the movie through the prism of his or her own beliefs and prejudices , but the one thing most will take away is the sense that peace is possible .;4
486;487;11298;It is not the first time that director Sara Sugarman stoops to having characters drop their pants for laughs and not the last time she fails to provoke them .;0
538;539;12562;` This movie sucks . ';0
877;878;19861;The result is a powerful , naturally dramatic piece of low-budget filmmaking .;4
1006;1007;22343;Should have been worth cheering as a breakthrough but is devoid of wit and humor .;1
917;918;20557;While this has the making of melodrama , the filmmaker cuts against this natural grain , producing a work that 's more interested in asking questions than in answering them .;2
807;808;18423;It may be a no-brainer , but at least it 's a funny no-brainer .;3
900;901;20237;A disturbing examination of what appears to be the definition of a ` bad ' police shooting .;2
417;418;9960;I walked away from this new version of E.T. just as I hoped I would -- with moist eyes .;4
184;185;4828;At a brief 42 minutes , we need more X and less blab .;2
522;523;12228;Highly recommended as an engrossing story about a horrifying historical event and the elements which contributed to it .;3
250;251;6287;The film is predictable in the reassuring manner of a beautifully sung holiday carol .;3
940;941;21039;But it also has many of the things that made the first one charming .;3
68;69;1846;is many things -- stoner midnight flick , sci-fi deconstruction , gay fantasia -- but above all it 's a love story as sanguine as its title .;3
30;31;840;Nothing more than a run-of-the-mill action flick .;2
533;534;12449;It 's actually too sincere -- the crime movie equivalent of a chick flick .;2
950;951;21247;With very little to add beyond the dark visions already relayed by superb recent predecessors like Swimming With Sharks and The Player , this latest skewering ... may put off insiders and outsiders alike .;1
438;439;10438;A nearly 21\/2 hours , the film is way too indulgent .;1
451;452;10658;Even with its $ 50-million US budget , Pinocchio never quite achieves the feel of a fanciful motion picture .;1
733;734;16937;It just goes to show , an intelligent person is n't necessarily an admirable storyteller .;1
219;220;5542;A film that plays things so nice 'n safe as to often play like a milquetoast movie of the week blown up for the big screen .;1
868;869;19701;Kaufman and Jonze take huge risks to ponder the whole notion of passion -- our desire as human beings for passion in our lives and the emptiness one feels when it is missing .;2
42;43;1165;If a horror movie 's primary goal is to frighten and disturb , then They works spectacularly well ... A shiver-inducing , nerve-rattling ride .;4
953;954;21329;Like the Hanks character , he 's a slow study : The action is stilted and the tabloid energy embalmed .;1
885;886;19967;Carrying off a spot-on Scottish burr , Duvall -LRB- also a producer -RRB- peels layers from this character that may well not have existed on paper .;3
329;330;8033;` Hey Arnold ! ';2
242;243;6077;At a time when commercialism has squeezed the life out of whatever idealism American moviemaking ever had , Godfrey Reggio 's career shines like a lonely beacon .;3
985;986;21978;Alternative medicine obviously has its merits ... but Ayurveda does the field no favors .;1
41;42;1135;Vincent Gallo is right at home in this French shocker playing his usual bad boy weirdo role .;3
65;66;1755;Downright transparent is the script 's endless assault of embarrassingly ham-fisted sex jokes that reek of a script rewrite designed to garner the film a `` cooler '' PG-13 rating .;0
501;502;11621;The film has the thrown-together feel of a summer-camp talent show : hastily written , underrehearsed , arbitrarily plotted and filled with crude humor and vulgar innuendo .;1
642;643;14963;How can such a cold movie claim to express warmth and longing ?;1
473;474;11095;An emotionally strong and politically potent piece of cinema .;4
882;883;19911;You end up simply admiring this bit or that , this performance or that .;2
478;479;11150;I hope the movie is widely seen and debated with appropriate ferocity and thoughtfulness .;4
400;401;9621;A porn film without the sex scenes .;2
901;902;20258;Distances you by throwing out so many red herrings , so many false scares , that the genuine ones barely register .;0
492;493;11453;Captures the raw comic energy of one of our most flamboyant female comics .;4
1001;1002;22270;An incredibly irritating comedy about thoroughly vacuous people ... manages to embody the worst excesses of nouvelle vague without any of its sense of fun or energy .;0
895;896;20140;Feels more like a rejected X-Files episode than a credible account of a puzzling real-life happening .;0
276;277;6930;The jokes are flat , and the action looks fake .;0
475;476;11109;More intellectually scary than dramatically involving .;1
763;764;17646;It 's a movie that accomplishes so much that one viewing ca n't possibly be enough .;3
634;635;14726;There has been a string of ensemble cast romances recently ... but Peter Mattei 's Love in the Time of Money sets itself apart by forming a chain of relationships that come full circle to end on a positive -LRB- if tragic -RRB- note .;3
397;398;9551;This misty-eyed Southern nostalgia piece , in treading the line between sappy and sanguine , winds up mired in tear-drenched quicksand .;1
205;206;5182;Monte Cristo smartly emphasizes the well-wrought story and omits needless chase scenes and swordfights as the revenge unfolds .;4
714;715;16591;No doubt the star and everyone else involved had their hearts in the right place .;3
185;186;4846;The Spalding Gray equivalent of a teen gross-out comedy .;2
166;167;4426;Has no reason to exist , other than to employ Hollywood kids and people who owe favors to their famous parents .;0
302;303;7452;Beating the Austin Powers films at their own game , this blaxploitation spoof downplays the raunch in favor of gags that rely on the strength of their own cleverness as opposed to the extent of their outrageousness .;3
296;297;7269;While maintaining the appearance of clinical objectivity , this sad , occasionally horrifying but often inspiring film is among Wiseman 's warmest .;4
435;436;10360;The rollerball sequences feel sanitised and stagey .;1
856;857;19530;A cleverly crafted but ultimately hollow mockumentary .;1
746;747;17217;Low comedy does n't come much lower .;1
446;447;10567;The directive to protect the code at all costs also begins to blur as the importance of the man and the code merge;2
211;212;5337;"Parents beware ; this is downright movie penance .";1
973;974;21776;It makes sense that he went back to school to check out the girls -- his film is a frat boy 's idea of a good time .;2
982;983;21951;A solid and refined piece of moviemaking imbued with passion and attitude .;4
579;580;13469;"This is n't a stand up and cheer flick ; it 's a sit down and ponder affair .";3
741;742;17100;Vaguely interesting , but it 's just too too much .;1
529;530;12374;... a powerful sequel and one of the best films of the year .;4
1012;1013;22432;That 's muy loco , but no more ridiculous than most of the rest of `` Dragonfly . '';1
969;970;21679;The art direction is often exquisite , and the anthropomorphic animal characters are beautifully realized through clever makeup design , leaving one to hope that the eventual DVD release will offer subtitles and the original Italian-language soundtrack .;4
660;661;15417;Dong never pushes for insights beyond the superficial tensions of the dynamic he 's dissecting , and the film settles too easily along the contours of expectation .;1
196;197;5030;If you saw it on TV , you 'd probably turn it off , convinced that you had already seen that movie .;1
915;916;20508;Worth catching for Griffiths ' warm and winning central performance .;3
153;154;4077;Feels like the work of an artist who is simply tired -- of fighting the same fights , of putting the weight of the world on his shoulders , of playing with narrative form .;1
1061;1062;23414;Bears is even worse than I imagined a movie ever could be .;0
997;998;22224;I admire it and yet can not recommend it , because it overstays its natural running time .;1
209;210;5294;It is depressing , ruthlessly pained and depraved , the movie equivalent of staring into an open wound .;0
529;530;12374;... a powerful sequel and one of the best films of the year .;4
828;829;18900;Chai 's structure and pacing are disconcertingly slack .;1
387;388;9301;Delia , Greta , and Paula rank as three of the most multilayered and sympathetic female characters of the year .;4
268;269;6708;Thanks to confident filmmaking and a pair of fascinating performances , the way to that destination is a really special walk in the woods .;4
261;262;6593;Halfway through the movie , the humor dwindles .;1
581;582;13534;Adrift , Bentley and Hudson stare and sniffle , respectively , as Ledger attempts , in vain , to prove that movie-star intensity can overcome bad hair design .;1
635;636;14777;This is popcorn movie fun with equal doses of action , cheese , ham and cheek -LRB- as well as a serious debt to The Road Warrior -RRB- , but it feels like unrealized potential;3
854;855;19488;It 's in the action scenes that things fall apart .;1
1042;1043;23022;-LRB- I -RRB- t 's certainly laudable that the movie deals with hot-button issues in a comedic context , but Barbershop is n't as funny as it should be .;1
643;644;14979;Only at the prospect of Beck 's next project .;2
308;309;7624;Seeing as the film lacks momentum and its position remains mostly undeterminable , the director 's experiment is a successful one .;3
407;408;9812;Consistently clever and suspenseful .;4
20;21;552;Best indie of the year , so far .;4
169;170;4495;Campanella gets the tone just right -- funny in the middle of sad in the middle of hopeful .;3
406;407;9784;"An ambitious , serious film that manages to do virtually everything wrong ; sitting through it is something akin to an act of cinematic penance .";2
843;844;19229;A naturally funny film , Home Movie makes you crave Chris Smith 's next movie .;4
270;271;6766;A mesmerizing cinematic poem from the first frame to the last .;4
1004;1005;22318;-- was a fad that had long since vanished .;2
321;322;7901;It appears to have been made by people to whom the idea of narrative logic or cohesion is an entirely foreign concept .;0
803;804;18386;Kitschy , flashy , overlong soap opera .;0
279;280;6981;In addition to the overcooked , ham-fisted direction , which has all the actors reaching for the back row , the dialogue sounds like horrible poetry .;0
138;139;3687;The movie is silly beyond comprehension , and even if it were n't silly , it would still be beyond comprehension .;0
346;347;8353;... a ho-hum affair , always watchable yet hardly memorable .;2
873;874;19800;Waiting for Godard can be fruitful : ` In Praise of Love ' is the director 's epitaph for himself .;3
357;358;8609;The script 's snazzy dialogue establishes a realistic atmosphere that involves us in the unfolding crisis , but the lazy plotting ensures that little of our emotional investment pays off .;2
468;469;10997;As lively an account as Seinfeld is deadpan .;1
700;701;16234;Once he starts learning to compromise with reality enough to become comparatively sane and healthy , the film becomes predictably conventional .;1
960;961;21463;Demme finally succeeds in diminishing his stature from Oscar-winning master to lowly studio hack .;1
427;428;10196;This beautifully animated epic is never dull .;4
896;897;20161;No amount of good intentions is able to overcome the triviality of the story .;0
221;222;5584;An even more predictable , cliche-ridden endeavor than its predecessor .;1
448;449;10614;Obvious , obnoxious and didactic burlesque .;0
825;826;18800;A remarkably alluring film set in the constrictive Eisenhower era about one suburban woman 's yearning in the face of a loss that shatters her cheery and tranquil suburban life .;3
712;713;16561;Ferrara 's best film in years .;4
1009;1010;22389;Stone seems to have a knack for wrapping the theater in a cold blanket of urban desperation .;1
52;53;1446;Thanks largely to Williams , all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film .;0
806;807;18421;Execrable .;0
598;599;13912;Falsehoods pile up , undermining the movie 's reality and stifling its creator 's comic voice .;1
761;762;17590;A stylish cast and some clever scripting solutions help Chicago make the transition from stage to screen with considerable appeal intact .;3
94;95;2473;Scarcely worth a mention apart from reporting on the number of tumbleweeds blowing through the empty theatres graced with its company .;0
270;271;6766;A mesmerizing cinematic poem from the first frame to the last .;4
1019;1020;22535;For every cheesy scene , though , there is a really cool bit -- the movie 's conception of a future-world holographic librarian -LRB- Orlando Jones -RRB- who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized .;3
710;711;16536;I 'd watch these two together again in a New York minute .;4
608;609;14117;Director Jay Russell stomps in hobnail boots over Natalie Babbitt 's gentle , endearing 1975 children 's novel .;1
705;706;16413;A real winner -- smart , funny , subtle , and resonant .;4
753;754;17367;Less an examination of neo-Nazism than a probe into the nature of faith itself .;3
327;328;7999;Perhaps a better celebration of these unfairly dismissed heroes would be a film that is n't this painfully forced , false and fabricated .;1
159;160;4213;An uncluttered , resonant gem that relays its universal points without lectures or confrontations . ';3
337;338;8169;One of the most highly-praised disappointments I 've had the misfortune to watch in quite some time .;0
393;394;9465;As averse as I usually am to feel-good , follow-your-dream Hollywood fantasies , this one got to me .;4
364;365;8745;The movie resolutely avoids all the comic possibilities of its situation , and becomes one more dumb high school comedy about sex gags and prom dates .;0
876;877;19849;` The War of the Roses , ' trailer-trash style .;0
702;703;16305;Even as it pays earnest homage to turntablists and beat jugglers , old schoolers and current innovators , Scratch is great fun , full of the kind of energy it 's documenting .;3
797;798;18269;More of the same old garbage Hollywood has been trying to pass off as acceptable teen entertainment for some time now .;0
137;138;3649;Although fairly involving as far as it goes , the film does n't end up having much that is fresh to say about growing up Catholic or , really , anything .;1
502;503;11656;The cast comes through even when the movie does n't .;2
715;716;16602;... a visually seductive , unrepentantly trashy take on Rice 's second installment of her Vampire Chronicles .;2
234;235;5877;Thoughtless , random , superficial humour and a lot of very bad Scouse accents;0
952;953;21310;The respective charms of Sandra Bullock and Hugh Grant have worn threadbare .;2
225;226;5683;They threw loads of money at an idea that should 've been so much more even if it was only made for teenage boys and wrestling fans .;1
65;66;1755;Downright transparent is the script 's endless assault of embarrassingly ham-fisted sex jokes that reek of a script rewrite designed to garner the film a `` cooler '' PG-13 rating .;0
293;294;7213;`` Austin Powers in Goldmember '' has the right stuff for silly summer entertainment and has enough laughs to sustain interest to the end .;4
