;SentenceId;PhraseId;Phrase;Sentiment
5370;5376;102147;... familiar and predictable , and 4\/5ths of it might as well have come from a Xerox machine rather than -LRB- writer-director -RRB- Franc .;1
5471;5477;103874;It 's not a great monster movie .;1
6296;6305;118030;Witty , contemplative , and sublimely beautiful .;4
5948;5956;112163;Barely manages for but a few seconds over its seemingly eternal running time to pique your interest , your imagination , your empathy or anything , really , save your disgust and your indifference .;1
5363;5369;101990;Audiences are advised to sit near the back and squint to avoid noticing some truly egregious lip-non-synching , but otherwise the production is suitably elegant .;3
5782;5789;109301;Unfortunately , a cast of competent performers from movies , television and the theater are cast adrift in various New York City locations with no unifying rhythm or visual style .;1
6069;6077;114266;` Lovely and Amazing , ' unhappily , is neither ... excessively strained and contrived .;2
6200;6208;116415;-LRB- A -RRB- smarter and much funnier version of the old Police Academy flicks .;3
6326;6335;118563;Bad movie .;0
5689;5696;107768;I have to admit that I am baffled by Jason X.;1
5951;5959;112221;A terrifically entertaining specimen of Spielbergian sci-fi .;4
6032;6040;113604;A crisp psychological drama -LRB- and -RRB- a fascinating little thriller that would have been perfect for an old `` Twilight Zone '' episode .;3
6126;6134;115150;The animation and game phenomenon that peaked about three years ago is actually dying a slow death , if the poor quality of Pokemon 4 Ever is any indication .;0
5694;5701;107810;Confessions is without a doubt a memorable directorial debut from King Hunk .;3
6173;6181;115942;Well made but uninvolving , Bloodwork is n't a terrible movie , just a stultifyingly obvious one -- an unrewarding collar for a murder mystery .;1
5656;5662;107156;Nicole Kidman makes it a party worth attending .;4
5865;5872;110818;As chilling and fascinating as Philippe Mora 's modern Hitler-study , Snide and Prejudice .;3
5598;5604;106114;So here it is : It 's about a family of sour immortals .;2
5509;5515;104501;The picture emerges as a surprisingly anemic disappointment .;0
5888;5895;111204;This is one of the year 's best films .;4
5529;5535;104813;Pretend it 's a werewolf itself by avoiding eye contact and walking slowly away .;1
6314;6323;118375;Throughout all the tumult , a question comes to mind : So why is this so boring ?;1
5752;5759;108773;The one not-so-small problem with Expecting is that the entire exercise has no real point .;1
5900;5907;111374;Another boorish movie from the I-heard-a-joke - at-a-frat-party school of screenwriting .;0
5421;5427;102970;This ludicrous film is predictable at every turn .;0
5403;5409;102677;- spy action flick with Antonio Banderas and Lucy Liu never comes together .;0
5380;5386;102318;For most of its footage , the new thriller proves that director M. Night Shyamalan can weave an eerie spell and that Mel Gibson can gasp , shudder and even tremble without losing his machismo .;4
5633;5639;106764;Brilliantly written and well-acted , Yellow Asphalt is an uncompromising film .;4
6333;6342;118661;A close-to-solid espionage thriller with the misfortune of being released a few decades too late .;2
5995;6003;113047;Comes off more like a misdemeanor , a flat , unconvincing drama that never catches fire .;1
6264;6273;117544;Earnest yet curiously tepid and choppy recycling in which predictability is the only winner .;1
6092;6100;114643;It 's hard to imagine another director ever making his wife look so bad in a major movie .;0
5876;5883;111014;An effective portrait of a life in stasis -- of the power of inertia to arrest development in a dead-end existence .;3
5721;5728;108261;Bacon keeps things interesting , but do n't go out of your way to pay full price .;2
6366;6376;119286;The story passes time until it 's time for an absurd finale of twisted metal , fireballs and revenge .;1
5831;5838;110224;That Haynes can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace .;4
5596;5602;106083;A perfectly respectable , perfectly inoffensive , easily forgettable film .;2
5561;5567;105412;-LRB- P -RRB- artnering Murphy with Robert De Niro for the TV-cops comedy Showtime would seem to be surefire casting .;3
5678;5684;107556;Although the film boils down to a lightweight story about matchmaking , the characters make Italian for Beginners worth the journey;3
5650;5656;107075;Part of the film 's cheeky charm comes from its vintage schmaltz .;4
6021;6029;113441;Excellent performances from Jacqueline Bisset and Martha Plimpton grace this deeply touching melodrama .;4
5970;5978;112560;But the feelings evoked in the film are lukewarm and quick to pass .;1
6252;6261;117334;A behind the scenes look at the training and dedication that goes into becoming a world-class fencer and the champion that 's made a difference to NYC inner-city youth .;2
5842;5849;110419;The actors are simply too good , and the story too intriguing , for technical flaws to get in the way .;4
5896;5903;111317;Unfortunately , the experience of actually watching the movie is less compelling than the circumstances of its making .;0
5803;5810;109645;Miyazaki has created such a vibrant , colorful world , it 's almost impossible not to be swept away by the sheer beauty of his images .;4
5486;5492;104146;An overly melodramatic but somewhat insightful French coming-of-age film ...;2
5614;5620;106403;There 's not a spark of new inspiration in it , just more of the same , done with noticeably less energy and imagination .;1
5566;5572;105517;A sleep-inducingly slow-paced crime drama with clumsy dialogue , heavy-handed phoney-feeling sentiment , and an overly-familiar set of plot devices .;0
5922;5930;111710;The camera soars above the globe in dazzling panoramic shots that make the most of the large-screen format , before swooping down on a string of exotic locales , scooping the whole world up in a joyous communal festival of rhythm .;4
6232;6241;116990;In the real world;2
5785;5792;109357;The film 's desire to be liked sometimes undermines the possibility for an exploration of the thornier aspects of the nature\/nurture argument in regards to homosexuality .;1
5920;5928;111688;What should have been a cutting Hollywood satire is instead about as fresh as last week 's issue of Variety .;0
5627;5633;106655;You know that ten bucks you 'd spend on a ticket ?;2
5936;5944;111974;A pathetic exploitation film that tries to seem sincere , and just seems worse for the effort .;0
6178;6186;116047;Has enough wit , energy and geniality to please not only the fanatical adherents on either side , but also people who know nothing about the subject and think they 're not interested .;3
5748;5755;108719;An awful lot like one of -LRB- Spears ' -RRB- music videos in content -- except that it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it .;0
6331;6340;118629;A bright , inventive , thoroughly winning flight of revisionist fancy .;3
5537;5543;104921;From the choppy editing to the annoying score to ` special effects ' by way of replacing objects in a character 's hands below the camera line , `` Besotted '' is misbegotten;0
6046;6054;113882;Oedekerk mugs mercilessly , and the genuinely funny jokes are few and far between .;0
5591;5597;105998;With flashbulb editing as cover for the absence of narrative continuity , Undisputed is nearly incoherent , an excuse to get to the closing bout ... by which time it 's impossible to care who wins .;1
5450;5456;103443;Poignant and moving , A Walk to Remember is an inspirational love story , capturing the innocence and idealism of that first encounter .;4
5505;5511;104438;Very stupid and annoying .;0
5713;5720;108114;No matter how you slice it , Mark Wahlberg and Thandie Newton are not Hepburn and Grant , two cinematic icons with chemistry galore .;2
6271;6280;117680;Ken Russell would love this .;3
5580;5586;105838;You could love Safe Conduct -LRB- Laissez Passer -RRB- for being a subtitled French movie that is 170 minutes long .;2
5704;5711;107957;A fascinating , unnerving examination of the delusions of one unstable man .;3
5747;5754;108699;First and foremost ... the reason to go see `` Blue Crush '' is the phenomenal , water-born cinematography by David Hennings .;4
6303;6312;118155;To show these characters in the act and give them no feelings of remorse -- and to cut repeatedly to the flashback of the original rape -- is overkill to the highest degree .;2
5942;5950;112074;So fiendishly cunning that even the most jaded cinema audiences will leave the auditorium feeling dizzy , confused , and totally disorientated .;3
6024;6032;113470;an essentially awkward version of the lightweight female empowerment picture we 've been watching for decades;1
5451;5457;103461;While the production details are lavish , film has little insight into the historical period and its artists , particularly in how Sand developed a notorious reputation .;1
5793;5800;109496;A film that should be relegated to a dark video store corner is somehow making its way instead to theaters .;0
6342;6351;118824;"Most thrillers send audiences out talking about specific scary scenes or startling moments ; `` Frailty '' leaves us with the terrifying message that the real horror may be waiting for us at home .";3
6099;6107;114744;This is the kind of subject matter that could so easily have been fumbled by a lesser filmmaker , but Ayres makes the right choices at every turn .;3
6071;6079;114292;The script is too mainstream and the psychology too textbook to intrigue .;1
5795;5802;109527;It 's Young Guns meets Goodfellas in this easily skippable hayseeds-vs .;2
6017;6025;113394;The film boasts dry humor and jarring shocks , plus moments of breathtaking mystery .;4
5780;5787;109284;A riveting documentary .;4
5393;5399;102572;Full Frontal had no effect and elicited no sympathies for any of the characters .;1
5969;5977;112531;A fresh-faced , big-hearted and frequently funny thrill ride for the kiddies , with enough eye candy and cheeky wit to keep parents away from the concession stand . ';4
5872;5879;110959;The film is so packed with subplots involving the various Silbersteins that it feels more like the pilot episode of a TV series than a feature film .;1
6221;6229;116788;A living testament to the power of the eccentric and the strange .;3
5570;5576;105592;Coarse , cliched and clunky , this trifling romantic comedy in which opposites attract for no better reason than that the screenplay demands it squanders the charms of stars Hugh Grant and Sandra Bullock .;0
6016;6024;113361;This is the kind of movie during which you want to bang your head on the seat in front of you , at its cluelessness , at its idiocy , at its utterly misplaced earnestness .;0
5710;5717;108056;A witty , trenchant , wildly unsentimental but flawed look at the ins and outs of modern moviemaking .;2
6020;6028;113426;A fanciful drama about Napoleon 's last years and his surprising discovery of love and humility .;4
5894;5901;111290;Far away .;2
5552;5558;105257;While not quite a comedy , the film tackles its relatively serious subject with an open mind and considerable good cheer , and is never less than engaging .;2
6222;6230;116798;It 's technically sumptuous but also almost wildly alive .;4
5991;5999;112954;Devotees of Star Trek II : The Wrath of Khan will feel a nagging sense of deja vu , and the grandeur of the best Next Generation episodes is lacking .;1
5976;5984;112697;Almost as offensive as `` Freddy Got Fingered . '';1
5604;5610;106241;By halfway through this picture I was beginning to hate it , and , of course , feeling guilty for it ... Then , miracle of miracles , the movie does a flip-flop .;3
6038;6046;113756;Its director 's most substantial feature for some time .;3
5556;5562;105323;An entertainment so in love with its overinflated mythology that it no longer recognizes the needs of moviegoers for real characters and compelling plots .;1
5532;5538;104859;There 's too much forced drama in this wildly uneven movie , about a young man 's battle with his inescapable past and uncertain future in a very shapable but largely unfulfilling present .;0
5581;5587;105859;Salma goes native and she 's never been better in this colorful bio-pic of a Mexican icon .;4
5384;5390;102410;That the film opens with maggots crawling on a dead dog is not an out of place metaphor .;1
5399;5405;102627;A compelling yarn , but not quite a ripping one .;3
6106;6114;114837;What 's missing is what we call the ` wow ' factor .;1
6338;6347;118730;Talk to Her is so darned assured , we have absolutely no idea who the main characters are until the film is well under way -- and yet it 's hard to stop watching .;3
6167;6175;115858;The script 's judgment and sense of weight is way , way off .;0
6319;6328;118434;That rare film whose real-life basis is , in fact , so interesting that no embellishment is needed .;3
5376;5382;102265;Much of this slick and sprightly CGI feature is sufficiently funny to amuse even the most resolutely unreligious parents who escort their little ones to megaplex screenings .;3
5576;5582;105729;Schnitzler does a fine job contrasting the sleekness of the film 's present with the playful paranoia of the film 's past . ';4
6364;6374;119243;While Serving Sara does have a long way to go before it reaches the level of crudity in the latest Austin Powers extravaganza , there 's nothing here to match that movie 's intermittent moments of inspiration .;2
5889;5896;111206;The film never finds its tone and several scenes run too long .;1
5905;5912;111425;You really have to salute writer-director Haneke -LRB- he adapted Elfriede Jelinek 's novel -RRB- for making a film that is n't nearly as graphic but much more powerful , brutally shocking and difficult to watch .;2
5774;5781;109162;Though intrepid in exploring an attraction that crosses sexual identity , Ozpetek falls short in showing us Antonia 's true emotions ... But at the very least , His Secret Life will leave you thinking .;3
5526;5532;104748;Parker can not sustain the buoyant energy level of the film 's city beginnings into its country conclusion ';1
6192;6200;116290;Not even Solondz 's thirst for controversy , sketchy characters and immature provocations can fully succeed at cheapening it .;1
5731;5738;108435;Woody Allen has really found his groove these days .;4
5928;5936;111838;It 's mindless junk like this that makes you appreciate original romantic comedies like Punch-Drunk Love .;2
5860;5867;110741;Offers no new insight on the matter , nor do its characters exactly spring to life .;0
5547;5553;105121;What ` Dumb and Dumber ' would have been without the vulgarity and with an intelligent , life-affirming script .;2
6166;6174;115851;A yawn-provoking little farm melodrama .;0
6207;6215;116548;Schneider 's mugging is relentless and his constant need to suddenly transpose himself into another character undermines the story 's continuity and progression .;2
6291;6300;117932;Though it lacks the utter authority of a genre gem , there 's a certain robustness to this engaging mix of love and bloodletting .;3
5480;5486;104023;Despite all the closed-door hanky-panky , the film is essentially juiceless .;0
6272;6281;117686;Thumbs down .;0
5833;5840;110280;It 's a barely tolerable slog over well-trod ground .;0
5822;5829;110056;Each of these stories has the potential for Touched by an Angel simplicity and sappiness , but Thirteen Conversations About One Thing , for all its generosity and optimism , never resorts to easy feel-good sentiments .;4
6044;6052;113844;Louiso lets the movie dawdle in classic disaffected-indie-film mode , and brother Hoffman 's script stumbles over a late-inning twist that just does n't make sense .;1
6150;6158;115550;Despite the fact that this film was n't as bad as I thought it was going to be , it 's still not a good movie;0
5807;5814;109727;Like The Rugrats movies , The Wild Thornberrys Movie does n't offer much more than the series , but its emphasis on caring for animals and respecting other cultures is particularly welcome .;3
5706;5713;107982;This is unusual , food-for-thought cinema that 's as entertaining as it is instructive .;3
6353;6363;119039;The riveting performances by the incredibly flexible cast make Love a joy to behold .;4
5835;5842;110308;That chirpy songbird Britney Spears has popped up with more mindless drivel .;0
5534;5540;104900;It looks closely , insightfully at fragile , complex relationships .;3
6276;6285;117728;The Trials of Henry Kissinger is a remarkable piece of filmmaking ... because you get it .;4
5816;5823;109920;Been there , done that , liked it much better the first time around - when it was called The Professional .;1
6073;6081;114341;A quirky comedy set in Newfoundland that cleverly captures the dry wit that 's so prevalent on The Rock .;3
5590;5596;105975;You expect more from director Michael Apted -LRB- Enigma -RRB- and screenwriter Nicholas Kazan -LRB- Reversal of Fortune -RRB- than this cliche pileup .;0
5996;6004;113061;Offers laughs and insight into one of the toughest ages a kid can go through .;3
5909;5917;111508;It 's the movie equivalent of a sweaty old guy in a rain coat shopping for cheap porn .;2
6175;6183;115996;Suffice to say that after seeing this movie in IMAX form , you 'll be more acquainted with the tiniest details of Tom Hanks ' face than his wife is .;2
5871;5878;110922;It 's a hellish , numbing experience to watch , and it does n't offer any insights that have n't been thoroughly debated in the media already , back in the Dahmer heyday of the mid - '90s .;1
6371;6381;119349;The film sparkles with the the wisdom and humor of its subjects .;4
5912;5920;111560;Wanders all over the map thematically and stylistically , and borrows heavily from Lynch , Jeunet , and von Trier while failing to find a spark of its own .;1
5827;5834;110157;With the cheesiest monsters this side of a horror spoof , which They is n't , it is more likely to induce sleep than fright .;0
5496;5502;104284;There are a few chuckles , but not a single gag sequence that really scores , and the stars seem to be in two different movies .;2
5794;5801;109513;Deserves high marks for political courage but barely gets by on its artistic merits .;2
5379;5385;102315;Sparse but oddly compelling .;3
6103;6111;114808;If you go into the theater expecting a scary , action-packed chiller , you might soon be looking for a sign .;1
5352;5358;101780;Instead of a balanced film that explains the zeitgeist that is the X Games , we get a cinematic postcard that 's superficial and unrealized .;0
6313;6322;118342;An engrossing Iranian film about two itinerant teachers and some lost and desolate people they encounter in a place where war has savaged the lives and liberties of the poor and the dispossessed .;3
5741;5748;108601;But even while his characters are acting horribly , he is always sympathetic .;3
6245;6254;117222;Serious and thoughtful .;4
5841;5848;110394;You 'll trudge out of the theater feeling as though you rode the Zipper after eating a corn dog and an extra-large cotton candy .;0
6048;6056;113917;Allen shows he can outgag any of those young whippersnappers making moving pictures today .;3
6019;6027;113422;... salaciously simplistic .;2
5944;5952;112115;Jacquot has filmed the opera exactly as the libretto directs , ideally capturing the opera 's drama and lyricism .;3
5810;5817;109792;It 's quite an achievement to set and shoot a movie at the Cannes Film Festival and yet fail to capture its visual appeal or its atmosphere .;0
6332;6341;118641;If there 's no art here , it 's still a good yarn -- which is nothing to sneeze at these days .;3
6305;6314;118212;Alas , getting there is not even half the interest .;0
6060;6068;114143;Narc is all menace and atmosphere .;1
6150;6158;115550;Despite the fact that this film was n't as bad as I thought it was going to be , it 's still not a good movie;0
5914;5922;111601;It 's depressing to see how far Herzog has fallen .;1
6201;6209;116426;It tells its story in a flat manner and leaves you with the impression that you should have gotten more out of it than you did .;2
6284;6293;117848;Neither a rousing success nor a blinding embarrassment .;2
6023;6031;113466;Below is well below expectations .;0
5576;5582;105729;Schnitzler does a fine job contrasting the sleekness of the film 's present with the playful paranoia of the film 's past . ';4
5579;5585;105795;Twenty years later , Reggio still knows how to make a point with poetic imagery , but his ability to startle has been stifled by the very prevalence of the fast-forward technology that he so stringently takes to task .;2
5988;5996;112896;The storytelling may be ordinary , but the cast is one of those all-star reunions that fans of Gosford Park have come to assume is just another day of Brit cinema .;3
6191;6199;116281;Needed a little less bling-bling and a lot more romance .;1
6187;6195;116243;The slam-bang superheroics are kinetic enough to engross even the most antsy youngsters .;4
5802;5809;109635;The slapstick is labored , and the bigger setpieces flat .;0
6288;6297;117884;An infinitely wittier version of the Home Alone formula .;3
5649;5655;107055;` Alice 's adventure through the looking glass and into zombie-land ' is filled with strange and wonderful creatures .;3
5619;5625;106534;Arguably the best script that Besson has written in years .;4
6050;6058;113951;Although Disney follows its standard formula in this animated adventure , it feels more forced than usual .;1
5390;5396;102503;Graphic sex may be what 's attracting audiences to Unfaithful , but gripping performances by Lane and Gere are what will keep them awake .;4
6263;6272;117524;Cuba Gooding Jr. valiantly mugs his way through Snow Dogs , but even his boisterous energy fails to spark this leaden comedy .;1
6222;6230;116798;It 's technically sumptuous but also almost wildly alive .;4
6094;6102;114672;Much of it comes from the brave , uninhibited performances by its lead actors .;4
5487;5493;104154;... a rather bland affair .;1
6328;6337;118579;Episode II -- Attack of the Clones is a technological exercise that lacks juice and delight .;1
5846;5853;110481;When a movie has stuck around for this long , you know there 's something there .;4
5892;5899;111249;The powerful success of Read My Lips with such provocative material shows why , after only three films , director\/co-writer Jacques Audiard , though little known in this country , belongs in the very top rank of French filmmakers .;3
6001;6009;113131;I have two words to say about Reign of Fire .;2
5416;5422;102894;This documentary is a dazzling , remarkably unpretentious reminder of what -LRB- Evans -RRB- had , lost , and got back .;4
5593;5599;106057;Watching Austin Powers in Goldmember is like binging on cotton candy .;3
5342;5348;101622;Flat , misguided comedy .;1
5338;5344;101574;This New Zealand coming-of-age movie is n't really about anything .;1
5947;5955;112154;"Move over Bond ; this girl deserves a sequel .";4
5966;5974;112480;Many shallower movies these days seem too long , but this one is egregiously short .;2
5632;5638;106744;The main characters are simply named The Husband , The Wife and The Kidnapper , emphasizing the disappointingly generic nature of the entire effort .;0
6013;6021;113299;One of those films that started with a great premise and then just fell apart .;0
6258;6267;117440;This mistaken-identity picture is so film-culture referential that the final product is a ghost .;1
6012;6020;113297;A real snooze .;0
5599;5605;106126;The film falls short on tension , eloquence , spiritual challenge -- things that have made the original New Testament stories so compelling for 20 centuries .;1
6018;6026;113406;El Crimen Del Padre Amaro would likely be most effective if used as a tool to rally anti-Catholic protestors .;1
5760;5767;108936;With this masterful , flawless film , -LRB- Wang -RRB- emerges in the front ranks of China 's now numerous , world-renowned filmmakers .;4
5714;5721;108142;Death to Smoochy tells a moldy-oldie , not-nearly - as-nasty - as-it - thinks-it-is joke .;1
5838;5845;110355;Like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it 's one tough rock .;3
5673;5679;107490;Fantastic !;4
5986;5994;112865;... a quietly introspective portrait of the self-esteem of employment and the shame of losing a job ...;3
6074;6082;114358;What bubbles up out of John C. Walsh 's Pipe Dream is the distinct and very welcome sense of watching intelligent people making a movie they might actually want to watch .;3
6083;6091;114504;The story ultimately takes hold and grips hard .;4
5732;5739;108442;A soap-opera quality twist in the last 20 minutes ... almost puts the kibosh on what is otherwise a sumptuous work of B-movie imagination .;1
5495;5501;104269;Good fun , good action , good acting , good dialogue , good pace , good cinematography .;4
5931;5939;111874;Since the movie is based on a Nicholas Sparks best seller , you know death is lurking around the corner , just waiting to spoil things .;2
5815;5822;109906;Well-acted , well-directed and , for all its moodiness , not too pretentious .;4
5596;5602;106083;A perfectly respectable , perfectly inoffensive , easily forgettable film .;2
6244;6253;117193;Egoyan 's work often elegantly considers various levels of reality and uses shifting points of view , but here he has constructed a film so labyrinthine that it defeats his larger purpose .;2
5873;5880;110980;The performances are immaculate , with Roussillon providing comic relief .;4
5420;5426;102959;An unintentional parody of every teen movie made in the last five years .;2
5833;5840;110280;It 's a barely tolerable slog over well-trod ground .;0
5801;5808;109623;A sentimental hybrid that could benefit from the spice of specificity .;3
5382;5388;102386;Feardotcom 's thrills are all cheap , but they mostly work .;2
5913;5921;111589;Blessed with a searing lead performance by Ryan Gosling -LRB- Murder by Numbers -RRB- , the movie is powerful and provocative .;4
5642;5648;106943;As commander-in-chief of this film , Bigelow demonstrates a breadth of vision and an attention to detail that propels her into the upper echelons of the directing world .;4
5734;5741;108490;`` What really happened ? '';2
6251;6260;117316;Birthday Girl does n't try to surprise us with plot twists , but rather seems to enjoy its own transparency .;3
6049;6057;113933;The pleasure of Read My Lips is like seeing a series of perfect black pearls clicking together to form a string .;4
6282;6291;117800;A great cast and a wonderful but sometimes confusing flashback movie about growing up in a dysfunctional family .;3
5611;5617;106370;An almost unbearably morbid love story .;0
6310;6319;118266;It may be a somewhat backhanded compliment to say that the film makes the viewer feel like the movie 's various victimized audience members after a while , but it also happens to be the movie 's most admirable quality;3
5809;5816;109773;Perhaps even the SLC high command found writer-director Mitch Davis 's wall of kitsch hard going .;1
5890;5897;111216;An entertaining British hybrid of comedy , caper thrills and quirky romance .;4
6082;6090;114474;It 's Tommy 's job to clean the peep booths surrounding her , and after viewing this one , you 'll feel like mopping up , too .;1
5636;5642;106822;Almost everything about the film is unsettling , from the preposterous hairpiece worn by Lai 's villainous father to the endless action sequences .;2
5346;5352;101675;It is definitely worth seeing .;4
6347;6356;118917;It 's supposed to be post-feminist breezy but ends up as tedious as the chatter of parrots raised on Oprah .;0
5595;5601;106079;Two hours of junk .;0
5574;5580;105701;If you 're looking for a tale of Brits behaving badly , watch Snatch again .;2
6205;6213;116517;A B-movie you can sit through , enjoy on a certain level and then forget .;3
5868;5875;110864;The whole affair , true story or not , feels incredibly hokey ... -LRB- it -RRB- comes off like a Hallmark commercial .;1
6249;6258;117285;A properly spooky film about the power of spirits to influence us whether we believe in them or not .;3
5758;5765;108891;The inherent limitations of using a video game as the source material movie are once again made all too clear in this schlocky horror\/action hybrid .;1
6330;6339;118603;It 's all entertaining enough , but do n't look for any hefty anti-establishment message in what is essentially a whip-crack of a buddy movie that ends with a whimper .;2
6354;6364;119053;There 's undeniable enjoyment to be had from films crammed with movie references , but the fun wears thin -- then out -- when there 's nothing else happening .;3
5354;5360;101825;Anemic chronicle of money grubbing New Yorkers and their serial loveless hook ups .;2
