;SentenceId;PhraseId;Phrase;Sentiment
7677;5615;106333;Directed by Kevin Bray , whose crisp framing , edgy camera work , and wholesale ineptitude with acting , tone and pace very obviously mark him as a video helmer making his feature debut .;3
7678;444;10518;Evokes a palpable sense of disconnection , made all the more poignant by the incessant use of cell phones .;3
7679;6733;125315;Wow .;3
7680;4258;82470;Suspend your disbelief here and now , or you 'll be shaking your head all the way to the credits .;1
7681;4884;93656;It all plays out ... like a high-end John Hughes comedy , a kind of Elder Bueller 's Time Out .;3
7682;6397;119625;Has its share of arresting images .;2
7683;6547;122159;Hollywood Ending is the most disappointing Woody Allen movie ever .;0
7684;4781;91857;High Crimes is a cinematic misdemeanor , a routine crime thriller remarkable only for its lack of logic and misuse of two fine actors , Morgan Freeman and Ashley Judd .;0
7685;1734;36619;Watching this gentle , mesmerizing portrait of a man coming to terms with time , you barely realize your mind is being blown .;3
7686;8291;151935;Vampire epic succeeds as spooky action-packed trash of the highest order .;2
7687;6024;113361;This is the kind of movie during which you want to bang your head on the seat in front of you , at its cluelessness , at its idiocy , at its utterly misplaced earnestness .;0
7688;3606;70749;and `` They 're coming ! '';2
7689;976;21806;An EXIT sign , that is .;1
7690;6848;127342;Malone does have a gift for generating nightmarish images that will be hard to burn out of your brain .;2
7691;7378;136449;The casting of Raymond J. Barry as the ` assassin ' greatly enhances the quality of Neil Burger 's impressive fake documentary .;3
7692;2790;55792;... hypnotically dull .;0
7693;84;2218;Inventive , fun , intoxicatingly sexy , violent , self-indulgent and maddening .;3
7694;8419;154102;Cheap , vulgar dialogue and a plot that crawls along at a snail 's pace .;1
7695;2230;45840;Boll uses a lot of quick cutting and blurry step-printing to goose things up , but dopey dialogue and sometimes inadequate performances kill the effect .;0
7696;5905;111345;For a film about explosions and death and spies , `` Ballistic : Ecks vs. Sever '' seems as safe as a children 's film .;1
7697;1151;25176;Lavishly , exhilaratingly tasteless .;2
7698;5481;103930;A must-see for fans of thoughtful war films and those interested in the sights and sounds of battle .;4
7699;3856;75173;-LRB- Denis ' -RRB- bare-bones narrative more closely resembles an outline for a '70s exploitation picture than the finished product .;1
7700;8211;150642;This mess of a movie is nothing short of a travesty of a transvestite comedy .;0
7701;4127;80106;Robert John Burke as The Monster horns in and steals the show .;3
7702;7824;144134;Comedy troupe Broken Lizard 's first movie is very funny but too concerned with giving us a plot .;2
7703;817;18579;If you are curious to see the darker side of what 's going on with young TV actors -LRB- Dawson Leery did what ?!? -RRB- , or see some interesting storytelling devices , you might want to check it out , but there 's nothing very attractive about this movie .;1
7704;1927;40190;The delicious trimmings ... arrive early and stay late , filling nearly every minute ... with a lighthearted glow , some impudent snickers , and a glorious dose of humankind 's liberating ability to triumph over a Scrooge or two .;4
7705;5945;111990;The nicest thing that can be said about Stealing Harvard -LRB- which might have been called Freddy Gets Molested by a Dog -RRB- is that it 's not as obnoxious as Tom Green 's Freddie Got Fingered .;1
7706;1541;32888;It never quite makes it to the boiling point , but manages to sustain a good simmer for most of its running time .;3
7707;6298;117894;The film 's appeal has a lot to do with the casting of Juliette Binoche as Sand , who brings to the role her pale , dark beauty and characteristic warmth .;3
7708;2027;42110;Australian actor\/director John Polson and award-winning English cinematographer Giles Nuttgens make a terrific effort at disguising the obvious with energy and innovation .;3
7709;7752;142832;If you 've got a house full of tots -- do n't worry , this will be on video long before they grow up and you can wait till then .;1
7710;5269;100418;Touches smartly and wistfully on a number of themes , not least the notion that the marginal members of society ... might benefit from a helping hand and a friendly kick in the pants .;3
7711;5723;108173;If you 're looking for an intelligent movie in which you can release your pent up anger , ENOUGH is just the ticket you need .;3
7712;4921;94294;Dense , exhilarating documentary .;3
7713;6681;124374;Bravo for history rewritten , and for the uncompromising knowledge that the highest power of all is the power of love .;3
7714;2918;57885;But the execution is a flop with the exception of about six gags that really work .;2
7715;4786;91967;We ca n't accuse Kung Pow for misfiring , since it is exactly what it wants to be : an atrociously , mind-numbingly , indescribably bad movie .;0
7716;8506;155402;Like the chilled breath of oral storytelling frozen onto film .;3
7717;4039;78525;The film is all over the place , really .;0
7718;4932;94497;I liked a lot of the smaller scenes .;3
7719;1468;31401;At 78 minutes it just zings along with vibrance and warmth .;4
7720;2058;42660;Full of surprises .;3
7721;7923;145751;It makes me feel weird \/ Thinking about all the bad things in the world \/ Like puppies with broken legs \/ And butterflies that die \/ And movies starring pop queens;1
7722;8297;152071;A delicious , quirky movie with a terrific screenplay and fanciful direction by Michael Gondry .;4
7723;3250;64222;It 's about individual moments of mood , and an aimlessness that 's actually sort of amazing .;4
7724;4020;78103;It 's been 13 months and 295 preview screenings since I last walked out on a movie , but Resident Evil really earned my indignant , preemptive departure .;0
7725;8519;155646;With its parade of almost perpetually wasted characters ... Margarita feels like a hazy high that takes too long to shake .;1
7726;4054;78767;You leave feeling like you 've endured a long workout without your pulse ever racing .;1
7727;2387;48875;Swiftly deteriorates into a terribly obvious melodrama and rough-hewn vanity project for lead actress Andie MacDowell .;0
7728;5811;109670;Less than fresh .;1
7729;7463;137930;Feels aimless for much of its running time , until late in the film when a tidal wave of plot arrives , leaving questions in its wake .;1
7730;4203;81494;As a science fiction movie , `` Minority Report '' astounds .;4
7731;5645;106883;While the ensemble player who gained notice in Guy Ritchie 's Lock , Stock and Two Smoking Barrels and Snatch has the bod , he 's unlikely to become a household name on the basis of his first starring vehicle .;1
7732;1240;26987;The movie eventually snaps under the strain of its plot contrivances and its need to reassure .;1
7733;621;14413;It challenges , this nervy oddity , like modern art should .;3
7734;2059;42663;Forgettable , if good-hearted , movie .;1
7735;2217;45615;Has its moments , but it 's pretty far from a treasure .;2
7736;3691;72230;The pretensions -- and disposable story -- sink the movie .;1
7737;1074;23659;Strange it is , but delightfully so .;3
7738;6016;113231;A brain twister , less a movie-movie than a funny and weird meditation on Hollywood , success , artistic integrity and intellectual bankruptcy .;2
7739;3879;75665;Solondz is so intent on hammering home his message that he forgets to make it entertaining .;1
7740;7854;144713;A sharp satire of desperation and cinematic deception .;3
7741;6907;128375;Witty dialog between realistic characters showing honest emotions .;3
7742;2622;52877;What could have been a pointed little chiller about the frightening seductiveness of new technology loses faith in its own viability and succumbs to joyless special-effects excess .;2
7743;6582;122663;Short-story quaint , touchingly mending a child 's pain for his dead mother via communication with an old woman straight out of Eudora Welty .;3
7744;7986;146779;"Director Charles Stone III applies more detail to the film 's music than to the story line ; what 's best about Drumline is its energy .";4
7745;789;18082;If -LRB- Jaglom 's -RRB- latest effort is not the director at his most sparkling , some of its repartee is still worth hearing .;3
7746;6125;114997;What `` Empire '' lacks in depth it makes up for with its heart .;3
7747;1369;29550;Personally , I 'd rather watch them on the Animal Planet .;0
7748;760;17528;From a deceptively simple premise , this deeply moving French drama develops a startling story that works both as a detailed personal portrait and as a rather frightening examination of modern times .;4
7749;4825;92614;If horses could fly , this is surely what they 'd look like .;2
7750;3395;66895;Feels like nothing quite so much as a middle-aged moviemaker 's attempt to surround himself with beautiful , half-naked women .;2
7751;5020;96087;-LRB- Johnnie To and Wai Ka Fai are -RRB- sure to find an enthusiastic audience among American action-adventure buffs , but the film 's interests may be too narrow to attract crossover viewers .;1
7752;7883;145106;an admirable , sometimes exceptional film;4
7753;7170;132938;... the story is far-flung , illogical , and plain stupid .;0
7754;4140;80356;... a cheap , ludicrous attempt at serious horror .;0
7755;95;2473;Scarcely worth a mention apart from reporting on the number of tumbleweeds blowing through the empty theatres graced with its company .;0
7756;1936;40470;-LRB- Gulpilil -RRB- is a commanding screen presence , and his character 's abundant humanism makes him the film 's moral compass .;3
7757;4411;85297;Mandel Holland 's direction is uninspired , and his scripting unsurprising , but the performances by Phifer and Black are ultimately winning .;2
7758;1719;36346;It 's not nearly as fresh or enjoyable as its predecessor , but there are enough high points to keep this from being a complete waste of time .;3
7759;4345;84121;Performances are potent , and the women 's stories are ably intercut and involving .;2
7760;5436;103094;A slam-bang extravaganza that is all about a wild-and-woolly , wall-to-wall good time .;4
7761;1948;40660;Real Women may have many agendas , but it also will win you over , in a big way .;4
7762;4254;82366;But the cinematography is cloudy , the picture making becalmed .;1
7763;7065;131101;And I expect much more from a talent as outstanding as director Bruce McCulloch .;2
