;SentenceId;PhraseId;Phrase;Sentiment
5356;5755;108719;An awful lot like one of -LRB- Spears ' -RRB- music videos in content -- except that it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it .;0
5357;4483;86564;This low-rent -- and even lower-wit -- rip-off of the Farrelly brothers ' oeuvre gets way too mushy -- and in a relatively short amount of time .;1
5358;6762;125879;The Grey Zone gives voice to a story that needs to be heard in the sea of Holocaust movies ... but the film suffers from its own difficulties .;2
5359;6685;124430;This is one of the rarest kinds of films : a family-oriented non-Disney film that is actually funny without hitting below the belt .;3
5360;2088;43221;It 's a smartly directed , grown-up film of ideas .;4
5361;1351;29183;This sensitive , smart , savvy , compelling coming-of-age drama delves into the passive-aggressive psychology of co-dependence and the struggle for self-esteem .;4
5362;208;5240;Well-done supernatural thriller with keen insights into parapsychological phenomena and the soulful nuances of the grieving process .;3
5363;1267;27571;The unexplored story opportunities of `` Punch-Drunk Love '' may have worked against the maker 's minimalist intent but it is an interesting exercise by talented writer\/director Anderson .;3
5364;2374;48610;All of the filmmakers ' calculations ca n't rescue Brown Sugar from the curse of blandness .;0
5365;8417;154071;This is a shrewd and effective film from a director who understands how to create and sustain a mood .;3
5366;1802;37884;An authentically vague , but ultimately purposeless , study in total pandemonium .;1
5367;4919;94251;-LRB- Gosling 's -RRB- combination of explosive physical energy and convincing intelligence helps create a complex , unpredictable character .;3
5368;4543;87548;A summer entertainment adults can see without feeling embarrassed , but it could have been more .;3
5369;2883;57231;An undeniably moving film to experience , and ultimately that 's what makes it worth a recommendation .;3
5370;1005;22318;-- was a fad that had long since vanished .;2
5371;402;9629;The movie plays up the cartoon 's more obvious strength of snazziness while neglecting its less conspicuous writing strength .;2
5372;2903;57537;The Pinochet Case is a searing album of remembrance from those who , having survived , suffered most .;2
5373;3842;74935;The premise of `` Abandon '' holds promise , ... but its delivery is a complete mess .;1
5374;7651;141065;The trailer is a riot .;4
5375;2092;43301;is one of this year 's very best pictures .;4
5376;3552;69849;Despite suffering a sense-of-humour failure , The Man Who Wrote Rocky does not deserve to go down with a ship as leaky as this .;1
5377;2395;49044;Witherspoon puts to rest her valley-girl image , but it 's Dench who really steals the show .;2
5378;6670;124220;The crap continues .;0
5379;1875;39286;Boring and meandering .;0
5380;1539;32847;The Way Home is an ode to unconditional love and compassion garnered from years of seeing it all , a condition only the old are privy to , and ... often misconstrued as weakness .;3
5381;4914;94164;Bottom-rung New Jack City wannabe .;1
5382;4502;86871;The dialogue is cumbersome , the simpering soundtrack and editing more so .;1
5383;5860;110554;A keep - 'em - guessing plot and an affectionate take on its screwed-up characters .;3
5384;1178;25762;Amazing !;4
5385;5589;105886;You emerge dazed , confused as to whether you 've seen pornography or documentary .;1
5386;7534;139009;A thought-provoking and often-funny drama about isolation .;3
5387;7672;141431;It 's just a little too self-satisfied .;2
5388;159;4194;As a feature-length film , it wears out its welcome as tryingly as the title character .;1
5389;3841;74913;When you 've got the wildly popular Vin Diesel in the equation , it adds up to big box office bucks all but guaranteed .;3
5390;2537;51508;The Quiet American is n't a bad film , it 's just one that could easily wait for your pay per view dollar .;1
5391;8105;148969;The script is a disaster , with cloying messages and irksome characters .;1
5392;169;4474;Those who love Cinema Paradiso will find the new scenes interesting , but few will find the movie improved .;2
5393;1988;41367;Clooney directs this film always keeping the balance between the fantastic and the believable ...;3
5394;7613;140273;One of those based-on-truth stories that persuades you , with every scene , that it could never really have happened this way .;2
5395;5706;107877;Brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life 's harshness .;4
5396;2241;46100;There 's nothing interesting in Unfaithful whatsoever .;0
5397;225;5665;The film is so bad it does n't improve upon the experience of staring at a blank screen .;0
5398;189;4878;The result might look like Vulgar .;2
5399;3140;62108;The most ingenious film comedy since Being John Malkovich .;4
5400;6870;127744;Provides a satisfactory overview of the bizarre world of extreme athletes as several daredevils express their own views .;3
5401;6348;118757;A miraculous movie , I 'm Going Home is so slight , yet overflows with wisdom and emotion .;4
5402;7968;146474;Still , not every low-budget movie must be quirky or bleak , and a happy ending is no cinematic sin .;2
5403;6258;117285;A properly spooky film about the power of spirits to influence us whether we believe in them or not .;3
5404;4360;84360;Originality is sorely lacking .;1
5405;7822;144111;Glazed with a tawdry B-movie scum .;0
5406;1855;38885;Meticulously mounted , exasperatingly well-behaved film , which ticks off Kahlo 's lifetime milestones with the dutiful precision of a tax accountant .;3
5407;1332;28756;Renner ?;2
5408;3915;76273;A chiller resolutely without chills .;0
5409;2418;49396;Well , this movie proves you wrong on both counts .;1
5410;2316;47499;The story is also as unoriginal as they come , already having been recycled more times than I 'd care to count .;1
5411;2950;58544;The film does give a pretty good overall picture of the situation in Laramie following the murder of Matthew Shepard .;3
5412;7545;139183;Slackers ' jokey approach to college education is disappointingly simplistic -- the film 's biggest problem -- and there are no unforgettably stupid stunts or uproariously rude lines of dialogue to remember it by .;2
5413;1388;29931;The film is saved from are n't - kids-cute sentimentality by a warmth that is n't faked and a stately sense of composition .;3
5414;3128;61868;Too silly to take seriously .;1
5415;796;18210;The stripped-down dramatic constructs , austere imagery and abstract characters are equal parts poetry and politics , obvious at times but evocative and heartfelt .;2
5416;3039;60212;There 's a spontaneity to The Chateau , a sense of light-heartedness , that makes it attractive throughout .;3
5417;5850;110433;Yes , but also intriguing and honorable , a worthwhile addition to a distinguished film legacy .;3
5418;7593;139960;But then again , I hate myself most mornings .;1
5419;7816;143980;The filmmaker ascends , literally , to the Olympus of the art world , but he would have done well to end this flawed , dazzling series with the raising of something other than his own cremaster .;2
5420;730;16852;You can not guess why the cast and crew did n't sign a pact to burn the negative and the script and pretend the whole thing never existed .;0
5421;8301;152148;Supposedly authentic account of a historical event that 's far too tragic to merit such superficial treatment .;1
5422;8015;147293;It 's a fine , focused piece of work that reopens an interesting controversy and never succumbs to sensationalism .;4
5423;7746;142704;Shanghai Ghetto should be applauded for finding a new angle on a tireless story , but you might want to think twice before booking passage .;2
5424;4996;95647;Smothered by its own solemnity .;2
5425;927;20764;Only about as sexy and dangerous as an actress in a role that reminds at every turn of Elizabeth Berkley 's flopping dolphin-gasm .;1
5426;7242;134172;I can imagine this movie as a b & w British comedy , circa 1960 , with Peter Sellers , Kenneth Williams , et al. , but at this time , with this cast , this movie is hopeless .;1
5427;5692;107709;Everything about The Quiet American is good , except its timing .;3
5428;1555;33173;This is not a classical dramatic animated feature , nor a hip , contemporary , in-jokey one .;1
5429;4723;90735;Terrific as Nadia , a Russian mail-order bride who comes to America speaking not a word of English , it 's Kidman who holds the film together with a supremely kittenish performance that gradually accumulates more layers .;3
5430;2437;49699;Broomfield has a rather unique approach to documentary .;3
5431;7713;142163;A very good film sits in the place where a masterpiece should be .;3
5432;5865;110682;A baffling subplot involving smuggling drugs inside Danish cows falls flat , and if you 're going to alter the Bard 's ending , you 'd better have a good alternative .;1
5433;2642;53233;Without a fresh infusion of creativity , 4Ever is neither a promise nor a threat so much as wishful thinking .;1
5434;6220;116626;` Butterfingered ' is the word for the big-fisted direction of Jez Butterworth , who manages to blast even the smallest sensitivities from the romance with his clamorous approach .;1
5435;3692;72238;Depressingly thin and exhaustingly contrived .;0
5436;6931;128848;A brilliant , absurd collection of vignettes that , in their own idiosyncratic way , sum up the strange horror of life in the new millennium .;3
5437;1959;40888;Ruh-roh !;2
5438;3024;59939;Though it flirts with bathos and pathos and the further Oprahfication of the world as we know it , it still cuts all the way down to broken bone .;2
5439;2490;50630;The best didacticism is one carried by a strong sense of humanism , and Bertrand Tavernier 's oft-brilliant Safe Conduct -LRB- `` Laissez-passer '' -RRB- wears its heart on its sleeve .;4
5440;3951;76833;-LRB- T -RRB- he ideas of Revolution # 9 are more compelling than the execution;1
5441;829;18900;Chai 's structure and pacing are disconcertingly slack .;1
5442;3989;77546;Family togetherness takes a back seat to inter-family rivalry and workplace ambition ... whole subplots have no explanation or even plot relevance .;1
5443;5666;107230;Make like the title and dodge this one .;0
5444;2621;52871;Pipe Dream does have its charms .;3
5445;7300;135226;It does n't work as either .;0
5446;4526;87276;I felt trapped and with no obvious escape for the entire 100 minutes .;1
5447;4612;88759;This odd , poetic road movie , spiked by jolts of pop music , pretty much takes place in Morton 's ever-watchful gaze -- and it 's a tribute to the actress , and to her inventive director , that the journey is such a mesmerizing one .;4
5448;1244;27057;This is a smart movie that knows its classical music , knows its Freud and knows its Sade .;3
5449;6659;124032;The cast is top-notch and I predict there will be plenty of female audience members drooling over Michael Idemoto as Michael .;4
5450;4290;83118;Ludicrous , but director Carl Franklin adds enough flourishes and freak-outs to make it entertaining .;3
5451;1932;40364;It 's provocative stuff , but the speculative effort is hampered by Taylor 's cartoonish performance and the film 's ill-considered notion that Hitler 's destiny was shaped by the most random of chances .;1
5452;2340;47968;While the now 72-year-old Robert Evans been slowed down by a stroke , he has at least one more story to tell : his own .;3
5453;5543;104921;From the choppy editing to the annoying score to ` special effects ' by way of replacing objects in a character 's hands below the camera line , `` Besotted '' is misbegotten;0
5454;3911;76214;As a director , Eastwood is off his game -- there 's no real sense of suspense , and none of the plot ` surprises ' are really surprising .;0
5455;3591;70440;A well-acted , but one-note film .;2
5456;3774;73780;We never feel anything for these characters , and as a result the film is basically just a curiosity .;1
5457;7320;135546;There 's nothing to gain from watching They .;0
5458;7164;132868;A venturesome , beautifully realized psychological mood piece that reveals its first-time feature director 's understanding of the expressive power of the camera .;4
5459;1882;39393;A 75-minute sample of puerile rubbish that is listless , witless , and devoid of anything resembling humor .;0
5460;7753;142859;This is rote drivel aimed at Mom and Dad 's wallet .;1
5461;7890;145192;A wretched movie that reduces the Second World War to one man 's quest to find an old flame .;1
5462;6035;113503;I approached the usher and said that if she had to sit through it again , she should ask for a raise .;0
5463;7392;136705;Broomfield 's style of journalism is hardly journalism at all , and even those with an avid interest in the subject will grow impatient .;1
5464;5008;95841;If you go , pack your knitting needles .;0
5465;3831;74719;Lazy filmmaking , with the director taking a hands-off approach when he should have shaped the story to show us why it 's compelling .;0
5466;1626;34584;Quaid is utterly fearless as the tortured husband living a painful lie , and Moore wonderfully underplays the long-suffering heroine with an unflappable '50s dignity somewhere between Jane Wyman and June Cleaver .;3
5467;6841;127204;It manages to squeeze by on Angelina Jolie 's surprising flair for self-deprecating comedy .;3
5468;1832;38450;This Tuxedo ... should have been sent back to the tailor for some major alterations .;0
5469;5801;109513;Deserves high marks for political courage but barely gets by on its artistic merits .;2
5470;3532;69474;Has an uppity musical beat that you can dance to , but its energy ca n't compare to the wit , humor and snappy dialogue of the original .;2
5471;810;18459;-LRB- Allen 's -RRB- best works understand why snobbery is a better satiric target than middle-America diversions could ever be .;3
5472;1953;40751;Anyone else who may , for whatever reason , be thinking about going to see this movie is hereby given fair warning .;1
5473;3709;72616;The strength of the film lies in its two central performances by Sven Wollter as the stricken composer and Viveka Seldahl as his desperate violinist wife .;3
5474;117;3099;Devos delivers a perfect performance that captures the innocence and budding demons within a wallflower .;3
5475;5607;106168;An affectionately goofy satire that 's unafraid to throw elbows when necessary ...;3
5476;7343;135924;There are laughs aplenty , and , as a bonus , viewers do n't have to worry about being subjected to farts , urine , feces , semen , or any of the other foul substances that have overrun modern-day comedies .;3
5477;7763;143007;We get light showers of emotion a couple of times , but then -- strangely -- these wane to an inconsistent and ultimately unsatisfying drizzle .;2
5478;3984;77441;Has none of the crackle of `` Fatal Attraction '' , `` 9 1\/2 Weeks '' , or even `` Indecent Proposal '' , and feels more like Lyne 's stolid remake of `` Lolita '' .;1
5479;4873;93459;Spielberg 's picture is smarter and subtler than -LRB- Total Recall and Blade Runner -RRB- , although its plot may prove too convoluted for fun-seeking summer audiences .;3
5480;5948;112052;May seriously impair your ability to ever again maintain a straight face while speaking to a highway patrolman .;2
5481;1080;23749;The direction occasionally rises to the level of marginal competence , but for most of the film it is hard to tell who is chasing who or why .;1
5482;7230;133989;Worthy of the gong .;1
5483;4437;85763;An easy watch , except for the annoying demeanour of its lead character .;2
5484;1127;24721;The Sundance Film Festival has become so buzz-obsessed that fans and producers descend upon Utah each January to ferret out The Next Great Thing .;2
5485;538;12543;There is a freedom to watching stunts that are this crude , this fast-paced and this insane .;3
5486;1513;32257;Deep intelligence and a warm , enveloping affection breathe out of every frame .;4
5487;4561;87801;With each of her three protagonists , Miller eloquently captures the moment when a woman 's life , out of a deep-seated , emotional need , is about to turn onto a different path .;4
5488;918;20557;While this has the making of melodrama , the filmmaker cuts against this natural grain , producing a work that 's more interested in asking questions than in answering them .;2
5489;5033;96353;There are few things more frustrating to a film buff than seeing an otherwise good movie marred beyond redemption by a disastrous ending .;1
5490;8459;154684;Competently directed but terminally cute drama .;3
5491;6227;116761;Cube 's charisma and chemistry compensate for corniness and cliche .;2
5492;4212;81638;The animation merely serves up a predictable , maudlin story that swipes heavily from Bambi and The Lion King , yet lacks the emotional resonance of either of those movies .;2
5493;1650;35087;Returning director Rob Minkoff ... and screenwriter Bruce Joel Rubin ... have done a fine job of updating White 's dry wit to a new age .;4
5494;7180;133131;Feels less like a cousin to Blade Runner than like a bottom-feeder sequel in the Escape From New York series .;1
5495;4474;86424;When it comes to the battle of Hollywood vs. Woo , it looks like Woo 's a P.O.W.;1
5496;4339;83967;A gently funny , sweetly adventurous film that makes you feel genuinely good , that is to say , entirely unconned by false sentiment or sharp , overmanipulative Hollywood practices .;3
5497;2890;57342;The big ending surprise almost saves the movie .;3
5498;5576;105592;Coarse , cliched and clunky , this trifling romantic comedy in which opposites attract for no better reason than that the screenplay demands it squanders the charms of stars Hugh Grant and Sandra Bullock .;0
5499;2564;51967;Our culture is headed down the toilet with the ferocity of a frozen burrito after an all-night tequila bender -- and I know this because I 've seen ` jackass : the movie . ';0
5500;2159;44568;Could have been crisper and punchier , but it 's likely to please audiences who like movies that demand four hankies .;3
5501;2482;50464;This is a third-person story now , told by Hollywood , and much more ordinary for it .;1
5502;5149;98241;If you 're down for a silly hack-and-slash flick , you can do no wrong with Jason X.;3
5503;1818;38220;And people make fun of me for liking Showgirls .;1
5504;2756;55289;He watches them as they float within the seas of their personalities .;3
5505;1193;26059;Wait for it to hit cable .;2
5506;6920;128644;Whatever complaints I might have , I 'd take -LRB- its -RRB- earnest errors and hard-won rewards over the bombastic self-glorification of other feel-good fiascos like Antwone Fisher or The Emperor 's Club any time .;3
5507;2748;55116;Good performances keep it from being a total rehash .;3
5508;8222;150839;`` On Guard ! '';2
5509;1212;26418;Fans of Plympton 's shorts may marginally enjoy the film , but it is doubtful this listless feature will win him any new viewers .;1
5510;7557;139378;That , in itself , is extraordinary .;4
5511;6477;120974;Psychologically savvy .;3
5512;1175;25716;An intense and effective film about loneliness and the chilly anonymity of the environments where so many of us spend so much of our time .;3
5513;5982;112648;This new movie version of the Alexandre Dumas classic is the stuff of high romance , brought off with considerable wit .;3
5514;8145;149626;The problem is not that it 's all derivative , because plenty of funny movies recycle old tropes .;2
5515;2750;55148;The modern-day royals have nothing on these guys when it comes to scandals .;1
5516;670;15628;Wiser souls would have tactfully pretended not to see it and left it lying there;2
5517;1163;25404;The plot is paper-thin and the characters are n't interesting enough to watch them go about their daily activities for two whole hours .;0
5518;5564;105356;Vividly conveys the shadow side of the 30-year friendship between two English women .;2
5519;3861;75256;A comedy that is warm , inviting , and surprising .;4
5520;4440;85802;Crudup 's screen presence is the one thing that holds interest in the midst of a mushy , existential exploration of why men leave their families .;3
5521;2303;47253;Starts slowly , but Adrien Brody -- in the title role -- helps make the film 's conclusion powerful and satisfying .;3
5522;3227;63743;Anybody who enjoys quirky , fun , popcorn movies with a touch of silliness and a little bloodshed .;3
5523;1354;29235;Though it inspires some -LRB- out-of-field -RRB- creative thought , the film is -- to its own detriment -- much more a cinematic collage than a polemical tract .;2
5524;2926;58070;Fulfills the minimum requirement of Disney animation .;2
5525;6047;113763;To better understand why this did n't connect with me would require another viewing , and I wo n't be sitting through this one again ... that in itself is commentary enough .;0
5526;276;6886;Ultimately , Sarah 's dedication to finding her husband seems more psychotic than romantic , and nothing in the movie makes a convincing case that one woman 's broken heart outweighs all the loss we witness .;1
5527;8468;154799;This is a more fascinating look at the future than `` Bladerunner '' and one of the most high-concept sci fi adventures attempted for the screen .;3
5528;4930;94442;"It 's not a bad plot ; but , unfortunately , the movie is nowhere near as refined as all the classic dramas it borrows from .";2
5529;5859;110551;An uplifting , near-masterpiece .;4
5530;2267;46573;Muccino seems to be exploring the idea of why human beings long for what they do n't have , and how this gets us in trouble .;3
5531;5081;97186;... a movie that , quite simply , should n't have been made .;0
5532;7393;136727;Never once predictable .;3
5533;4029;78313;Like Brosnan 's performance , Evelyn comes from the heart .;4
5534;5814;109727;Like The Rugrats movies , The Wild Thornberrys Movie does n't offer much more than the series , but its emphasis on caring for animals and respecting other cultures is particularly welcome .;3
5535;7141;132422;It 's a mystery how the movie could be released in this condition .;1
5536;2062;42702;About Amy 's cuteness , Amy 's career success -LRB- she 's a best-selling writer of self-help books who ca n't help herself -RRB- , and Amy 's neuroses when it comes to men .;2
5537;1027;22683;It merely indulges in the worst elements of all of them .;1
5538;2645;53279;The movie attempts to mine laughs from a genre -- the gangster\/crime comedy -- that wore out its welcome with audiences several years ago , and its cutesy reliance on movie-specific cliches is n't exactly endearing .;1
5539;7587;139800;The movie obviously seeks to re-create the excitement of such '50s flicks as Jules Verne 's ' 20,000 Leagues Under the Sea ' and the George Pal version of H.G. Wells ' ` The Time Machine . ';2
5540;7281;134899;Humorous , artsy , and even cute , in an off-kilter , dark , vaguely disturbing way .;2
5541;5864;110641;Mattei 's underdeveloped effort here is nothing but a convenient conveyor belt of brooding personalities that parade about as if they were coming back from Stock Character camp -- a drowsy drama infatuated by its own pretentious self-examination .;1
5542;3492;68729;It would work much better as a one-hour TV documentary .;2
5543;7243;134210;-LRB- Danny Huston gives -RRB- an astounding performance that deftly , gradually reveals a real human soul buried beneath a spellbinding serpent 's smirk .;4
5544;5890;111129;What begins brightly gets bogged down over 140 minutes .;1
5545;5788;109286;MY LITTLE EYE is the best little `` horror '' movie I 've seen in years .;4
5546;4066;79016;`` Solaris '' is a shapeless inconsequential move relying on the viewer to do most of the work .;0
5547;1423;30617;"The history is fascinating ; the action is dazzling .";4
5548;6046;113756;Its director 's most substantial feature for some time .;3
5549;5051;96719;And that makes all the difference .;3
5550;950;21225;For most of the distance the picture provides a satisfyingly unsettling ride into the dark places of our national psyche .;3
5551;5413;102737;`` Mr. Deeds '' is suitable summer entertainment that offers escapism without requiring a great deal of thought .;3
5552;1524;32527;It does n't reach them , but the effort is gratefully received .;3
5553;7524;138820;The movie tries to be ethereal , but ends up seeming goofy .;2
5554;6637;123590;An amalgam of The Fugitive , Blade Runner , and Total Recall , only without much energy or tension .;2
5555;1445;31004;This wretchedly unfunny wannabe comedy is inane and awful - no doubt , it 's the worst movie I 've seen this summer .;1
5556;7503;138533;Do we really need the Tiger Beat version ?;1
5557;4592;88377;Too bad Maggio could n't come up with a better script .;1
5558;1442;30939;In my opinion , Analyze That is not as funny or entertaining as Analyze This , but it is a respectable sequel .;2
5559;6751;125652;A psychic journey deep into the very fabric of Iranian ... life .;3
5560;6829;126998;The journey is worth your time , especially if you have Ellen Pompeo sitting next to you for the ride .;3
5561;1625;34565;There are things to like about Murder By Numbers -- but , in the end , the disparate elements do n't gel .;2
5562;2894;57410;A smart , steamy mix of road movie , coming-of-age story and political satire .;3
5563;836;19054;Not only better than its predecessor , it may rate as the most magical and most fun family fare of this or any recent holiday season .;4
5564;6963;129491;Uzumaki 's interesting social parallel and defiant aesthetic seems a prostituted muse ...;1
5565;7461;137878;The gifted Crudup has the perfect face to play a handsome blank yearning to find himself , and his cipherlike personality and bad behavior would play fine if the movie knew what to do with him .;1
5566;3133;61944;once she lets her love depraved leads meet , -LRB- Denis ' -RRB- story becomes a hopeless , unsatisfying muddle;0
5567;1721;36393;Worthless , from its pseudo-rock-video opening to the idiocy of its last frames .;0
5568;8074;148373;Nothing sticks , really , except a lingering creepiness one feels from being dragged through a sad , sordid universe of guns , drugs , avarice and damaged dreams .;0
5569;7726;142378;The production has been made with an enormous amount of affection , so we believe these characters love each other .;4
5570;5969;112391;It 's a satisfying summer blockbuster and worth a look .;3
5571;6719;125031;A creaky staircase gothic .;2
5572;4563;87836;There are n't too many films that can be as simultaneously funny , offbeat and heartwarming -LRB- without a thick shmear of the goo , at least -RRB- , but `` Elling '' manages to do all three quite well , making it one of the year 's most enjoyable releases .;4
5573;8273;151645;Shanghai Ghetto , much stranger than any fiction , brings this unknown slice of history affectingly to life .;3
5574;823;18754;Comes across as a fairly weak retooling .;1
5575;7701;141985;Although I did n't hate this one , it 's not very good either .;1
5576;1912;39986;At times , the movie looks genuinely pretty .;4
5577;1264;27515;The movie is as padded as Allen 's jelly belly .;1
5578;3740;73223;Lyne 's latest , the erotic thriller Unfaithful , further demonstrates just how far his storytelling skills have eroded .;1
5579;907;20310;Somehow Ms. Griffiths and Mr. Pryce bring off this wild Welsh whimsy .;3
5580;5777;109095;Those who trek to the ` plex predisposed to like it probably will enjoy themselves .;3
5581;2238;46014;I 'm all for the mentally challenged getting their fair shot in the movie business , but surely it does n't have to be as a collection of keening and self-mutilating sideshow geeks .;2
5582;511;11900;One Hour Photo may seem disappointing in its generalities , but it 's the little nuances that perhaps had to escape from director Mark Romanek 's self-conscious scrutiny to happen , that finally get under your skin .;1
5583;4545;87566;These people are really going to love The Piano Teacher .;4
5584;1171;25633;A surprisingly flat retread , hobbled by half-baked setups and sluggish pacing .;0
5585;7225;133889;There 's a lot of good material here , but there 's also a lot of redundancy and unsuccessful crudeness accompanying it .;2
5586;7166;132901;It 's not too much of anything .;1
5587;8518;155633;Has a certain ghoulish fascination , and generates a fair amount of B-movie excitement .;3
5588;4385;84773;If swimfan does catch on , it may be because teens are looking for something to make them laugh .;1
5589;563;13088;Green ruins every single scene he 's in , and the film , while it 's not completely wreaked , is seriously compromised by that .;1
5590;6115;114849;Perhaps the most annoying thing about Who Is Cletis Tout ?;2
5591;105;2727;Shyamalan should stop trying to please his mom .;1
5592;6282;117688;Bang !;2
5593;7913;145559;As if Drop Dead Gorgeous was n't enough , this equally derisive clunker is fixated on the spectacle of small-town competition .;1
5594;6671;124223;Something has been lost in the translation ... another routine Hollywood frightfest in which the slack execution italicizes the absurdity of the premise .;1
5595;1348;29121;` Drumline ' shows a level of young , Black manhood that is funny , touching , smart and complicated .;4
5596;3666;71840;While not all that bad of a movie , it 's nowhere near as good as the original .;1
5597;6875;127825;Neil Burger here succeeded in ... making the mystery of four decades back the springboard for a more immediate mystery in the present .;4
5598;3958;76959;In a summer of clones , Harvard Man is something rare and riveting : a wild ride that relies on more than special effects .;4
5599;5974;112480;Many shallower movies these days seem too long , but this one is egregiously short .;2
5600;6405;119757;The mantra behind the project seems to have been ` it 's just a kids ' flick . ';1
5601;3201;63287;A movie version of a paint-by-numbers picture .;0
5602;5977;112531;A fresh-faced , big-hearted and frequently funny thrill ride for the kiddies , with enough eye candy and cheeky wit to keep parents away from the concession stand . ';4
5603;7682;141581;A sloppy , amusing comedy that proceeds from a stunningly unoriginal premise .;3
5604;5244;99945;... really horrible drek .;0
5605;5108;97624;A superlative B movie -- funny , sexy , and rousing .;3
5606;4745;91203;Land , people and narrative flow together in a stark portrait of motherhood deferred and desire explored .;3
5607;3914;76259;"It 's loud and boring ; watching it is like being trapped at a bad rock concert .";1
5608;8275;151670;I 've seen some bad singer-turned actors , but Lil Bow Wow takes the cake .;1
5609;4838;92880;The predominantly amateur cast is painful to watch , so stilted and unconvincing are the performances .;0
5610;7930;145849;But mostly it 's a work that , with humor , warmth , and intelligence , captures a life interestingly lived .;4
5611;2130;43936;The strength of the film comes not from any cinematic razzle-dazzle but from its recovery of an historical episode that , in the simple telling , proves simultaneously harrowing and uplifting .;4
5612;3004;59557;What soured me on The Santa Clause 2 was that Santa bumps up against 21st century reality so hard , it 's icky .;0
5613;4441;85824;Hardly a film that comes along every day .;3
5614;4150;80580;Impostor ca n't think of a thing to do with these characters except have them run through dark tunnels , fight off various anonymous attackers , and evade elaborate surveillance technologies .;1
5615;3308;65339;This is historical filmmaking without the balm of right-thinking ideology , either liberal or conservative .;3
5616;1886;39491;Texan director George Ratliff had unlimited access to families and church meetings , and he delivers fascinating psychological fare .;4
5617;3806;74292;Fulford-Wierzbicki ... deftly captures the wise-beyond-her-years teen .;3
5618;2905;57593;Whatever the movie 's sentimental , hypocritical lessons about sexism , its true colors come out in various wet T-shirt and shower scenes .;1
5619;2993;59338;Ice Age wo n't drop your jaw , but it will warm your heart , and I 'm giving it a strong thumbs up .;3
5620;2690;54150;Informative , intriguing , observant , often touching ... gives a human face to what 's often discussed in purely abstract terms .;4
5621;327;7981;A guilty pleasure at best , and not worth seeing unless you want to laugh at it .;2
5622;2611;52721;If the real-life story is genuinely inspirational , the movie stirs us as well .;4
5623;5889;111111;Henry Bean 's thoughtful screenplay provides no easy answers , but offers a compelling investigation of faith versus intellect;3
5624;7506;138565;`` Simone '' is a fun and funky look into an artificial creation in a world that thrives on artificiality .;4
5625;2479;50415;Victor Rosa is Leguizamo 's best movie work so far , a subtle and richly internalized performance .;4
5626;6437;120385;The problem , amazingly enough , is the screenplay .;1
5627;2691;54174;Whatever heartwarming scene the impressively discreet filmmakers may have expected to record with their mini DV , they show a remarkable ability to document both sides of this emotional car-wreck .;4
5628;1236;26931;Grant is n't Cary and Bullock is n't Katherine .;1
5629;6696;124603;It has a way of seeping into your consciousness , with lingering questions about what the film is really getting at .;3
5630;2966;58833;May be more genial than ingenious , but it gets the job done .;3
