;SentenceId;PhraseId;Phrase;Sentiment
1245;5257;100193;And the reason for that is a self-aware , often self-mocking , intelligence .;3
1246;6595;122923;Opera on film is never satisfactory .;1
1247;4984;95422;A film that will enthrall the whole family .;3
1248;8229;150950;It 's immensely ambitious , different than anything that 's been done before and amazingly successful in terms of what it 's trying to do .;4
1249;7778;143287;Feels like pieces a bunch of other , better movies slapped together .;1
1250;4639;89241;The picture uses humor and a heartfelt conviction to tell a story about discovering your destination in life , but also acknowledging the places , and the people , from whence you came .;3
1251;7152;132620;All movie long , City by the Sea swings from one approach to the other , but in the end , it stays in formula -- which is a waste of De Niro , McDormand and the other good actors in the cast .;1
1252;250;6282;Black-and-white and unrealistic .;0
1253;892;20097;`` Abandon '' will leave you wanting to abandon the theater .;0
1254;3594;70460;Starts out with tremendous promise , introducing an intriguing and alluring premise , only to fall prey to a boatload of screenwriting cliches that sink it faster than a leaky freighter .;1
1255;332;8060;The band performances featured in Drumline are red hot ... -LRB- but -RRB- from a mere story point of view , the film 's ice cold .;2
1256;3219;63571;The film is an earnest try at beachcombing verismo , but it would be even more indistinct than it is were it not for the striking , quietly vulnerable personality of Ms. Ambrose .;1
1257;93;2414;Entertains not so much because of its music or comic antics , but through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel .;1
1258;4453;86042;Malcolm McDowell is cool .;3
1259;3010;59650;It 's a bad sign when you 're rooting for the film to hurry up and get to its subjects ' deaths just so the documentary will be over , but it 's indicative of how uncompelling the movie is unless it happens to cover your particular area of interest .;0
1260;7934;145921;A backstage must-see for true fans of comedy .;4
1261;6954;129324;It 's like an old Warner Bros. costumer jived with sex -- this could be the movie Errol Flynn always wanted to make , though Bette Davis , cast as Joan , would have killed him .;2
1262;736;16960;Just send it to Cranky .;1
1263;7903;145457;Go .;2
1264;6839;127172;The Movie is clever , offbeat and even gritty enough to overcome my resistance .;3
1265;6628;123459;Muddled , melodramatic paranormal romance is an all-time low for Kevin Costner .;0
1266;6938;129000;Both a detective story and a romance spiced with the intrigue of academic skullduggery and politics .;3
1267;3900;75982;With one exception , every blighter in this particular South London housing project digs into dysfunction like it 's a big , comforting jar of Marmite , to be slathered on crackers and served as a feast of bleakness .;2
1268;3360;66277;No thanks .;1
1269;5940;111901;Tsai Ming-liang 's ghosts are painfully aware of their not-being .;2
1270;7238;134120;Like leafing through an album of photos accompanied by the sketchiest of captions .;1
1271;3694;72266;It 's fun , wispy , wise and surprisingly inoffensive for a film about a teen in love with his stepmom .;3
1272;4997;95654;Even if it pushes its agenda too forcefully , this remains a film about something , one that attempts and often achieves a level of connection and concern .;3
1273;5263;100302;Until -LRB- the -RRB- superfluous ... epilogue that leaks suspension of disbelief like a sieve , Die Another Day is as stimulating & heart-rate-raising as any James Bond thriller .;2
1274;602;13972;A really funny fifteen-minute short stretched beyond its limits to fill an almost feature-length film .;2
1275;280;6981;In addition to the overcooked , ham-fisted direction , which has all the actors reaching for the back row , the dialogue sounds like horrible poetry .;0
1276;3429;67532;"It has a dashing and resourceful hero ; a lisping , reptilian villain ; big fights ; big hair ; lavish period scenery ; and a story just complicated enough to let you bask in your own cleverness as you figure it out .";3
1277;4057;78833;Maybe Thomas Wolfe was right : You ca n't go home again .;2
1278;613;14210;You walk out of The Good Girl with mixed emotions -- disapproval of Justine combined with a tinge of understanding for her actions .;3
1279;2591;52384;Due to stodgy , soap opera-ish dialogue , the rest of the cast comes across as stick figures reading lines from a TelePrompTer .;0
1280;1748;36883;A muddle splashed with bloody beauty as vivid as any Scorsese has ever given us .;3
1281;4688;90068;Despite its raucous intent , XXX is as conventional as a Nike ad and as rebellious as spring break .;2
1282;6723;125100;Beautifully directed and convincingly acted .;3
1283;1277;27804;A lame romantic comedy about an unsympathetic character and someone who would not likely be so stupid as to get involved with her .;0
1284;1317;28468;The film truly does rescue -LRB- the Funk Brothers -RRB- from Motown 's shadows .;2
1285;6242;117005;an original and highly cerebral examination of the psychopathic mind;3
1286;2170;44749;Life on the rez is no picnic : this picture shows you why .;2
1287;7344;135968;Beautifully crafted and cooly unsettling ... recreates the atmosphere of the crime expertly .;4
1288;775;17846;Brady;3
1289;6580;122649;One funny popcorn flick .;3
1290;2985;59156;I prefer Soderbergh 's concentration on his two lovers over Tarkovsky 's mostly male , mostly patriarchal debating societies .;2
1291;1115;24514;Truly terrible .;0
1292;5310;101066;What it lacks in originality it makes up for in effective if cheap moments of fright and dread .;2
1293;6013;113200;It ends up being neither , and fails at both endeavors .;0
1294;1783;37516;Characterisation has been sacrificed for the sake of spectacle .;0
1295;7339;135885;Excruciatingly unfunny and pitifully unromantic .;1
1296;7874;144978;The film , like Jimmy 's routines , could use a few good laughs .;1
1297;5225;99595;May lack the pungent bite of its title , but it 's an enjoyable trifle nonetheless .;3
1298;5450;103365;Narc can only remind us of brilliant crime dramas without becoming one itself .;2
1299;3936;76547;A preposterous , prurient whodunit .;0
1300;1132;24812;Light , silly , photographed with colour and depth , and rather a good time .;4
1301;4514;87057;To call this film a lump of coal would only be to flatter it .;0
1302;8328;152601;The storylines are woven together skilfully , the magnificent swooping aerial shots are breathtaking , and the overall experience is awesome .;4
1303;3388;66767;While the film is not entirely successful , it still manages to string together enough charming moments to work .;3
1304;1982;41301;The pace of the film is very slow -LRB- for obvious reasons -RRB- and that too becomes off-putting .;2
1305;6640;123640;Boasting some of the most poorly staged and lit action in memory , Impostor is as close as you can get to an imitation movie .;1
1306;3445;67855;Absolutely -LRB- and unintentionally -RRB- terrifying .;2
1307;2922;57990;No surprises .;1
1308;7289;135026;Who is the audience for Cletis Tout ?;2
1309;756;17417;While it may not add up to the sum of its parts , Holofcener 's film offers just enough insight to keep it from being simpleminded , and the ensemble cast is engaging enough to keep you from shifting in your chair too often .;3
1310;8039;147746;The makers of Mothman Prophecies succeed in producing that most frightening of all movies -- a mediocre horror film too bad to be good and too good to be bad .;1
1311;5121;97801;Trying to make head or tail of the story in the hip-hop indie Snipes is enough to give you brain strain -- and the pay-off is negligible .;1
1312;2693;54215;The movie is essentially a series of fleetingly interesting actors ' moments .;2
1313;7589;139861;More timely than its director could ever have dreamed , this quietly lyrical tale probes the ambiguous welcome extended by Iran to the Afghani refugees who streamed across its borders , desperate for work and food .;4
1314;5981;112638;The entire movie is in need of a scented bath .;0
1315;3773;73769;Largely , this is a movie that also does it by the numbers .;2
1316;8204;150549;It 's mildly entertaining , especially if you find comfort in familiarity .;3
1317;8024;147457;The kind of primal storytelling that George Lucas can only dream of .;3
1318;5611;106270;... a funny yet dark and seedy clash of cultures and generations .;3
1319;2783;55662;Koepp 's screenplay is n't nearly surprising or clever enough to sustain a reasonable degree of suspense on its own .;0
1320;904;20284;Every sequel you skip will be two hours gained .;0
1321;3873;75521;This slow-moving Swedish film offers not even a hint of joy , preferring to focus on the humiliation of Martin as he defecates in bed and urinates on the plants at his own birthday party .;2
1322;8498;155246;The culmination of everyone 's efforts is given life when A Selection appears in its final form -LRB- in `` Last Dance '' -RRB- .;2
1323;2302;47237;a confident , richly acted , emotionally devastating piece of work and 2002 's first great film;4
1324;6148;115376;One of the most splendid entertainments to emerge from the French film industry in years .;4
1325;389;9326;The beauty of Alexander Payne 's ode to the Everyman is in the details .;3
1326;8293;151963;These three films form a remarkably cohesive whole , both visually and thematically , through their consistently sensitive and often exciting treatment of an ignored people .;4
1327;275;6847;Too much of Storytelling moves away from Solondz 's social critique , casting its audience as that of intellectual lector in contemplation of the auteur 's professional injuries .;1
1328;6384;119378;Alas , it 's the man that makes the clothes .;3
1329;6363;119039;The riveting performances by the incredibly flexible cast make Love a joy to behold .;4
1330;6070;114151;Paul Bettany is cool .;3
1331;8146;149643;That the e-graveyard holds as many good ideas as bad is the cold comfort that Chin 's film serves up with style and empathy .;3
1332;5083;97223;Howard and his co-stars all give committed performances , but they 're often undone by Howard 's self-conscious attempts to find a ` literary ' filmmaking style to match his subject .;1
1333;8077;148425;Thirteen Conversations About One Thing lays out a narrative puzzle that interweaves individual stories , and , like a Mobius strip , elliptically loops back to where it began .;3
1334;5378;102177;If you come from a family that eats , meddles , argues , laughs , kibbitzes and fights together , then go see this delightful comedy .;3
1335;6458;120721;It 's a great performance and a reminder of Dickens ' grandeur .;4
1336;7527;138874;The movie is the equivalent of French hip-hop , which also seems to play on a 10-year delay .;0
1337;256;6449;A breezy blend of art , history , esoteric musings and philosophy .;3
1338;5441;103152;What 's needed so badly but what is virtually absent here is either a saving dark humor or the feel of poetic tragedy .;1
1339;5891;111139;... a guiltless film for nice evening out .;3
1340;6289;117776;Puts to rest any thought that the German film industry can not make a delightful comedy centering on food .;4
1341;5365;101914;Argento , at only 26 , brings a youthful , out-to-change-the-world aggressiveness to the project , as if she 's cut open a vein and bled the raw film stock .;3
1342;8090;148704;Heaven is a haunting dramatization of a couple 's moral ascension .;2
1343;8266;151541;Takes a simple premise and carries it to unexpected heights .;4
1344;3547;69749;Both shrill and soporific , and because everything is repeated five or six times , it can seem tiresomely simpleminded .;0
1345;1099;24178;The nonstop artifice ultimately proves tiresome , with the surface histrionics failing to compensate for the paper-thin characterizations and facile situations .;0
1346;1696;35934;Take away the controversy , and it 's not much more watchable than a Mexican soap opera .;0
1347;1148;25096;` Matrix ' - style massacres erupt throughout ... but the movie has a tougher time balancing its violence with Kafka-inspired philosophy .;1
1348;2041;42352;Neither the funniest film that Eddie Murphy nor Robert De Niro has ever made , Showtime is nevertheless efficiently amusing for a good while .;3
1349;6223;116693;Despite its faults , Gangs excels in spectacle and pacing .;3
1350;8379;153406;this film is not a love letter for the slain rappers , it 's a taunt - a call for justice for two crimes from which many of us have not yet recovered .;2
1351;1070;23589;waydowntown manages to nail the spirit-crushing ennui of denuded urban living without giving in to it .;3
1352;3556;69913;Best described as I Know What You Did Last Winter .;2
1353;7368;136288;A film that presents an interesting , even sexy premise then ruins itself with too many contrivances and goofy situations .;2
1354;283;7053;I was sent a copyof this film to review on DVD .;2
1355;4776;91763;Taken as a whole , The Tuxedo does n't add up to a whole lot .;1
1356;5693;107717;This rich , bittersweet Israeli documentary , about the life of song-and-dance-man Pasach ` ke Burstein and his family , transcends ethnic lines .;3
1357;329;8028;A relative letdown .;0
1358;3121;61748;A few hours after you 've seen it , you forget you 've been to the movies .;1
1359;1801;37864;Never decides whether it wants to be a black comedy , drama , melodrama or some combination of the three .;1
1360;7408;136946;It 's too harsh to work as a piece of storytelling , but as an intellectual exercise -- an unpleasant debate that 's been given the drive of a narrative and that 's been acted out -- The Believer is nothing less than a provocative piece of work .;3
1361;551;12784;Somewhere in the middle , the film compels , as Demme experiments he harvests a few movie moment gems , but the field of roughage dominates .;2
1362;5372;102051;A quasi-documentary by French filmmaker Karim Dridi that celebrates the hardy spirit of Cuban music .;3
1363;7045;130760;The best thing that can be said of the picture is that it does have a few cute moments .;2
1364;3977;77320;Not everyone will play the dark , challenging tune taught by The Piano Teacher .;2
1365;1320;28564;A playful Iranian parable about openness , particularly the need for people of diverse political perspectives to get along despite their ideological differences .;3
1366;6505;121414;A bizarre piece of work , with premise and dialogue at the level of kids ' television and plot threads as morose as teen pregnancy , rape and suspected murder;1
1367;4710;90482;Though Frodo 's quest remains unfulfilled , a hardy group of determined New Zealanders has proved its creative mettle .;2
1368;1659;35294;But it 's worth the concentration .;3
1369;6731;125257;Jae-eun Jeong 's Take Care of My Cat brings a beguiling freshness to a coming-of-age story with such a buoyant , expressive flow of images that it emerges as another key contribution to the flowering of the South Korean cinema .;3
1370;2634;53082;This bracingly truthful antidote to Hollywood teenage movies that slather Clearasil over the blemishes of youth captures the combustible mixture of a chafing inner loneliness and desperate grandiosity that tend to characterize puberty .;3
1371;8528;155803;It makes you believe the cast and crew thoroughly enjoyed themselves and believed in their small-budget film .;3
1372;5395;102500;Simone is not a bad film .;3
1373;2709;54507;You 'll find yourself wishing that you and they were in another movie .;0
