;SentenceId;PhraseId;Phrase;Sentiment
3252;2589;52354;The animated sequences are well done and perfectly constructed to convey a sense of childhood imagination and creating adventure out of angst .;4
3253;7860;144793;Runs on the pure adrenalin of Pacino 's performance .;4
3254;5341;101549;The film is a verbal duel between two gifted performers .;4
3255;514;11973;eventually arrives at its heart , as simple self-reflection meditation .;3
3256;7128;132208;A dull , somnambulant exercise in pretension whose pervasive quiet is broken by frequent outbursts of violence and noise .;0
3257;7201;133439;Parker should be commended for taking a fresh approach to familiar material , but his determination to remain true to the original text leads him to adopt a somewhat mannered tone ... that ultimately dulls the human tragedy at the story 's core .;2
3258;5140;98112;A bore that tends to hammer home every one of its points .;1
3259;6;167;A comedy-drama of nearly epic proportions rooted in a sincere performance by the title character undergoing midlife crisis .;4
3260;4431;85682;Has all the scenic appeal of a cesspool .;0
3261;7516;138691;Whatever satire Lucky Break was aiming for , it certainly got lost in the `` soon-to-be-forgettable '' section of the quirky rip-off prison romp pile .;1
3262;1450;31080;An improvement on the feeble examples of big-screen Poke-mania that have preceded it .;3
3263;2203;45286;... creates a visceral sense of its characters ' lives and conflicted emotions that carries it far above ... what could have been a melodramatic , Lifetime Channel-style anthology .;2
3264;5380;102233;The movie does such an excellent job of critiquing itself at every faltering half-step of its development that criticizing feels more like commiserating .;1
3265;5279;100587;An unflinching look at the world 's dispossessed .;2
3266;163;4278;As any creature-feature fan knows , when you cross toxic chemicals with a bunch of exotic creatures , you get a lot of running around , screaming and death .;2
3267;4951;94874;it may play well as a double feature with mainstream foreign mush like My Big Fat Greek Wedding;2
3268;4277;82816;To paraphrase a line from another Dickens ' novel , Nicholas Nickleby is too much like a fragment of an underdone potato .;0
3269;7117;132040;It 's all pretty tame .;2
3270;6590;122840;The film 's heady yet far from impenetrable theory suggests that Russians take comfort in their closed-off nationalist reality .;2
3271;3011;59699;Confessions may not be a straightforward bio , nor does it offer much in the way of Barris ' motivations , but the film is an oddly fascinating depiction of an architect of pop culture .;3
3272;3490;68681;For a film that 's being advertised as a comedy , Sweet Home Alabama is n't as funny as you 'd hoped .;1
3273;2042;42376;Mild , meandering teen flick .;2
3274;7900;145384;Nearly all the fundamentals you take for granted in most films are mishandled here .;1
3275;5323;101260;Children , Christian or otherwise , deserve to hear the full story of Jonah 's despair -- in all its agonizing , Catch-22 glory -- even if they spend years trying to comprehend it .;3
3276;7846;144511;Imagine the CleanFlicks version of ` Love Story , ' with Ali MacGraw 's profanities replaced by romance-novel platitudes .;1
3277;2099;43397;The fact that the ` best part ' of the movie comes from a 60-second homage to one of Demme 's good films does n't bode well for the rest of it .;1
3278;3827;74627;I think it was Plato who said , ' I think , therefore I know better than to rush to the theatre for this one . ';1
3279;786;18021;The Powerpuff Girls arrive on the big screen with their super-powers , their super-simple animation and their super-dooper-adorability intact .;3
3280;7020;130304;Davis has energy , but she does n't bother to make her heroine 's book sound convincing , the gender-war ideas original , or the comic scenes fly .;2
3281;2996;59392;Imamura has said that Warm Water Under a Red Bridge is a poem to the enduring strengths of women .;3
3282;5910;111411;Unwieldy contraption .;1
3283;3172;62721;A bit of a downer and a little over-dramatic at times , but this is a beautiful film for people who like their romances to have that French realism .;3
3284;3705;72525;Jackie Chan movies are a guilty pleasure - he 's easy to like and always leaves us laughing .;3
3285;6983;129746;It 's not a bad premise , just a bad movie .;0
3286;4555;87713;The screenplay never lets us forget that Bourne was once an amoral assassin just like the ones who are pursuing him ... There is never really a true `` us '' versus `` them '' .;3
3287;2215;45568;What with all the blanket statements and dime-store ruminations on vanity , the worries of the rich and sudden wisdom , the film becomes a sermon for most of its running time .;1
3288;310;7648;Judith and Zaza 's extended bedroom sequence ... is so intimate and sensual and funny and psychologically self-revealing that it makes most of what passes for sex in the movies look like cheap hysterics .;4
3289;8537;155931;Definitely in the guilty pleasure B-movie category , Reign of Fire is so incredibly inane that it is laughingly enjoyable .;3
3290;7333;135697;It may not be as cutting , as witty or as true as back in the glory days of Weekend and Two or Three Things I Know About Her , but who else engaged in filmmaking today is so cognizant of the cultural and moral issues involved in the process ?;2
3291;4809;92356;This is more a case of ` Sacre bleu ! ';2
3292;8430;154263;A good-looking but ultimately pointless political thriller with plenty of action and almost no substance .;2
3293;2309;47350;The project 's filmmakers forgot to include anything even halfway scary as they poorly rejigger Fatal Attraction into a high school setting .;0
3294;4553;87677;Ice Age posits a heretofore unfathomable question : Is it possible for computer-generated characters to go through the motions ?;2
3295;4255;82376;Even if the enticing prospect of a lot of nubile young actors in a film about campus depravity did n't fade amid the deliberate , tiresome ugliness , it would be rendered tedious by Avary 's failure to construct a story with even a trace of dramatic interest .;0
3296;4725;90800;Probes in a light-hearted way the romantic problems of individuals for whom the yearning for passion spells discontent .;3
3297;2038;42299;This charming , thought-provoking New York fest of life and love has its rewards .;4
3298;4009;77917;Narc is a no-bull throwback to 1970s action films .;4
3299;3751;73384;It 's the element of condescension , as the filmmakers look down on their working-class subjects from their lofty perch , that finally makes Sex With Strangers , which opens today in the New York metropolitan area , so distasteful .;0
3300;5027;96226;No Such Thing is sort of a minimalist Beauty and the Beast , but in this case the Beast should definitely get top billing .;4
3301;6809;126643;Unlike most anime , whose most ardent fans outside Japan seem to be introverted young men with fantasy fetishes , Metropolis never seems hopelessly juvenile .;3
3302;4910;94103;It 's dull , spiritless , silly and monotonous : an ultra-loud blast of pointless mayhem , going nowhere fast .;0
3303;7398;136777;You see the movie and you think , zzzzzzzzz .;0
3304;8514;155557;Every conceivable mistake a director could make in filming opera has been perpetrated here .;0
3305;1402;30201;An inexperienced director , Mehta has much to learn .;1
3306;4883;93646;Plotless collection of moronic stunts is by far the worst movie of the year .;0
3307;4973;95271;Instead of panoramic sweep , Kapur gives us episodic choppiness , undermining the story 's emotional thrust .;1
3308;2158;44543;Fudges fact and fancy with such confidence that we feel as if we 're seeing something purer than the real thing .;4
3309;7482;138233;While the frequent allusions to gurus and doshas will strike some Westerners as verging on mumbo-jumbo ... broad streaks of common sense emerge with unimpeachable clarity .;3
3310;8012;147247;Wanker Goths are on the loose !;2
3311;392;9416;Much credit must be given to the water-camera operating team of Don King , Sonny Miller , and Michael Stewart .;3
3312;6739;125420;With ` Bowling for Columbine , ' Michael Moore gives us the perfect starting point for a national conversation about guns , violence , and fear .;4
3313;793;18164;Were it not for a sentimental resolution that explains way more about Cal than does the movie or the character any good , Freundlich 's World Traveler might have been one of the more daring and surprising American movies of the year .;2
3314;2034;42225;The film delivers what it promises : A look at the `` wild ride '' that ensues when brash young men set out to conquer the online world with laptops , cell phones and sketchy business plans .;3
3315;7448;137649;Spiderman ROCKS;4
3316;2471;50257;It 's a great American adventure and a wonderful film to bring to IMAX .;4
3317;2532;51388;Ozpetek offers an AIDS subtext , skims over the realities of gay sex , and presents yet another tired old vision of the gay community as an all-inclusive world where uptight , middle class bores like Antonia can feel good about themselves .;0
3318;4847;93031;A fast-paced , glitzy but extremely silly piece .;2
3319;5792;109357;The film 's desire to be liked sometimes undermines the possibility for an exploration of the thornier aspects of the nature\/nurture argument in regards to homosexuality .;1
3320;7068;131140;Overall , it 's a wacky and inspired little film that works effortlessly at delivering genuine , acerbic laughs .;2
3321;2553;51757;Despite its floating narrative , this is a remarkably accessible and haunting film .;4
3322;7489;138328;The film ultimately offers nothing more than people in an urban jungle needing other people to survive ...;1
3323;963;21509;Star\/producer Salma Hayek and director Julie Taymor have infused Frida with a visual style unique and inherent to the titular character 's paintings and in the process created a masterful work of art of their own .;3
3324;2743;55051;Where 's the movie here ?;0
3325;2164;44627;Writer\/director Walter Hill is in his hypermasculine element here , once again able to inject some real vitality and even art into a pulpy concept that , in many other hands would be completely forgettable .;3
3326;2855;56794;Who needs mind-bending drugs when they can see this , the final part of the ` qatsi ' trilogy , directed by Godfrey Reggio , with music by Philip Glass ?;3
3327;1251;27165;the script assumes that not only would subtlety be lost on the target audience , but that it 's also too stupid to realize that they 've already seen this exact same movie a hundred times;0
3328;548;12722;After that it becomes long and tedious like a classroom play in a college history course .;0
3329;7122;132083;The film 's sense of imagery gives it a terrible strength , but it 's propelled by the acting .;3
3330;6874;127804;Kwan is a master of shadow , quietude , and room noise , and Lan Yu is a disarmingly lived-in movie .;3
3331;2450;49911;-LRB- The film -RRB- tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it 's impossible to ascertain whether the film is , at its core , deeply pessimistic or quietly hopeful .;3
3332;5029;96287;Tells -LRB- the story -RRB- with such atmospheric ballast that shrugging off the plot 's persnickety problems is simply a matter of -LRB- being -RRB- in a shrugging mood .;2
3333;5356;101734;A worthy idea , but the uninspired scripts , acting and direction never rise above the level of an after-school TV special .;1
3334;503;11656;The cast comes through even when the movie does n't .;2
3335;4893;93802;Melds derivative elements into something that is often quite rich and exciting , and always a beauty to behold .;4
3336;8383;153475;After a while , the only way for a reasonably intelligent person to get through The Country Bears is to ponder how a whole segment of pop-music history has been allowed to get wet , fuzzy and sticky .;1
3337;1310;28362;Ya-Yas everywhere will forgive the flaws and love the film .;3
3338;5480;103903;Though Tom Shadyac 's film kicks off spookily enough , around the halfway mark it takes an abrupt turn into glucose sentimentality and laughable contrivance .;1
3339;827;18837;Ultimately this is a frustrating patchwork : an uneasy marriage of Louis Begley 's source novel -LRB- About Schmidt -RRB- and an old Payne screenplay .;1
3340;7604;140129;Like other great documentaries ... this goes after one truth -LRB- the Ford administration 's complicity in tearing ` orphans ' from their mothers -RRB- and stumbles upon others even more compelling .;2
3341;2546;51647;Though clearly well-intentioned , this cross-cultural soap opera is painfully formulaic and stilted .;1
3342;5015;95993;It 's probably worth catching solely on its visual merits .;3
3343;6127;115025;As a remake , it 's a pale imitation .;0
3344;7539;139067;Anyone who gets chills from movies with giant plot holes will find plenty to shake and shiver about in ` The Ring . ';2
3345;3577;70254;But , for that , why not watch a documentary ?;2
3346;3029;60034;It is about irrational , unexplainable life and it seems so real because it does not attempt to filter out the complexity .;3
3347;3248;64175;While kids will probably eat the whole thing up , most adults will be way ahead of the plot .;2
3348;3759;73534;You wo n't exactly know what 's happening but you 'll be blissfully exhausted .;2
3349;1296;28183;The satire is just too easy to be genuinely satisfying .;1
3350;997;22217;There 's not a comedic moment in this romantic comedy .;0
3351;8396;153719;Presents nothing special and , until the final act , nothing overtly disagreeable .;1
3352;484;11240;As Warren he stumbles in search of all the emotions and life experiences he 's neglected over the years .;2
3353;348;8367;I just saw this movie ... well , it 's probably not accurate to call it a movie .;1
3354;3713;72685;B picture , and I mean that as a compliment .;2
3355;6275;117592;Spreads itself too thin , leaving these actors , as well as the members of the commune , short of profound characterizations;0
3356;7659;141194;Stands as one of the year 's most intriguing movie experiences , letting its imagery speak for it while it forces you to ponder anew what a movie can be .;4
3357;8210;150636;But the actors make this worth a peek .;3
3358;1177;25754;Where the film falters is in its tone .;1
3359;4534;87411;Everything in Maid in Manhattan is exceedingly pleasant , designed not to offend .;3
3360;233;5827;With its lackadaisical plotting and mindless action , All About the Benjamins evokes the bottom tier of blaxploitation flicks from the 1970s .;1
3361;3409;67176;He 's just a sad aristocrat in tattered finery , and the film seems as deflated as he does .;1
3362;4325;83672;The movie is so thoughtlessly assembled .;3
3363;4771;91683;One of those rare films that come by once in a while with flawless amounts of acting , direction , story and pace .;3
3364;4022;78150;As warm as it is wise , deftly setting off uproarious humor with an underlying seriousness that sneaks up on the viewer , providing an experience that is richer than anticipated .;4
3365;464;10880;Credit director Ramsay for taking the sometimes improbable story and making it feel realistic .;3
3366;5017;96026;You may think you have figured out the con and the players in this debut film by Argentine director Fabian Bielinsky , but while you were thinking someone made off with your wallet .;1
3367;8397;153731;Let 's see , a haunted house , a haunted ship , what 's next ... Ghost Blimp ?;1
3368;1746;36856;A taut , sobering film .;4
3369;4842;92945;You 're not merely watching history , you 're engulfed by it .;4
3370;3044;60269;Soderbergh seems capable only of delivering artfully lighted , earnest inquiries that lack the kind of genuine depth that would make them redeemable .;2
3371;3022;59883;Spare but quietly effective retelling .;3
3372;1179;25763;A modestly comic , modestly action-oriented World War II adventure that , in terms of authenticity , is one of those films that requires the enemy to never shoot straight .;2
3373;3412;67245;While the story does seem pretty unbelievable at times , it 's awfully entertaining to watch .;3
3374;3075;60897;At once disarmingly straightforward and strikingly devious .;4
3375;8442;154439;Though there 's a clarity of purpose and even-handedness to the film 's direction , the drama feels rigged and sluggish .;1
3376;4034;78432;If I could have looked into my future and saw how bad this movie was , I would go back and choose to skip it .;0
3377;7062;131032;The characters are paper thin and the plot is so cliched and contrived that it makes your least favorite James Bond movie seem as cleverly plotted as The Usual Suspects .;0
3378;355;8581;Too clever by about nine-tenths .;3
3379;1954;40773;An edifying glimpse into the wit and revolutionary spirit of these performers and their era .;3
3380;4653;89494;There is so much plodding sensitivity .;2
3381;1764;37192;It may as well be called `` Jar-Jar Binks : The Movie . '';0
3382;4321;83619;Chances are you wo n't , either .;2
3383;3742;73250;Another love story in 2002 's remarkable procession of sweeping pictures that have reinvigorated the romance genre .;3
3384;830;18910;Or else a doggie winks .;2
3385;7047;130779;A rather tired exercise in nostalgia .;1
3386;479;11150;I hope the movie is widely seen and debated with appropriate ferocity and thoughtfulness .;4
3387;4942;94703;A waterlogged version of ` Fatal Attraction ' for the teeny-bopper set ... a sad , soggy potboiler that wastes the talents of its attractive young leads .;1
3388;3152;62340;As comedic spotlights go , Notorious C.H.O. hits all the verbal marks it should .;3
3389;2695;54238;An action\/thriller of the finest kind , evoking memories of Day of the Jackal , The French Connection , and Heat .;4
3390;7970;146496;the film does n't sustain its initial promise with a jarring , new-agey tone creeping into the second half;1
3391;5376;102147;... familiar and predictable , and 4\/5ths of it might as well have come from a Xerox machine rather than -LRB- writer-director -RRB- Franc .;1
3392;2542;51576;The charms of the lead performances allow us to forget most of the film 's problems .;3
3393;959;21431;The real star of this movie is the score , as in the songs translate well to film , and it 's really well directed .;3
3394;5044;96550;contrasting the original Ringu with the current Americanized adaptation is akin to comparing The Evil Dead with Evil Dead II;1
3395;6888;128044;More good than great but Freeman and Judd make it work .;3
3396;4904;93974;Though its rather routine script is loaded with familiar situations , the movie has a cinematic fluidity and sense of intelligence that makes it work more than it probably should .;3
3397;4180;81135;The level of acting elevates the material above pat inspirational status and gives it a sturdiness and solidity that we 've long associated with Washington the actor .;3
3398;2812;56137;You watch for that sense of openness , the little surprises .;3
3399;2874;57069;A minor-league soccer remake of The Longest Yard .;1
3400;2627;52994;From its nauseating spinning credits sequence to a very talented but underutilized supporting cast , Bartleby squanders as much as it gives out .;1
3401;3947;76745;Unfunny comedy with a lot of static set ups , not much camera movement , and most of the scenes take place indoors in formal settings with motionless characters .;0
3402;13;353;The performances are an absolute joy .;4
3403;3712;72662;Everything about Girls Ca n't Swim , even its passages of sensitive observation , feels secondhand , familiar -- and not in a good way .;1
3404;7621;140432;A winning piece of work filled with love for the movies of the 1960s .;3
3405;1921;40102;Kinnear 's performance is a career-defining revelation .;4
3406;324;7953;A dreadful day in Irish history is given passionate , if somewhat flawed , treatment .;3
3407;6686;124454;Horrible .;0
3408;5260;100247;If the film fails to fulfill its own ambitious goals , it nonetheless sustains interest during the long build-up of expository material .;3
3409;5563;105349;Yep , it 's `` Waking up in Reno . '';2
3410;6051;113841;Chomp chomp !;2
3411;1020;22535;For every cheesy scene , though , there is a really cool bit -- the movie 's conception of a future-world holographic librarian -LRB- Orlando Jones -RRB- who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized .;3
3412;4909;94080;Secretary manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie .;4
3413;7725;142370;The performances are so overstated , the effect comes off as self-parody .;0
3414;6998;129973;The magic -LRB- and original running time -RRB- of ace Japanimator Hayao Miyazaki 's Spirited Away survives intact in BV 's re-voiced version .;3
3415;2848;56673;You 'd be hard put to find a movie character more unattractive or odorous -LRB- than Leon -RRB- .;1
3416;5775;109045;scenario that will give most parents pause ... Then , something terrible happens .;2
3417;3921;76331;Viewing this underdramatized but overstated film is like watching a transcript of a therapy session brought to humdrum life by some Freudian puppet .;2
3418;7285;134980;A low-rent retread of the Alien pictures .;1
3419;1106;24321;Instead , she sees it as a chance to revitalize what is and always has been remarkable about clung-to traditions .;3
3420;501;11610;Strange , funny , twisted , brilliant and macabre .;4
3421;7172;132981;I loved the look of this film .;3
3422;8155;149780;Bogs down badly as we absorb Jia 's moody , bad-boy behavior which he portrays himself in a one-note performance .;2
3423;3353;66094;Even if you 're an Elvis person , you wo n't find anything to get excited about on this DVD .;0
3424;5629;106579;The kind of film that leaves you scratching your head in amazement over the fact that so many talented people could participate in such an ill-advised and poorly executed idea .;0
3425;5546;104980;Instead of trying to bust some blondes , -LRB- Diggs -RRB- should be probing why a guy with his talent ended up in a movie this bad .;1
3426;516;12005;So purely enjoyable that you might not even notice it 's a fairly straightforward remake of Hollywood comedies such as Father of the Bride .;3
3427;1773;37374;This is the best Star Trek movie in a long time .;4
3428;3928;76455;Kosminsky ... puts enough salt into the wounds of the tortured and self-conscious material to make it sting .;3
3429;2579;52215;Stuffy , full of itself , morally ambiguous and nothing to shout about .;1
3430;8217;150734;Less worrying about covering all the drama in Frida 's life and more time spent exploring her process of turning pain into art would have made this a superior movie .;2
3431;2814;56159;Simply a re-hash of the other seven films .;1
3432;2842;56588;In The New Guy , even the bull gets recycled .;1
3433;4091;79422;The picture 's fascinating byways are littered with trenchant satirical jabs at the peculiar egocentricities of the acting breed .;3
3434;6292;117814;Stealing Harvard will dip into your wallet , swipe 90 minutes of your time , and offer you precisely this in recompense : A few early laughs scattered around a plot as thin as it is repetitious .;0
3435;1668;35433;Lush and beautifully photographed -LRB- somebody suggested the stills might make a nice coffee table book -RRB- , but ultimately you 'll leave the theater wondering why these people mattered .;1
3436;1358;29298;Spare yet audacious ...;2
3437;931;20859;Swimming is above all about a young woman 's face , and by casting an actress whose face projects that woman 's doubts and yearnings , it succeeds .;4
3438;6130;115060;As action-adventure , this space-based homage to Robert Louis Stevenson 's Treasure Island fires on all plasma conduits .;3
3439;2339;47952;If you can get past the taboo subject matter , it will be well worth your time .;4
3440;3304;65276;Oh , and more entertaining , too .;3
3441;4008;77910;Too much power , not enough puff .;1
3442;4985;95429;True to its animatronic roots : ... as stiff , ponderous and charmless as a mechanical apparatus ... ` The Country Bears ' should never have been brought out of hibernation .;0
3443;6402;119692;Director Jay Russell weighs down his capricious fairy-tale with heavy sentiment and lightweight meaning .;0
3444;3584;70320;You do n't need to be a hip-hop fan to appreciate Scratch , and that 's the mark of a documentary that works .;3
3445;3700;72383;Can I admit XXX is as deep as a Petri dish and as well-characterized as a telephone book but still say it was a guilty pleasure ?;1
3446;2315;47496;Pretty good little movie .;3
3447;5345;101581;What makes the movie special is its utter sincerity .;3
3448;48;1281;I 'm sure the filmmaker would disagree , but , honestly , I do n't see the point .;1
3449;3213;63505;Bravado Kathy !;3
3450;5054;96761;What we get in FearDotCom is more like something from a bad Clive Barker movie .;0
3451;667;15549;Statham employs an accent that I think is supposed to be an attempt at hardass American but sometimes just lapses into unhidden British .;1
3452;4935;94529;What could have been a daytime soap opera is actually a compelling look at a young woman 's tragic odyssey .;3
3453;2763;55369;This is a truly , truly bad movie .;1
3454;2616;52802;What 's next ?;3
3455;2637;53156;It 's a beautiful film , full of elaborate and twisted characters - and it 's also pretty funny .;4
3456;3542;69646;Patchy combination of soap opera , low-tech magic realism and , at times , ploddingly sociological commentary .;1
3457;7573;139570;Leave it to John Sayles to take on developers , the Chamber of Commerce , tourism , historical pageants , and commercialism all in the same movie ... without neglecting character development for even one minute .;4
3458;6473;120932;Wallace directs with such patronising reverence , it turns the stomach .;2
3459;540;12567;Dignified CEO 's meet at a rustic retreat and pee against a tree .;1
3460;1225;26708;... for all its social and political potential , State Property does n't end up being very inspiring or insightful .;1
3461;5500;104256;Grant carries the day with impeccable comic timing , raffish charm and piercing intellect .;3
3462;4820;92541;The story itself is actually quite vapid .;1
3463;309;7624;Seeing as the film lacks momentum and its position remains mostly undeterminable , the director 's experiment is a successful one .;3
3464;4257;82442;Presents a side of contemporary Chinese life that many outsiders will be surprised to know exists , and does so with an artistry that also smacks of revelation .;3
3465;89;2315;It shows us a slice of life that 's very different from our own and yet instantly recognizable .;3
3466;1702;36082;Yet the act is still charming here .;3
3467;6120;114913;Quitting delivers a sucker-punch , and its impact is all the greater beause director Zhang 's last film , the cuddly Shower , was a non-threatening multi-character piece centered around a public bath house .;2
3468;4183;81177;The Master of Disguise may have made a great Saturday Night Live sketch , but a great movie it is not .;1
3469;656;15295;Ver Wiel 's desperate attempt at wit is lost , leaving the character of Critical Jim two-dimensional and pointless .;1
3470;4231;82011;Talky , artificial and opaque ... an interesting technical exercise , but a tedious picture .;0
3471;5525;104631;It 's sort of in-between , and it works .;3
3472;2569;52052;Ignore the reputation , and ignore the film .;1
3473;594;13773;A visual spectacle full of stunning images and effects .;4
3474;8176;150090;You 'll forget about it by Monday , though , and if they 're old enough to have developed some taste , so will your kids .;0
3475;2480;50434;But it 's also disappointing to a certain degree .;1
3476;4489;86644;Like the excruciating End of Days , Collateral Damage presents Schwarzenegger as a tragic figure , but sympathy really belongs with any viewer forced to watch him try out so many complicated facial expressions .;1
3477;4684;90029;The very definition of what critics have come to term an `` ambitious failure . '';1
3478;5586;105838;You could love Safe Conduct -LRB- Laissez Passer -RRB- for being a subtitled French movie that is 170 minutes long .;2
3479;8029;147547;It works well enough , since the thrills pop up frequently , and the dispatching of the cast is as often imaginative as it is gory .;3
3480;2608;52659;The movie is so contrived , nonsensical and formulaic that , come to think of it , the day-old shelf would be a more appropriate location to store it .;0
3481;2754;55237;Puts on airs of a Hal Hartley wannabe film -- without the vital comic ingredient of the hilarious writer-director himself .;1
3482;1904;39839;The only upside to all of this unpleasantness is , given its Labor Day weekend upload , FearDotCom should log a minimal number of hits .;2
3483;6817;126798;A movie of riveting power and sadness .;4
3484;4349;84185;Like its bizarre heroine , it irrigates our souls .;3
3485;6198;116277;One of the worst films of 2002 .;0
3486;3611;70836;A searing , epic treatment of a nationwide blight that seems to be , horrifyingly , ever on the rise .;3
3487;6752;125664;See it now , before the inevitable Hollywood remake flattens out all its odd , intriguing wrinkles .;2
3488;7127;132184;For once , a movie does not proclaim the truth about two love-struck somebodies , but permits them time and space to convince us of that all on their own .;3
3489;3073;60874;A refreshing change from the usual whoopee-cushion effort aimed at the youth market .;4
3490;4251;82339;Culkin turns his character into what is basically an anti-Harry Potter -- right down to the Gryffindor scarf .;2
3491;2231;45870;... unlikable , uninteresting , unfunny , and completely , utterly inept .;0
