;SentenceId;PhraseId;Phrase;Sentiment
7992;8006;147104;The great pity is that those responsible did n't cut their losses -- and ours -- and retitle it The Adventures of Direct-to-Video Nash , and send it to its proper home .;1
8138;8152;149749;Even through its flaws , Revolution # 9 proves to be a compelling , interestingly told film .;3
7783;7797;143667;Soulless and -- even more damning -- virtually joyless , XXX achieves near virtuosity in its crapulence .;0
7784;7798;143685;The locations go from stark desert to gorgeous beaches .;3
7607;7621;140432;A winning piece of work filled with love for the movies of the 1960s .;3
7626;7640;140855;Plays out with a dogged and eventually winning squareness that would make it the darling of many a kids-and-family-oriented cable channel .;3
8281;8295;152018;The dirty jokes provide the funniest moments in this oddly sweet comedy about jokester highway patrolmen .;3
8509;8524;155722;Downbeat , period-perfect biopic hammers home a heavy-handed moralistic message .;3
7622;7636;140747;Although it does n't always hang together -- violence and whimsy do n't combine easily -- `` Cherish '' certainly is n't dull .;2
7997;8011;147236;But , like Silence , it 's a movie that gets under your skin .;1
7899;7913;145559;As if Drop Dead Gorgeous was n't enough , this equally derisive clunker is fixated on the spectacle of small-town competition .;1
7582;7596;139993;Sweet Home Alabama is one dumb movie , but its stupidity is so relentlessly harmless that it almost wins you over in the end .;2
7472;7486;138297;Sets animation back 30 years , musicals back 40 years and Judaism back at least 50 .;0
7526;7540;139088;Made for teens and reviewed as such , this is recommended only for those under 20 years of age ... and then only as a very mild rental .;2
8275;8289;151906;... if you 're just in the mood for a fun -- but bad -- movie , you might want to catch Freaks as a matinee .;2
7882;7896;145315;But you 'd never guess that from the performances .;2
8403;8417;154071;This is a shrewd and effective film from a director who understands how to create and sustain a mood .;3
8390;8404;153843;Britney Spears ' phoniness is nothing compared to the movie 's contrived , lame screenplay and listless direction .;1
7794;7808;143874;Post 9\/11 the philosophical message of `` Personal Freedom First '' might not be as palatable as intended .;2
7807;7821;144098;The most repugnant adaptation;0
7841;7855;144721;Stale , futile scenario .;1
8441;8456;154658;The kind of sweet-and-sour insider movie that film buffs will eat up like so much gelati .;4
7489;7503;138533;Do we really need the Tiger Beat version ?;1
7913;7927;145828;Really quite funny .;4
8166;8180;150166;If you 're a fan of the series you 'll love it and probably want to see it twice .;4
8012;8026;147479;Stress ` dumb . ';1
7561;7575;139611;Any intellectual arguments being made about the nature of God are framed in a drama so clumsy , there is a real danger less sophisticated audiences will mistake it for an endorsement of the very things that Bean abhors .;2
8448;8463;154732;Just too silly and sophomoric to ensnare its target audience .;1
7721;7735;142498;A work of extraordinary journalism , but it is also a work of deft and subtle poetry .;4
8330;8344;152870;A chilly , brooding but quietly resonant psychological study of domestic tension and unhappiness .;3
7473;7487;138314;Not kids , who do n't need the lesson in repugnance .;2
7739;7753;142859;This is rote drivel aimed at Mom and Dad 's wallet .;1
7523;7537;139047;A lot of talent is wasted in this crass , low-wattage endeavor .;0
7733;7747;142732;In old-fashioned screenwriting parlance , Ms. Shreve 's novel proved too difficult a text to ` lick , ' despite the efforts of a first-rate cast .;1
7662;7676;141464;If routine action and jokes like this are your cup of tea , then pay your $ 8 and get ready for the big shear .;1
7831;7845;144498;More successful at relating history than in creating an emotionally complex , dramatically satisfying heroine;1
7802;7816;143980;The filmmaker ascends , literally , to the Olympus of the art world , but he would have done well to end this flawed , dazzling series with the raising of something other than his own cremaster .;2
7907;7921;145738;, `` They 're out there ! '';3
8251;8265;151525;Hollywood has taken quite a nosedive from Alfred Hitchcock 's imaginative flight to Shyamalan 's self-important summer fluff .;1
8445;8460;154690;This pathetic junk is barely an hour long .;0
7768;7782;143370;Imagine O. Henry 's The Gift of the Magi relocated to the scuzzy underbelly of NYC 's drug scene .;0
8417;8431;154276;`` ... something appears to have been lost in the translation this time .;0
7525;7539;139067;Anyone who gets chills from movies with giant plot holes will find plenty to shake and shiver about in ` The Ring . ';2
7640;7654;141111;Very well made , but does n't generate a lot of tension .;2
7630;7644;140954;The innocence of holiday cheer ai n't what it used to be .;2
7587;7601;140103;When the violence actually shocked ?;2
7828;7842;144420;But how it washed out despite all of that is the project 's prime mystery .;1
8031;8045;147847;The dark and bittersweet twist feels strange as things turn nasty and tragic during the final third of the film .;2
7745;7759;142933;The whole mess boils down to a transparently hypocritical work that feels as though it 's trying to set the women 's liberation movement back 20 years . ';0
7559;7573;139570;Leave it to John Sayles to take on developers , the Chamber of Commerce , tourism , historical pageants , and commercialism all in the same movie ... without neglecting character development for even one minute .;4
7812;7826;144168;If you want a movie time trip , the 1960 version is a far smoother ride .;1
8310;8324;152540;Devos and Cassel have tremendous chemistry -- their sexual and romantic tension , while never really vocalized , is palpable .;4
7681;7695;141843;The film 's best trick is the way that it treats conspiracy as a kind of political Blair Witch , a monstrous murk that haunts us precisely because it can never be seen .;2
8077;8091;148715;Haneke 's script -LRB- from Elfriede Jelinek 's novel -RRB- is contrived , unmotivated , and psychologically unpersuasive , with an inconclusive ending .;0
8096;8110;149065;Visually sumptuous but intellectually stultifying .;2
8306;8320;152460;Payami tries to raise some serious issues about Iran 's electoral process , but the result is a film that 's about as subtle as a party political broadcast .;1
8370;8384;153508;A powerful performance from Mel Gibson and a brutal 90-minute battle sequence that does everything but issue you a dog-tag and an M-16 .;4
8079;8093;148762;A modestly made but profoundly moving documentary .;4
8361;8375;153346;This angst-ridden territory was covered earlier and much better in Ordinary People .;1
8053;8067;148233;The film is bright and flashy in all the right ways .;4
7647;7661;141228;While we want MacDowell 's character to retrieve her husband , we have to ask whether her personal odyssey trumps the carnage that claims so many lives around her .;2
8184;8198;150454;I was hoping that it would be sleazy and fun , but it was neither .;2
7729;7743;142663;So putrid it is not worth the price of the match that should be used to burn every print of the film .;0
8222;8236;151087;The Mothman Prophecies is best when illustrating the demons bedevilling the modern masculine journey .;3
8286;8300;152119;The fourth `` Pokemon '' is a diverting -- if predictable -- adventure suitable for a matinee , with a message that cautions children about disturbing the world 's delicate ecological balance .;3
7639;7653;141083;This enthralling documentary ... is at once playful and haunting , an in-depth portrait of an iconoclastic artist who was fundamentally unknowable even to his closest friends .;4
7533;7547;139239;... although this idea is `` new '' the results are tired .;1
8302;8316;152392;Despite some strong performances , never rises above the level of a telanovela .;1
7752;7766;143067;Nicks and Steinberg match their own creations for pure venality -- that 's giving it the old college try .;1
7658;7672;141431;It 's just a little too self-satisfied .;2
7957;7971;146511;It irritates and saddens me that Martin Lawrence 's latest vehicle can explode obnoxiously into 2,500 screens while something of Bubba Ho-Tep 's clearly evident quality may end up languishing on a shelf somewhere .;1
7486;7500;138471;Tian emphasizes the isolation of these characters by confining color to Liyan 's backyard .;2
7661;7675;141458;... Stylistically , the movie is a disaster .;0
8126;8140;149543;Gambling and throwing a basketball game for money is n't a new plot -- in fact Toback himself used it in Black and White .;2
8095;8109;149038;This mild-mannered farce , directed by one of its writers , John C. Walsh , is corny in a way that bespeaks an expiration date passed a long time ago .;1
7808;7822;144111;Glazed with a tawdry B-movie scum .;0
8377;8391;153656;The film lapses too often into sugary sentiment and withholds delivery on the pell-mell pyrotechnics its punchy style promises .;1
8448;8463;154732;Just too silly and sophomoric to ensnare its target audience .;1
8473;8488;155081;Exudes the fizz of a Busby Berkeley musical and the visceral excitement of a sports extravaganza .;4
8119;8133;149425;But not without cheesy fun factor .;3
7682;7696;141871;This is an extraordinary film , not least because it is Japanese and yet feels universal .;4
7888;7902;145447;The pitch must have read like a discarded House Beautiful spread .;2
7934;7948;146156;Two tedious acts light on great scares and a good surprise ending .;3
7470;7484;138269;Told just proficiently enough to trounce its overly comfortable trappings .;3
7796;7810;143895;The movie is like Scorsese 's Mean Streets redone by someone who ignored it in favor of old ` juvenile delinquent ' paperbacks with titles like Leather Warriors and Switchblade Sexpot .;1
7583;7597;140012;A polished and vastly entertaining caper film that puts the sting back into the con .;3
8115;8129;149382;Mr. Soderbergh 's direction and visual style struck me as unusually and unimpressively fussy and pretentious .;0
7840;7854;144713;A sharp satire of desperation and cinematic deception .;3
8427;8441;154424;Nonchalantly freaky and uncommonly pleasurable , Warm Water may well be the year 's best and most unpredictable comedy .;4
8404;8418;154088;If you can swallow its absurdities and crudities Lagaan really is enormously good fun .;3
8064;8078;148457;I 'm sure there 's a teenage boy out there somewhere who 's dying for this kind of entertainment .;1
8295;8309;152272;Everything else about High Crimes is , like the military system of justice it portrays , tiresomely regimented .;2
8508;8523;155704;As an entertainment destination for the general public , Kung Pow sets a new benchmark for lameness .;1
8259;8273;151645;Shanghai Ghetto , much stranger than any fiction , brings this unknown slice of history affectingly to life .;3
7950;7964;146412;It 's as if Allen , at 66 , has stopped challenging himself .;1
7574;7588;139838;There 's so much to look at in Metropolis you hate to tear your eyes away from the images long enough to read the subtitles .;4
8179;8193;150382;Assayas ' ambitious , sometimes beautiful adaptation of Jacques Chardonne 's novel .;3
7849;7863;144836;The movie is a mess from start to finish .;1
8067;8081;148514;Steven Soderbergh 's digital video experiment is a clever and cutting , quick and dirty look at modern living and movie life .;3
8391;8405;153857;Nothing can detract from the affection of that moral favorite : friends will be friends through thick and thin .;3
7803;7817;144017;The heedless impetuousness of youth is on full , irritating display in -LRB- this -RRB- meandering and pointless French coming-of-age import from writer-director Anne-Sophie Birot .;0
7827;7841;144418;It sucked .;0
7814;7828;144213;Benigni presents himself as the boy puppet Pinocchio , complete with receding hairline , weathered countenance and American Breckin Meyer 's ridiculously inappropriate Valley Boy voice .;2
8319;8333;152713;It 's the humanizing stuff that will probably sink the film for anyone who does n't think about percentages all day long .;1
7991;8005;147070;Tom Green and an Ivy League college should never appear together on a marquee , especially when the payoff is an unschooled comedy like Stealing Harvard , which fails to keep 80 minutes from seeming like 800 .;2
7668;7682;141581;A sloppy , amusing comedy that proceeds from a stunningly unoriginal premise .;3
7767;7781;143340;The spaniel-eyed Jean Reno infuses Hubert with a mixture of deadpan cool , wry humor and just the measure of tenderness required to give this comic slugfest some heart .;3
8288;8302;152164;... if you , like me , think an action film disguised as a war tribute is disgusting to begin with , then you 're in for a painful ride .;0
8170;8184;150252;... a trashy little bit of fluff stuffed with enjoyable performances and a bewildering sense of self-importance;2
8248;8262;151498;Oozes condescension from every pore .;2
8363;8377;153363;My only wish is that Celebi could take me back to a time before I saw this movie and I could just skip it .;0
8167;8181;150181;Unless Bob Crane is someone of particular interest to you , this film 's impressive performances and adept direction are n't likely to leave a lasting impression .;1
7691;7705;142012;Sitting in the third row of the IMAX cinema at Sydney 's Darling Harbour , but I sometimes felt as though I was in the tiny two seater plane that carried the giant camera around Australia , sweeping and gliding , banking and hovering over some of the most not;3
8486;8501;155303;Certainly beautiful to look at , but its not very informative about its titular character and no more challenging than your average television biopic .;2
7960;7974;146589;Draggin ' about dragons;2
8195;8209;150608;Even on its own ludicrous terms , The Sum of All Fears generates little narrative momentum , and invites unflattering comparisons to other installments in the Ryan series .;0
8450;8465;154744;For those of us who respond more strongly to storytelling than computer-generated effects , the new Star Wars installment has n't escaped the rut dug by the last one .;1
8280;8294;151988;Hoffman waits too long to turn his movie in an unexpected direction , and even then his tone retains a genteel , prep-school quality that feels dusty and leatherbound .;1
7789;7803;143780;Just a string of stale gags , with no good inside dope , and no particular bite .;1
8415;8429;154258;A very charming and funny movie .;4
7825;7839;144385;This is an ungainly movie , ill-fitting , with its elbows sticking out where the knees should be .;0
8114;8128;149372;Best enjoyed as a work of fiction inspired by real-life events .;3
7688;7702;141995;Well-made but mush-hearted .;3
7981;7995;146909;The film 's trailer also looked like crap , so crap is what I was expecting .;0
8131;8145;149626;The problem is not that it 's all derivative , because plenty of funny movies recycle old tropes .;2
7547;7561;139421;It 's no accident that The Accidental Spy is a solid action pic that returns the martial arts master to top form .;4
7529;7543;139158;It 's a scorcher .;3
8304;8318;152426;Rarely , indeed almost never , is such high-wattage brainpower coupled with pitch-perfect acting and an exquisite , unfakable sense of cinema .;4
7834;7848;144571;Oversexed , at times overwrought comedy\/drama that offers little insight into the experience of being forty , female and single .;0
8512;8527;155781;Sometimes there are very , very good reasons for certain movies to be sealed in a jar and left on a remote shelf indefinitely .;1
8352;8366;153177;It made me feel unclean , and I 'm the guy who liked There 's Something About Mary and both American Pie movies .;0
7590;7604;140129;Like other great documentaries ... this goes after one truth -LRB- the Ford administration 's complicity in tearing ` orphans ' from their mothers -RRB- and stumbles upon others even more compelling .;2
8455;8470;154834;Huppert 's show to steal and she makes a meal of it , channeling Kathy Baker 's creepy turn as the repressed mother on Boston Public just as much as 8 Women 's Augustine .;3
8159;8173;150039;Singer\/composer Bryan Adams contributes a slew of songs -- a few potential hits , a few more simply intrusive to the story -- but the whole package certainly captures the intended , er , spirit of the piece .;3
8371;8385;153532;So much about the film is loopy and ludicrous ... that it could have been a hoot in a bad-movie way if the laborious pacing and endless exposition had been tightened .;1
7472;7486;138297;Sets animation back 30 years , musicals back 40 years and Judaism back at least 50 .;0
8011;8025;147466;The actors must indeed be good to recite some of this laughable dialogue with a straight face .;1
7637;7651;141065;The trailer is a riot .;4
7848;7862;144823;Mr. Scorsese 's bravery and integrity in advancing this vision can hardly be underestimated .;3
8144;8158;149819;The story of Trouble Every Day ... is so sketchy it amounts to little more than preliminary notes for a science-fiction horror film , and the movie 's fragmentary narrative style makes piecing the story together frustrating difficult .;0
8369;8383;153475;After a while , the only way for a reasonably intelligent person to get through The Country Bears is to ponder how a whole segment of pop-music history has been allowed to get wet , fuzzy and sticky .;1
8250;8264;151517;The result is an ` action film ' mired in stasis .;1
8132;8146;149643;That the e-graveyard holds as many good ideas as bad is the cold comfort that Chin 's film serves up with style and empathy .;3
7504;7518;138732;Filled with Alexandre Desplat 's haunting and sublime music , the movie completely transfixes the audience .;4
8442;8457;154671;Ill-considered , unholy hokum .;1
8383;8397;153731;Let 's see , a haunted house , a haunted ship , what 's next ... Ghost Blimp ?;1
8413;8427;154227;More mature than Fatal Attraction , more complete than Indecent Proposal and more relevant than 9 1\/2 Weeks , Unfaithful is at once intimate and universal cinema .;4
7916;7930;145849;But mostly it 's a work that , with humor , warmth , and intelligence , captures a life interestingly lived .;4
8147;8161;149879;It is very difficult to care about the character , and that is the central flaw of the film .;0
8406;8420;154118;Alarms for Duvall 's throbbing sincerity and his elderly propensity for patting people while he talks .;3
8009;8023;147441;Harry Potter and the Chamber of Secrets is deja vu all over again , and while that is a cliche , nothing could be more appropriate .;2
8027;8041;147785;Given the fact that virtually no one is bound to show up at theatres for it , the project should have been made for the tube .;0
7686;7700;141961;It 's neither as sappy as Big Daddy nor as anarchic as Happy Gilmore or The Waterboy , but it has its moments .;3
8277;8291;151935;Vampire epic succeeds as spooky action-packed trash of the highest order .;2
7526;7540;139088;Made for teens and reviewed as such , this is recommended only for those under 20 years of age ... and then only as a very mild rental .;2
8150;8164;149912;An empty , ugly exercise in druggy trance-noir and trumped-up street credibility .;2
8197;8211;150642;This mess of a movie is nothing short of a travesty of a transvestite comedy .;0
7507;7521;138761;This Bond film goes off the beaten path , not necessarily for the better .;1
8187;8201;150495;Thumbs up to Paxton for not falling into the Hollywood trap and making a vanity project with nothing new to offer .;4
7491;7505;138563;This film biggest problem ?;1
7603;7617;140354;It 's all stitched together with energy , intelligence and verve , enhanced by a surplus of vintage archive footage .;4
7805;7819;144070;Low rent from frame one .;1
7569;7583;139735;While Solondz tries and tries hard , Storytelling fails to provide much more insight than the inside column of a torn book jacket .;1
8047;8061;148107;Some of the most ravaging , gut-wrenching , frightening war scenes since `` Saving Private Ryan '' have been recreated by John Woo in this little-known story of Native Americans and their role in the second great war .;3
8155;8169;150004;The screenplay flounders under the weight of too many story lines .;1
8314;8328;152601;The storylines are woven together skilfully , the magnificent swooping aerial shots are breathtaking , and the overall experience is awesome .;4
8026;8040;147771;Epps has neither the charisma nor the natural affability that has made Tucker a star .;0
8230;8244;151225;Who cares ? -RRB- .;1
8118;8132;149408;Like The Full Monty , this is sure to raise audience 's spirits and leave them singing long after the credits roll .;4
7853;7867;144875;A fine production with splendid singing by Angela Gheorghiu , Ruggero Raimondi , and Roberto Alagna .;4
7998;8012;147247;Wanker Goths are on the loose !;2
8057;8071;148322;A well-done film of a self-reflexive , philosophical nature .;4
8313;8327;152581;A glib but bouncy bit of sixties-style slickness in which the hero might wind up caught but the audience gets pure escapism .;3
8091;8105;148969;The script is a disaster , with cloying messages and irksome characters .;1
8424;8438;154377;A wonderfully speculative character study that made up for its rather slow beginning by drawing me into the picture .;3
7669;7683;141592;Each story is built on a potentially interesting idea , but the first two are ruined by amateurish writing and acting , while the third feels limited by its short running time .;1
8004;8018;147355;A fascinating documentary about the long and eventful spiritual journey of the guru who helped launch the New Age .;4
7481;7495;138424;Just dreadful .;0
7910;7924;145783;Collapses after 30 minutes into a slap-happy series of adolescent violence .;0
8169;8183;150226;If you recognize Zeus -LRB- the dog from Snatch -RRB- it will make you wish you were at home watching that movie instead of in the theater watching this one .;1
8515;8531;155837;Even if you have no interest in the gang-infested , East-vs .;2
8309;8323;152534;Merci pour le movie .;2
8452;8467;154775;At the one-hour mark , Herzog simply runs out of ideas and the pace turns positively leaden as the movie sputters to its inevitable tragic conclusion .;0
7543;7557;139378;That , in itself , is extraordinary .;4
8165;8179;150155;A remarkable movie with an unsatisfying ending , which is just the point .;3
7728;7742;142626;The film is filled with humorous observations about the general absurdity of modern life as seen through the eyes outsiders , but deftly manages to avoid many of the condescending stereotypes that so often plague films dealing with the mentally ill .;3
8083;8097;148827;A zippy 96 minutes of mediocre special effects , hoary dialogue , fluxing accents , and -- worst of all -- silly-looking Morlocks .;1
7868;7882;145084;It 's a clear-eyed portrait of an intensely lived time , filled with nervous energy , moral ambiguity and great uncertainties .;3
7978;7992;146880;Did it move me to care about what happened in 1915 Armenia ?;2
7604;7618;140374;The soupy end result has the odd distinction of being playful without being fun , too .;2
8240;8254;151383;Congrats Disney on a job well done , I enjoyed it just as much !;4
7939;7953;146269;Just offbeat enough to keep you interested without coming close to bowling you over .;3
7846;7860;144793;Runs on the pure adrenalin of Pacino 's performance .;4
8432;8447;154526;Shot in rich , shadowy black-and-white , Devils chronicles , with increasingly amused irony , the relationship between reluctant captors and befuddled captives .;4
7946;7960;146358;Call this The Full Monty on ice , the underdog sports team formula redux .;2
7942;7956;146297;Deuces Wild treads heavily into Romeo and Juliet\/West Side Story territory , where it plainly has no business going .;1
7790;7804;143796;Tres Greek writer and star Nia Vardalos has crafted here a worldly-wise and very funny script .;3
8429;8444;154458;Sunk by way too much indulgence of scene-chewing , teeth-gnashing actorliness .;0
7871;7885;145129;Well cast and well directed - a powerful drama with enough sardonic wit to keep it from being maudlin .;4
8060;8074;148373;Nothing sticks , really , except a lingering creepiness one feels from being dragged through a sad , sordid universe of guns , drugs , avarice and damaged dreams .;0
7514;7528;138893;An uneven mix of dark satire and childhood awakening .;1
7869;7883;145106;an admirable , sometimes exceptional film;4
7931;7945;146111;One of the finest , most humane and important Holocaust movies ever made .;4
7754;7768;143105;Unfortunately , Kapur modernizes A.E.W. Mason 's story to suit the sensibilities of a young American , a decision that plucks `` The Four Feathers '' bare .;0
7671;7685;141662;Manages to be both hugely entertaining and uplifting .;4
8270;8284;151811;Plods along , minus the twisted humor and eye-popping visuals that have made Miike ... a cult hero .;2
7836;7850;144602;Even if you do n't know the band or the album 's songs by heart , you will enjoy seeing how both evolve , and you will also learn a good deal about the state of the music business in the 21st Century .;3
8004;8018;147355;A fascinating documentary about the long and eventful spiritual journey of the guru who helped launch the New Age .;4
7757;7771;143146;This ready-made midnight movie probably wo n't stand the cold light of day , but under the right conditions , it 's goofy -LRB- if not entirely wholesome -RRB- fun .;3
7509;7523;138798;` Would n't it be nice if all guys got a taste of what it 's like on the other side of the bra ? ';2
8382;8396;153719;Presents nothing special and , until the final act , nothing overtly disagreeable .;1
8272;8286;151845;An exceptionally dreary and overwrought bit of work , every bit as imperious as Katzenberg 's The Prince of Egypt from 1998 .;1
8289;8303;152189;... a somber film , almost completely unrelieved by any comedy beyond the wistful everyday ironies of the working poor .;2
7953;7967;146459;While the filmmaking may be a bit disjointed , the subject matter is so fascinating that you wo n't care .;3
8239;8253;151365;A classic fairy tale that perfectly captures the wonders and worries of childhood in a way that few movies have ever approached .;4
8344;8358;153063;... its solemn pretension prevents us from sharing the awe in which it holds itself .;1
7715;7729;142459;A moving , if uneven , success .;3
8120;8134;149431;Upsetting and thought-provoking , the film has an odd purity that does n't bring you into the characters so much as it has you study them .;3
7684;7698;141900;Forages for audience sympathy like a temperamental child begging for attention , giving audiences no reason to truly care for its decrepit freaks beyond the promise of a reprieve from their incessant whining .;0
8351;8365;153175;Sex With Strangers is fascinating ...;4
8141;8155;149780;Bogs down badly as we absorb Jia 's moody , bad-boy behavior which he portrays himself in a one-note performance .;2
7482;7496;138426;This is pure , exciting moviemaking .;4
7474;7488;138325;under-rehearsed and lifeless;0
8210;8224;150851;An eloquent , reflective and beautifully acted meditation on both the profoundly devastating events of one year ago and the slow , painful healing process that has followed in their wake .;4
7570;7584;139759;Literary purists may not be pleased , but as far as mainstream matinee-style entertainment goes , it does a bang-up job of pleasing the crowds .;4
7863;7877;145020;`` Sweet Home Alabama '' is what it is -- a nice , harmless date film ...;3
8265;8279;151727;Shot largely in small rooms , the film has a gentle , unforced intimacy that never becomes claustrophobic .;4
7994;8008;147170;There 's a little violence and lots of sex in a bid to hold our attention , but it grows monotonous after a while , as do Joan and Philip 's repetitive arguments , schemes and treachery .;1
8435;8450;154555;This method almost never fails him , and it works superbly here .;4
8305;8319;152451;There 's no clear picture of who killed Bob Crane .;2
8006;8020;147390;The film 's lack of personality permeates all its aspects -- from the TV movie-esque , affected child acting to the dullest Irish pub scenes ever filmed .;0
