;SentenceId;PhraseId;Phrase;Sentiment
7184;7196;133340;- West Coast rap wars , this modern mob music drama never fails to fascinate .;1
7275;7287;135009;Has its charming quirks and its dull spots .;0
7045;7057;130927;Meyjes focuses too much on Max when he should be filling the screen with this tortured , dull artist and monster-in-the - making .;0
7195;7207;133585;Hashiguchi covers this territory with wit and originality , suggesting that with his fourth feature -- the first to be released in the U.S. -- a major director is emerging in world cinema .;1
6680;6691;124517;Will undoubtedly play well in European markets , where Mr. Besson is a brand name , and in Asia , where Ms. Shu is an institution , but American audiences will probably find it familiar and insufficiently cathartic .;-1
7029;7041;130701;Rife with nutty cliches and far too much dialogue .;-1
6943;6955;129360;The problematic characters and overly convenient plot twists foul up Shum 's good intentions .;-1
7259;7271;134709;They do a good job of painting this family dynamic for the audience but they tried to squeeze too many elements into the film .;0
7454;7467;138034;Though it was made with careful attention to detail and is well-acted by James Spader and Maggie Gyllenhaal , I felt disrespected .;0
6668;6679;124359;Veers uncomfortably close to pro-Serb propaganda .;0
6768;6779;126158;The Pianist is Polanski 's best film .;1
6624;6634;123544;Strictly a ` guy 's film ' in the worst sense of the expression .;-1
6934;6946;129174;Little more than a super-sized infomercial for the cable-sports channel and its Summer X Games .;0
6872;6883;127943;It 's consistently funny , in an irresistible junior-high way , and consistently free of any gag that would force you to give it a millisecond of thought .;1
6918;6930;128822;Director Kevin Bray excels in breaking glass and marking off the `` Miami Vice '' checklist of power boats , Latin music and dog tracks .;0
7337;7350;136049;Often overwrought and at times positively irritating , the film turns into an engrossing thriller almost in spite of itself .;0
7085;7097;131676;When Mr. Hundert tells us in his narration that ` this is a story without surprises , ' we nod in agreement .;0
7416;7429;137289;Impostor does n't do much with its template , despite a remarkably strong cast .;0
7202;7214;133718;The film is strictly routine .;-1
7440;7453;137707;Does n't deliver a great story , nor is the action as gripping as in past Seagal films .;-1
7246;7258;134535;Less a heartfelt appeal for the handicapped than a nice Belgian waffle .;0
7173;7185;133201;A vibrant , colorful , semimusical rendition .;1
6871;6882;127915;As if trying to grab a lump of Play-Doh , the harder that Liman tries to squeeze his story , the more details slip out between his fingers .;-1
6562;6572;122532;Your response to its new sequel , Analyze That , may hinge on what you thought of the first film .;0
6751;6762;125879;The Grey Zone gives voice to a story that needs to be heard in the sea of Holocaust movies ... but the film suffers from its own difficulties .;0
7122;7134;132314;It 's mildly sentimental , unabashedly consumerist ... studiously inoffensive and completely disposable .;-1
6769;6780;126162;A compelling , gut-clutching piece of advocacy cinema that carries you along in a torrent of emotion as it explores the awful complications of one terrifying day .;1
7202;7214;133718;The film is strictly routine .;-1
7218;7230;133989;Worthy of the gong .;-1
6978;6990;129836;In a 102-minute film , Aaliyah gets at most 20 minutes of screen time .;0
6692;6703;124730;It 's the type of stunt the Academy loves : a powerful political message stuffed into an otherwise mediocre film .;0
6963;6975;129685;A pure participatory event that malnourished intellectuals will gulp down in a frenzy .;0
7163;7175;133022;And adults will at least have a dream image of the West to savor whenever the film 's lamer instincts are in the saddle .;-1
7294;7306;135289;It 's a very valuable film ...;1
7222;7234;134034;a screenplay more ingeniously constructed than `` Memento '';1
6730;6741;125472;The name says it all .;0
6704;6715;124930;A fantastically vital movie that manages to invest real humor , sensuality , and sympathy into a story about two adolescent boys .;1
6414;6424;120097;It 's an entertaining movie , and the effects , boosted to the size of a downtown hotel , will all but take you to outer space .;1
7192;7204;133518;A clever script and skilled actors bring new energy to the familiar topic of office politics .;1
7113;7125;132163;A lovably old-school Hollywood confection .;1
6575;6585;122730;Helmer Hudlin tries to make a hip comedy , but his dependence on slapstick defeats the possibility of creating a more darkly edged tome .;-1
7180;7192;133284;For all of its insights into the dream world of teen life , and its electronic expression through cyber culture;0
6530;6540;121995;The powder blues and sun-splashed whites of Tunis make an alluring backdrop for this sensuous and spirited tale of a prim widow who finds an unlikely release in belly-dancing clubs .;1
6590;6600;122967;Grown-up quibbles are beside the point here .;0
6632;6642;123681;... passable enough for a shoot-out in the o.k. court house of life type of flick .;0
7334;7347;135995;The elements were all there but lack of a pyschological center knocks it flat .;-1
6880;6891;128089;A movie that 's about as overbearing and over-the-top as the family it depicts .;-1
6854;6865;127620;Even if you do n't understand what on earth is going on , this is a movie that will stimulate hours of post viewing discussion , if only to be reminded of who did what to whom and why .;1
6740;6751;125652;A psychic journey deep into the very fabric of Iranian ... life .;1
6879;6890;128065;When in doubt , the film ratchets up the stirring soundtrack , throws in a fish-out-of-water gag and lets the cliched dialogue rip .;0
6653;6663;124107;"Has the marks of a septuagenarian ; it 's a crusty treatment of a clever gimmick .";0
7394;7407;136941;... an interesting slice of history .;1
6568;6578;122624;Everything is pegged into the groove of a New York dating comedy with ` issues ' to simplify .;0
7408;7421;137208;A mess , but it 's a sincere mess .;0
7247;7259;134550;As saccharine movies go , this is likely to cause massive cardiac arrest if taken in large doses .;-1
6868;6879;127880;Of all the Halloween 's , this is the most visually unappealing .;-1
6668;6679;124359;Veers uncomfortably close to pro-Serb propaganda .;0
6975;6987;129815;insightfully written , delicately performed;1
6992;7004;130047;Distinctly sub-par ... more likely to drown a viewer in boredom than to send any shivers down his spine .;-1
6634;6644;123728;For all the charm of Kevin Kline and a story that puts old-fashioned values under the microscope , there 's something creepy about this movie .;1
6685;6696;124603;It has a way of seeping into your consciousness , with lingering questions about what the film is really getting at .;1
7414;7427;137275;It 's not too racy and it 's not too offensive .;0
7034;7046;130776;One lousy movie .;-1
6406;6416;119960;The movie itself appears to be running on hypertime in reverse as the truly funny bits get further and further apart .;-1
7316;7329;135657;And there 's the inimitable Diaz , holding it all together .;1
6856;6867;127670;-LRB- T -RRB- his slop does n't even have potential as a cult film , as it 's too loud to shout insults at the screen .;-1
6914;6926;128763;Made-Up lampoons the moviemaking process itself , while shining a not particularly flattering spotlight on America 's skin-deep notions of pulchritude .;0
6635;6645;123750;McKay shows crushingly little curiosity about , or is ill-equipped to examine , the interior lives of the characters in his film , much less incorporate them into his narrative .;-1
6838;6849;127360;Arty gay film .;0
7448;7461;137878;The gifted Crudup has the perfect face to play a handsome blank yearning to find himself , and his cipherlike personality and bad behavior would play fine if the movie knew what to do with him .;-1
7129;7141;132422;It 's a mystery how the movie could be released in this condition .;-1
6587;6597;122943;Humor in I Spy is so anemic .;-1
7060;7072;131203;Although made on a shoestring and unevenly acted , conjures a Lynch-like vision of the rotting underbelly of Middle America .;-1
7437;7450;137662;Thriller directorial debut for Traffic scribe Gaghan has all the right parts , but the pieces do n't quite fit together .;0
7274;7286;134986;For decades we 've marveled at Disney 's rendering of water , snow , flames and shadows in a hand-drawn animated world .;1
7213;7225;133889;There 's a lot of good material here , but there 's also a lot of redundancy and unsuccessful crudeness accompanying it .;0
6694;6705;124762;Both Garcia and Jagger turn in perfectly executed and wonderfully sympathetic characters , who are alternately touching and funny .;1
7340;7353;136093;It can be safely recommended as a video\/DVD babysitter .;1
7069;7081;131433;One of the oddest and most inexplicable sequels in movie history .;0
7292;7304;135258;"The author 's devotees will probably find it fascinating ; others may find it baffling .";-1
6695;6706;124780;Watching junk like this induces a kind of abstract guilt , as if you were paying dues for good books unread , fine music never heard .;-1
6630;6640;123640;Boasting some of the most poorly staged and lit action in memory , Impostor is as close as you can get to an imitation movie .;-1
6592;6602;123002;A piece of mildly entertaining , inoffensive fluff that drifts aimlessly for 90 minutes before lodging in the cracks of that ever-growing category : unembarrassing but unmemorable .;-1
6962;6974;129666;A film of epic scale with an intimate feeling , a saga of the ups and downs of friendships .;1
6516;6526;121783;The innate theatrics that provide its thrills and extreme emotions lose their luster when flattened onscreen .;-1
6759;6770;126019;A `` black Austin Powers ? '';0
6656;6666;124164;It 's a good film , but it falls short of its aspiration to be a true ` epic ' .;0
6566;6576;122604;Who are ` they ' ?;0
6858;6869;127710;My Big Fat Greek Wedding is not only the best date movie of the year , it 's also a -- dare I say it twice -- delightfully charming -- and totally American , I might add -- slice of comedic bliss .;1
7048;7060;130985;As aimless as an old pickup skidding completely out of control on a long patch of black ice , the movie makes two hours feel like four .;-1
7307;7319;135510;Super Troopers is an odd amalgam of comedy genres , existing somewhere between the often literal riffs of early Zucker Brothers\/Abrahams films , and the decidedly foul stylings of their post-modern contemporaries , The Farrelly Brothers .;0
7442;7455;137747;Watching `` Ending '' is too often like looking over the outdated clothes and plastic knickknacks at your neighbor 's garage sale .;-1
7002;7014;130241;Ninety minutes of Viva Castro !;0
6883;6894;128125;The smash 'em - up , crash 'em - up , shoot 'em - up ending comes out of nowhere substituting mayhem for suspense .;0
6739;6750;125629;A sexy , surprising romance ... Idemoto and Kim make a gorgeous pair ... their scenes brim with sexual possibility and emotional danger .;1
6865;6876;127845;The Komediant is a tale worth catching .;1
6689;6700;124686;-LRB- Barry -RRB- gives Assassin a disquieting authority .;1
6549;6559;122361;Collapses under its own meager weight .;-1
6842;6853;127409;Mastering its formidable arithmetic of cameras and souls , Group articulates a flood of emotion .;1
7244;7256;134488;A slight and obvious effort , even for one whose target demographic is likely still in the single digits , age-wise .;0
6742;6753;125682;A distinctly minor effort that will be seen to better advantage on cable , especially considering its barely feature-length running time of one hour .;-1
7177;7189;133242;Instead of simply handling conventional material in a conventional way , Secretary takes the most unexpected material and handles it in the most unexpected way .;1
6700;6711;124881;Affleck merely creates an outline for a role he still needs to grow into , a role that Ford effortlessly filled with authority .;0
6910;6921;128676;It 's not so much a movie as a joint promotion for the National Basketball Association and teenaged rap and adolescent poster-boy Lil ' Bow Wow .;-1
7095;7107;131837;Proof of this is Ballistic : Ecks vs. Sever .;0
7445;7458;137821;Still rapturous after all these years , Cinema Paradiso stands as one of the great films about movie love .;1
6528;6538;121964;Now he makes them .;0
6497;6507;121462;While dutifully pulling on heartstrings , directors Dean Deblois and Chris Sanders valiantly keep punching up the mix .;1
7439;7452;137696;... works on some levels and is certainly worth seeing at least once .;1
6733;6744;125506;I 'm giving it thumbs down due to the endlessly repetitive scenes of embarrassment .;-1
7395;7408;136946;It 's too harsh to work as a piece of storytelling , but as an intellectual exercise -- an unpleasant debate that 's been given the drive of a narrative and that 's been acted out -- The Believer is nothing less than a provocative piece of work .;1
7370;7383;136547;As is often the case with ambitious , eager first-time filmmakers , Mr. Murray , a prolific director of music videos , stuffs his debut with more plot than it can comfortably hold .;-1
7341;7354;136105;A conventional but heartwarming tale .;1
6821;6832;127041;A tired , unimaginative and derivative variation of that already-shallow genre .;-1
6959;6971;129609;Devoid of any of the qualities that made the first film so special .;-1
6974;6986;129797;... begins with promise , but runs aground after being snared in its own tangled plot .;-1
7013;7025;130401;A Sha-Na-Na sketch punctuated with graphic violence .;0
7329;7342;135917;Be patient with the lovely Hush !;1
7131;7143;132452;A formula family tearjerker told with a heavy Irish brogue ... accentuating , rather than muting , the plot 's saccharine thrust .;1
6851;6862;127563;What Madonna does here ca n't properly be called acting -- more accurately , it 's moving and it 's talking and it 's occasionally gesturing , sometimes all at once .;-1
7063;7075;131267;It 's hard to imagine anybody ever being `` in the mood '' to view a movie as harrowing and painful as The Grey Zone , but it 's equally hard to imagine anybody being able to tear their eyes away from the screen once it 's started .;1
7348;7361;136185;In terms of execution this movie is careless and unfocused .;-1
6697;6708;124836;Payne has created a beautiful canvas , and Nicholson proves once again that he 's the best brush in the business .;1
7015;7027;130433;Everything is off .;-1
7170;7182;133166;Piercingly affecting ... while clearly a manipulative film , emerges as powerful rather than cloying .;1
6571;6581;122652;But as you watch the movie , you 're too interested to care .;1
7172;7184;133195;A DOA dud from frame one .;-1
7385;7398;136777;You see the movie and you think , zzzzzzzzz .;-1
6752;6763;125903;It 's leaden and predictable , and laughs are lacking .;-1
6510;6520;121669;The criticism never rises above easy , cynical potshots at morally bankrupt characters ...;-1
6895;6906;128346;Eventually , they will have a showdown , but , by then , your senses are as mushy as peas and you do n't care who fires the winning shot .;-1
7411;7424;137229;The film 's overall mood and focus is interesting but constantly unfulfilling .;0
7393;7406;136936;One fantastic -LRB- and educational -RRB- documentary .;1
7276;7288;135017;Several of Steven Soderbergh 's earlier films were hailed as the works of an artist .;1
6478;6488;121148;Dogtown & Z-Boys evokes the blithe rebel fantasy with the kind of insouciance embedded in the sexy demise of James Dean .;1
7079;7091;131595;Fred Schepisi 's film is paced at a speed that is slow to those of us in middle age and deathly slow to any teen .;-1
6626;6636;123568;Almost everyone growing up believes their family must look like `` The Addams Family '' to everyone looking in ... `` My Big Fat Greek Wedding '' comes from the heart ...;1
6906;6917;128609;Billy Crystal and Robert De Niro sleepwalk through vulgarities in a sequel you can refuse .;-1
6734;6745;125519;shows Holmes has the screen presence to become a major-league leading lady , -LRB- but -RRB- the movie itself is an underachiever , a psychological mystery that takes its sweet time building to a climax that 's scarcely a surprise by the time it arrives .;-1
6796;6807;126602;Weird , vulgar comedy that 's definitely an acquired taste .;0
6579;6589;122836;Consider this review life-affirming .;0
7169;7181;133152;Life or Something Like It has its share of high points , but it misses too many opportunities .;0
6957;6969;129599;A lovely film for the holiday season .;1
6487;6497;121321;Been there , done that ... a thousand times already , and better .;-1
7105;7117;132040;It 's all pretty tame .;0
6795;6806;126582;Seems based on ugly ideas instead of ugly behavior , as Happiness was ... Hence , Storytelling is far more appealing .;1
6960;6972;129620;This is the kind of movie where the big scene is a man shot out of a cannon into a vat of ice cream .;-1
7205;7217;133748;The story , touching though it is , does not quite have enough emotional resonance or variety of incident to sustain a feature , and even at 85 minutes it feels a bit long .;0
6466;6476;120950;The sort of picture in which , whenever one of the characters has some serious soul searching to do , they go to a picture-perfect beach during sunset .;-1
6896;6907;128375;Witty dialog between realistic characters showing honest emotions .;1
7377;7390;136674;You see Robin Williams and psycho killer , and you think , hmmmmm .;0
6848;6859;127500;Pretty much sucks , but has a funny moment or two .;-1
6751;6762;125879;The Grey Zone gives voice to a story that needs to be heard in the sea of Holocaust movies ... but the film suffers from its own difficulties .;0
7108;7120;132056;Parts of the film feel a bit too much like an infomercial for Ram Dass 's latest book aimed at the boomer demographic .;-1
6473;6483;121022;Disappointingly , the characters are too strange and dysfunctional , Tom included , to ever get under the skin , but this is compensated in large part by the off-the-wall dialogue , visual playfulness and the outlandishness of the idea itself .;0
7277;7289;135026;Who is the audience for Cletis Tout ?;0
6955;6967;129564;Tense , terrific , sweaty-palmed fun .;1
7278;7290;135031;Perhaps not since Nelson Eddy crooned his Indian Love Call to Jeanette MacDonald has there been a movie so unabashedly Canadian , not afraid to risk American scorn or disinterest .;0
7010;7022;130353;... an incredibly heavy-handed , manipulative dud that feels all too familiar .;-1
6397;6407;119785;Exhibits the shallow sensationalism characteristic of soap opera ... more salacious telenovela than serious drama .;-1
7174;7186;133209;-LRB- A -RRB- strong piece of work .;1
7197;7209;133641;-LRB- L -RRB- ame and unnecessary .;-1
6729;6740;125442;The script feels as if it started to explore the obvious voyeuristic potential of ` hypertime ' but then backed off when the producers saw the grosses for Spy Kids .;0
6813;6824;126922;Almodovar is an imaginative teacher of emotional intelligence in this engaging film about two men who discover what William James once called ` the gift of tears . ';1
6887;6898;128192;One of the most important and exhilarating forms of animated filmmaking since old Walt doodled Steamboat Willie .;1
7204;7216;133735;Does n't come close to justifying the hype that surrounded its debut at the Sundance Film Festival two years ago .;-1
6529;6539;121968;It 's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script , unimpressive acting and indifferent direction .;0
6880;6891;128089;A movie that 's about as overbearing and over-the-top as the family it depicts .;-1
7191;7203;133496;For the future , one hopes Mr. Plympton will find room for one more member of his little band , a professional screenwriter .;-1
6596;6606;123065;It 's sobering , particularly if anyone still thinks this conflict can be resolved easily , or soon .;0
6448;6458;120721;It 's a great performance and a reminder of Dickens ' grandeur .;1
6663;6674;124269;Though her fans will assuredly have their funny bones tickled , others will find their humor-seeking dollars best spent elsewhere .;-1
6673;6684;124417;For those who like quirky , slightly strange French films , this is a must !;1
6970;6982;129738;... an hour-and-a-half of inoffensive , unmemorable filler .;-1
6520;6530;121855;An exercise in cynicism every bit as ugly as the shabby digital photography and muddy sound .;-1
7421;7434;137403;Be forewarned , if you 're depressed about anything before watching this film , you may just end up trying to drown yourself in a lake afterwards .;-1
7318;7331;135669;Not everything in the film works , including its somewhat convenient ending .;0
7283;7295;135144;It is n't that the picture is unfamiliar , but that it manages to find new avenues of discourse on old problems .;0
6587;6597;122943;Humor in I Spy is so anemic .;-1
7181;7193;133313;This comic gem is as delightful as it is derivative .;1
7277;7289;135026;Who is the audience for Cletis Tout ?;0
6924;6936;128981;I 'm guessing the director is a magician .;1
7275;7287;135009;Has its charming quirks and its dull spots .;0
7151;7163;132838;The animation is competent , and some of the gags are quite funny , but Jonah ... never shakes the oppressive , morally superior good-for-you quality that almost automatically accompanies didactic entertainment .;0
6417;6427;120192;A technical triumph and an extraordinary bore .;-1
7390;7403;136877;Craig Bartlett and director Tuck Tucker should be commended for illustrating the merits of fighting hard for something that really matters .;1
7097;7109;131859;Though this saga would be terrific to read about , it is dicey screen material that only a genius should touch .;1
6712;6723;125100;Beautifully directed and convincingly acted .;1
7053;7065;131101;And I expect much more from a talent as outstanding as director Bruce McCulloch .;0
7252;7264;134609;It appears as if even the filmmakers did n't know what kind of movie they were making .;-1
7401;7414;137061;A wannabe comedy of manners about a brainy prep-school kid with a Mrs. Robinson complex founders on its own preciousness -- and squanders its beautiful women .;-1
7225;7237;134092;The film 's intimate camera work and searing performances pull us deep into the girls ' confusion and pain as they struggle tragically to comprehend the chasm of knowledge that 's opened between them .;1
7241;7253;134453;The problem with movies about angels is they have a tendency to slip into hokum .;-1
6507;6517;121591;There 's nothing like love to give a movie a B-12 shot , and CQ shimmers with it .;1
7121;7133;132297;Serious movie-goers embarking upon this journey will find that The Road to Perdition leads to a satisfying destination .;1
7352;7365;136233;Some are fascinating and others are not , and in the end , it is almost a good movie .;0
6940;6952;129276;Its juxtaposition of overwrought existentialism and stomach-churning gore will have you forever on the verge of either cracking up or throwing up .;0
6502;6512;121540;A lyrical metaphor for cultural and personal self-discovery and a picaresque view of a little-remembered world .;1
7441;7454;137721;For a guy who has waited three years with breathless anticipation for a new Hal Hartley movie to pore over , No Such Thing is a big letdown .;-1
7314;7327;135625;While American Adobo has its heart -LRB- and its palate -RRB- in the right place , its brain is a little scattered -- ditsy , even .;-1
6917;6929;128810;If you 're part of her targeted audience , you 'll cheer .;1
6979;6991;129850;The results are far more alienating than involving .;-1
7387;7400;136807;Gaghan captures the half-lit , sometimes creepy intimacy of college dorm rooms , a subtlety that makes the silly , over-the-top coda especially disappointing .;-1
7248;7260;134569;It falls far short of poetry , but it 's not bad prose .;1
7187;7199;133407;We do get the distinct impression that this franchise is drawing to a close .;-1
6483;6493;121245;While not for every taste , this often very funny collegiate gross-out comedy goes a long way toward restoring the luster of the National Lampoon film franchise , too long reduced to direct-to-video irrelevancy .;1
7073;7085;131488;Boy oh boy , it 's a howler .;0
6776;6787;126253;If legendary shlockmeister Ed Wood had ever made a movie about a vampire , it probably would look a lot like this alarming production , adapted from Anne Rice 's novel The Vampire Chronicles .;0
6836;6847;127301;The characters are so generic and the plot so bland that even as rogue CIA assassins working for Chris Cooper 's agency boss close in on the resourceful amnesiac , we do n't feel much for Damon\/Bourne or his predicament .;-1
7149;7161;132805;For all its visual panache and compelling supporting characters , the heart of the film rests in the relationship between Sullivan and his son .;1
7011;7023;130362;Unlike Trey Parker , Sandler does n't understand that the idea of exploiting molestation for laughs is funny , not actually exploiting it yourself .;-1
6693;6704;124748;Much of the movie 's charm lies in the utter cuteness of Stuart and Margolo .;1
6754;6765;125924;If you want to see a train wreck that you ca n't look away from , then look no further , because here it is .;0
6920;6932;128874;Ong chooses to present Ah Na 's life as a slight , weightless fairy tale , whose most unpleasant details seem to melt away in the face of the character 's blank-faced optimism .;0
6923;6935;128947;The film 's strength is n't in its details , but in the larger picture it paints - of a culture in conflict with itself , with the thin veneer of nationalism that covers our deepest , media-soaked fears .;1
6475;6485;121089;A Rumor of Angels does n't just slip -- it avalanches into forced fuzziness .;-1
7056;7068;131140;Overall , it 's a wacky and inspired little film that works effortlessly at delivering genuine , acerbic laughs .;0
6558;6568;122471;Spain 's greatest star wattage does n't overcome the tumult of maudlin tragedy .;-1
6517;6527;121801;Parents , on the other hand , will be ahead of the plot at all times , and there is n't enough clever innuendo to fil;0
7354;7367;136266;Entertaining despite its one-joke premise with the thesis that women from Venus and men from Mars can indeed get together .;0
7180;7192;133284;For all of its insights into the dream world of teen life , and its electronic expression through cyber culture;0
7425;7438;137456;The plot of the comeback curlers is n't very interesting actually , but what I like about Men With Brooms and what is kind of special is how the film knows what 's unique and quirky about Canadians .;1
7026;7038;130627;But the performances of Pacino , Williams , and Swank keep the viewer wide-awake all the way through .;1
6922;6934;128937;If you 're not deeply touched by this movie , check your pulse .;1
6981;6993;129882;Neither quite a comedy nor a romance , more of an impish divertissement of themes that interest Attal and Gainsbourg -- they live together -- the film has a lot of charm .;1
6453;6463;120779;... the film 's considered approach to its subject matter is too calm and thoughtful for agitprop , and the thinness of its characterizations makes it a failure as straight drama . ';-1
7088;7100;131707;A listless and desultory affair .;-1
7409;7422;137215;The movie is brilliant , really .;1
6687;6698;124643;A jumbled fantasy comedy that did not figure out a coherent game plan at scripting , shooting or post-production stages .;-1
6451;6461;120744;Last Dance , whatever its flaws , fulfills one facet of its mission in making me want to find out whether , in this case , that 's true .;0
7154;7166;132901;It 's not too much of anything .;-1
6573;6583;122691;It 's difficult to discern if this is a crazy work of disturbed genius or merely 90 minutes of post-adolescent Electra rebellion .;0
6669;6680;124366;It 's makes a better travelogue than movie .;-1
7180;7192;133284;For all of its insights into the dream world of teen life , and its electronic expression through cyber culture;0
7120;7132;132286;There 's something about a marching band that gets me where I live .;0
7361;7374;136386;A surprisingly charming and even witty match for the best of Hollywood 's comic-book adaptations .;1
7093;7105;131804;Wonder of wonders -- a teen movie with a humanistic message .;1
7302;7314;135420;Halloween : Resurrection is n't exactly quality cinema , but it is n't nearly as terrible as it cold have been .;0
7279;7291;135066;Like a soft drink that 's been sitting open too long : it 's too much syrup and not enough fizz .;-1
6903;6914;128532;The film 's needlessly opaque intro takes its doe-eyed Crudup out of pre-9 \/ 11 New York and onto a cross-country road trip of the Homeric kind .;-1
7199;7211;133671;Think of it as Gidget , only with muscles and a lot more smarts , but just as endearing and easy to watch .;1
7123;7135;132329;Serving Sara is little more than a mall movie designed to kill time .;-1
7419;7432;137355;Yet another Arnold vehicle that fails to make adequate use of his particular talents .;-1
6783;6794;126370;Then Nadia 's birthday might not have been such a bad day after all .;0
6978;6990;129836;In a 102-minute film , Aaliyah gets at most 20 minutes of screen time .;0
6551;6561;122380;Start reading your scripts before signing that dotted line .;-1
7066;7078;131351;The inevitable double - and triple-crosses arise , but the only drama is in waiting to hear how John Malkovich 's reedy consigliere will pronounce his next line .;0
6560;6570;122488;That neither protagonist has a distinguishable condition hardly matters because both are just actory concoctions , defined by childlike dimness and a handful of quirks .;-1
7070;7082;131443;A mostly believable , refreshingly low-key and quietly inspirational little sports drama .;1
7136;7148;132558;Talk To Her is not the perfect movie many have made it out to be , but it 's still quite worth seeing .;1
7434;7447;137645;This is SO De Palma .;0
7014;7026;130409;It 's a technically superb film , shining with all the usual Spielberg flair , expertly utilizing the talents of his top-notch creative team .;1
7458;7471;138090;Cuaron repeatedly , perversely undercuts the joie de vivre even as he creates it , giving the movie a mournful undercurrent that places the good-time shenanigans in welcome perspective .;1
6627;6637;123590;An amalgam of The Fugitive , Blade Runner , and Total Recall , only without much energy or tension .;0
7226;7238;134120;Like leafing through an album of photos accompanied by the sketchiest of captions .;-1
7455;7468;138056;How this one escaped the Lifetime network I 'll never know .;-1
7357;7370;136317;A respectable venture on its own terms , lacking the broader vision that has seen certain Trek films ... cross over to a more mainstream audience .;0
6940;6952;129276;Its juxtaposition of overwrought existentialism and stomach-churning gore will have you forever on the verge of either cracking up or throwing up .;0
6567;6577;122607;At the film 's centre is a precisely layered performance by an actor in his mid-seventies , Michel Piccoli .;0
6912;6924;128715;A bonanza of wacky sight gags , outlandish color schemes , and corny visual puns that can be appreciated equally as an abstract Frank Tashlin comedy and as a playful recapitulation of the artist 's career .;0
6496;6506;121443;A competent , unpretentious entertainment destined to fill the after-school slot at shopping mall theaters across the country .;1
7406;7419;137173;This is a film tailor-made for those who when they were in high school would choose the Cliff-Notes over reading a full-length classic .;-1
6958;6970;129603;Though Jones and Snipes are enthralling;1
7287;7299;135200;There are times when you wish that the movie had worked a little harder to conceal its contrivances , but Brown Sugar turns out to be a sweet and enjoyable fantasy .;0
7232;7244;134235;Just like a splendid meal , Red Dragon satisfies -- from its ripe recipe , inspiring ingredients , certified cuisine and palatable presentation .;1
6829;6840;127185;The film presents visceral and dangerously honest revelations about the men and machines behind the curtains of our planet .;1
6761;6772;126046;Demme gets a lot of flavor and spice into his Charade remake , but he ca n't disguise that he 's spiffing up leftovers that are n't so substantial or fresh .;-1
6709;6720;125036;`` White Oleander , '' the movie , is akin to a Reader 's Digest condensed version of the source material .;-1
6932;6944;129128;It all starts to smack of a Hallmark Hall of Fame , with a few four letter words thrown in that are generally not heard on television .;-1
6722;6733;125315;Wow .;1
7111;7123;132099;Schepisi , aided by a cast that seems to include every top-notch British actor who did not appear in Gosford Park -LRB- as well as one , Ms. Mirren , who did -RRB- , has succeeded beyond all expectation .;1
7364;7377;136437;Those seeking a definitive account of Eisenstein 's life would do better elsewhere .;-1
