;SentenceId;PhraseId;Phrase;Sentiment
5469;5475;103848;A fine film , but it would be a lot better if it stuck to Betty Fisher and left out the other stories .;0
6225;6234;116844;It is life affirming and heartbreaking , sweet without the decay factor , funny and sad .;1
6149;6157;115545;The Pool drowned me in boredom .;-1
5706;5713;107982;This is unusual , food-for-thought cinema that 's as entertaining as it is instructive .;1
5980;5988;112764;Elegantly crafted but emotionally cold , a puzzle whose intricate construction one can admire but is difficult to connect with on any deeper level .;-1
6043;6051;113841;Chomp chomp !;0
6347;6356;118917;It 's supposed to be post-feminist breezy but ends up as tedious as the chatter of parrots raised on Oprah .;-1
6221;6229;116788;A living testament to the power of the eccentric and the strange .;1
6000;6008;113114;One scene after another in this supposedly funny movie falls to the floor with a sickening thud .;-1
6005;6013;113200;It ends up being neither , and fails at both endeavors .;-1
6378;6388;119468;What 's most memorable about Circuit is that it 's shot on digital video , whose tiny camera enables Shafer to navigate spaces both large ... and small ... with considerable aplomb .;1
6286;6295;117870;Not the best Herzog perhaps , but unmistakably Herzog .;0
6191;6199;116281;Needed a little less bling-bling and a lot more romance .;-1
5995;6003;113047;Comes off more like a misdemeanor , a flat , unconvincing drama that never catches fire .;-1
5745;5752;108677;"Some motion pictures portray ultimate passion ; others create ultimate thrills .";0
5921;5929;111703;Beautiful to watch and holds a certain charm .;1
5804;5811;109670;Less than fresh .;-1
6113;6121;114948;A movie I loved on first sight and , even more important , love in remembrance .;1
6063;6071;114152;The story is so light and sugary that were it a Macy 's Thanksgiving Day Parade balloon , extra heavy-duty ropes would be needed to keep it from floating away .;0
5736;5743;108516;`` The best Disney movie since the Lion King '';1
5476;5482;103944;An enthralling aesthetic experience , one that 's steeped in mystery and a ravishing , baroque beauty .;1
6214;6222;116686;Just watch Bettany strut his stuff .;0
5716;5723;108173;If you 're looking for an intelligent movie in which you can release your pent up anger , ENOUGH is just the ticket you need .;1
5332;5338;101505;It offers a glimpse of the Solomonic decision facing Jewish parents in those turbulent times : to save their children and yet to lose them .;1
5362;5368;101976;... its stupidities wind up sticking in one 's mind a lot more than the cool bits .;0
6151;6159;115566;Spy Kids 2 also happens to be that rarity among sequels : It actually improves upon the original hit movie .;1
5568;5574;105570;It 's a cool event for the whole family .;1
5723;5730;108282;A laughable -- or rather , unlaughable -- excuse for a film .;-1
5857;5864;110641;Mattei 's underdeveloped effort here is nothing but a convenient conveyor belt of brooding personalities that parade about as if they were coming back from Stock Character camp -- a drowsy drama infatuated by its own pretentious self-examination .;-1
5768;5775;109045;scenario that will give most parents pause ... Then , something terrible happens .;0
5414;5420;102832;This hastily mounted production exists only to capitalize on Hopkins ' inclination to play Hannibal Lecter again , even though Harris has no immediate inclination to provide a fourth book .;-1
6211;6219;116603;Denver should not get the first and last look at one of the most triumphant performances of Vanessa Redgrave 's career .;0
5749;5756;108752;In other words , it 's just another sports drama\/character study .;-1
6276;6285;117728;The Trials of Henry Kissinger is a remarkable piece of filmmaking ... because you get it .;1
5539;5545;104969;Ze movie starts out so funny , then she is nothing .;0
5554;5560;105309;Frankly , it 's pretty stupid .;-1
5547;5553;105121;What ` Dumb and Dumber ' would have been without the vulgarity and with an intelligent , life-affirming script .;0
5791;5798;109467;An ugly-duckling tale so hideously and clumsily told it feels accidental .;-1
5512;5518;104540;Crummy .;-1
6052;6060;113988;Few of the increasingly far-fetched events that first-time writer-director Neil Burger follows up with are terribly convincing , which is a pity , considering Barry 's terrific performance .;0
6363;6373;119228;A good film with a solid pedigree both in front of and , more specifically , behind the camera .;1
5935;5943;111962;This is n't exactly profound cinema , but it 's good-natured and sometimes quite funny .;1
5711;5718;108076;Please .;0
5452;5458;103487;It 's not life-affirming -- its vulgar and mean , but I liked it .;0
6216;6224;116702;The most remarkable -LRB- and frustrating -RRB- thing about World Traveler , which opens today in Manhattan , is that its protagonist , after being an object of intense scrutiny for 104 minutes , remains a complete blank .;0
6242;6251;117153;Efteriades gives the neighborhood -- scenery , vibe and all -- the cinematic equivalent of a big , tender hug .;1
6054;6062;114018;How I Killed My Father is one of those art house films that makes you feel like you 're watching an iceberg melt -- only it never melts .;0
6261;6270;117485;Charlize CHASES Kevin with a GUN .;0
5941;5949;112071;It hates its characters .;-1
5564;5570;105479;Not only does LeBlanc make one spectacularly ugly-looking broad , but he appears miserable throughout as he swaggers through his scenes .;-1
5844;5851;110448;It may be about drug dealers , kidnapping , and unsavory folks , but the tone and pacing are shockingly intimate .;0
6348;6357;118939;Blade II has a brilliant director and charismatic star , but it suffers from rampant vampire devaluation .;0
5827;5834;110157;With the cheesiest monsters this side of a horror spoof , which They is n't , it is more likely to induce sleep than fright .;-1
6188;6196;116259;I firmly believe that a good video game movie is going to show up soon .;1
5377;5383;102296;No big hairy deal .;0
5731;5738;108435;Woody Allen has really found his groove these days .;1
6265;6274;117557;The film makes strong arguments regarding the social status of America 's indigenous people , but really only exists to try to eke out an emotional tug of the heart , one which it fails to get .;0
6218;6226;116741;Using an endearing cast , writer\/director Dover Kosashvili takes a slightly dark look at relationships , both sexual and kindred .;1
6144;6152;115470;Apparently , romantic comedy with a fresh point of view just does n't figure in the present Hollywood program .;-1
5986;5994;112865;... a quietly introspective portrait of the self-esteem of employment and the shame of losing a job ...;1
5464;5470;103720;Some writer dude , I think his name was , uh , Michael Zaidan , was supposed to have like written the screenplay or something , but , dude , the only thing that I ever saw that was written down were the zeroes on my paycheck .;-1
5795;5802;109527;It 's Young Guns meets Goodfellas in this easily skippable hayseeds-vs .;0
5666;5672;107324;There 's a bit of thematic meat on the bones of Queen of the Damned , as its origins in an Anne Rice novel dictate , but generally , it 's a movie that emphasizes style over character and substance .;0
6281;6290;117793;Comes off like a bad imitation of the Bard .;-1
6014;6022;113314;The success of Undercover Brother is found in its ability to spoof both black and white stereotypes equally .;1
5710;5717;108056;A witty , trenchant , wildly unsentimental but flawed look at the ins and outs of modern moviemaking .;0
5810;5817;109792;It 's quite an achievement to set and shoot a movie at the Cannes Film Festival and yet fail to capture its visual appeal or its atmosphere .;-1
5333;5339;101531;He 's a better actor than a standup comedian .;1
5584;5590;105902;An average kid-empowerment fantasy with slightly above-average brains .;1
6068;6076;114242;The Saigon of 1952 is an uneasy mix of sensual delights and simmering violence , and The Quiet American brings us right into the center of that world .;1
6175;6183;115996;Suffice to say that after seeing this movie in IMAX form , you 'll be more acquainted with the tiniest details of Tom Hanks ' face than his wife is .;0
5386;5392;102445;Forget about one Oscar nomination for Julianne Moore this year - she should get all five .;1
5961;5969;112391;It 's a satisfying summer blockbuster and worth a look .;1
5964;5972;112429;There is something in Full Frontal , I guess , about artifice and acting and how it distorts reality for people who make movies and watch them , but like most movie riddles , it works only if you have an interest in the characters you see .;-1
5533;5539;104892;Tedious Norwegian offering which somehow snagged an Oscar nomination .;-1
5660;5666;107230;Make like the title and dodge this one .;-1
5388;5394;102487;At its most basic , this cartoon adventure is that wind-in-the-hair exhilarating .;1
5664;5670;107293;Nicks sustains the level of exaggerated , stylized humor throughout by taking your expectations and twisting them just a bit .;1
5824;5831;110101;There 's something fishy about a seasonal holiday kids ' movie ... that derives its moment of most convincing emotional gravity from a scene where Santa gives gifts to grownups .;-1
5788;5795;109419;This is very much of a mixed bag , with enough negatives to outweigh the positives .;-1
6377;6387;119455;Less cinematically powerful than quietly and deeply moving , which is powerful in itself .;0
5739;5746;108555;Skin Of Man gets a few cheap shocks from its kids-in-peril theatrics , but it also taps into the primal fears of young people trying to cope with the mysterious and brutal nature of adults .;1
5932;5940;111901;Tsai Ming-liang 's ghosts are painfully aware of their not-being .;0
5387;5393;102460;The boys ' sparring , like the succession of blows dumped on Guei , wears down the story 's more cerebral , and likable , plot elements .;0
5938;5946;112023;Full of detail about the man and his country , and is well worth seeing .;1
5819;5826;109994;It 's a boom-box of a movie that might have been titled ` The Loud and the Ludicrous ' ... the pandering to a moviegoing audience dominated by young males is all too calculated .;0
5355;5361;101839;Remarkable for its excellent storytelling , its economical , compressed characterisations and for its profound humanity , it 's an adventure story and history lesson all in one .;1
6152;6160;115584;The people in ABC Africa are treated as docile , mostly wordless ethnographic extras .;0
5711;5718;108076;Please .;0
5529;5535;104813;Pretend it 's a werewolf itself by avoiding eye contact and walking slowly away .;-1
6312;6321;118316;If Deuces Wild had been tweaked up a notch it would have become a camp adventure , one of those movies that 's so bad it starts to become good .;0
6334;6343;118675;It 's harmless , diverting fluff .;0
6311;6320;118298;... may work as an addictive guilty pleasure but the material never overcomes its questionable satirical ambivalence .;-1
5688;5694;107742;Writer\/director David Caesar ladles on the local flavour with a hugely enjoyable film about changing times , clashing cultures and the pleasures of a well-made pizza .;1
5608;5614;106328;It is n't quite one of the worst movies of the year .;-1
5419;5425;102951;It 's better than The Phantom Menace .;1
5765;5772;109016;A puzzle whose pieces do not fit .;-1
6264;6273;117544;Earnest yet curiously tepid and choppy recycling in which predictability is the only winner .;-1
6372;6382;119358;... a hokey piece of nonsense that tries too hard to be emotional .;-1
5718;5725;108214;Not to mention absolutely refreshed .;1
6308;6317;118243;Do we really need another film that praises female self-sacrifice ?;-1
5390;5396;102503;Graphic sex may be what 's attracting audiences to Unfaithful , but gripping performances by Lane and Gere are what will keep them awake .;1
5527;5533;104764;Kenneth Branagh 's energetic sweet-and-sour performance as a curmudgeonly British playwright grounds this overstuffed , erratic dramedy in which he and his improbably forbearing wife contend with craziness and child-rearing in Los Angeles .;0
5425;5431;103032;The year 2002 has conjured up more coming-of-age stories than seem possible , but Take Care of My Cat emerges as the very best of them .;1
5728;5735;108365;The Last Kiss will probably never achieve the popularity of My Big Fat Greek Wedding , but its provocative central wedding sequence has far more impact .;1
6252;6261;117334;A behind the scenes look at the training and dedication that goes into becoming a world-class fencer and the champion that 's made a difference to NYC inner-city youth .;0
5538;5544;104954;The hypnotic imagery and fragmentary tale explore the connections between place and personal identity .;1
5966;5974;112480;Many shallower movies these days seem too long , but this one is egregiously short .;0
5826;5833;110145;Ramsay and Morton fill this character study with poetic force and buoyant feeling .;1
6387;6397;119625;Has its share of arresting images .;0
5556;5562;105323;An entertainment so in love with its overinflated mythology that it no longer recognizes the needs of moviegoers for real characters and compelling plots .;-1
6160;6168;115736;Below may not mark Mr. Twohy 's emergence into the mainstream , but his promise remains undiminished .;1
6277;6286;117743;Deserves a place of honor next to Nanook as a landmark in film history .;1
5657;5663;107163;The Balkans provide the obstacle course for the love of a good woman .;0
6224;6233;116833;The film favors the scientific over the spectacular -LRB- visually speaking -RRB- .;0
6268;6277;117632;` Martin Lawrence Live ' is so self-pitying , I almost expected there to be a collection taken for the comedian at the end of the show .;-1
6108;6116;114855;Not at all clear what it 's trying to say and even if it were -- I doubt it would be all that interesting .;-1
6317;6326;118402;As animation increasingly emphasizes the computer and the cool , this is a film that takes a stand in favor of tradition and warmth .;1
6222;6230;116798;It 's technically sumptuous but also almost wildly alive .;1
6103;6111;114808;If you go into the theater expecting a scary , action-packed chiller , you might soon be looking for a sign .;-1
5341;5347;101598;A distinctly mixed bag , the occasional bursts of sharp writing alternating with lots of sloppiness and the obligatory moments of sentimental ooze .;-1
6201;6209;116426;It tells its story in a flat manner and leaves you with the impression that you should have gotten more out of it than you did .;0
5392;5398;102555;There may have been a good film in `` Trouble Every Day , '' but it is not what is on the screen .;-1
6058;6066;114104;Fails in making this character understandable , in getting under her skin , in exploring motivation ... Well before the end , the film grows as dull as its characters , about whose fate it is hard to care .;-1
5478;5484;103982;High Crimes knows the mistakes that bad movies make and is determined not to make them , and maybe that is nobility of a sort .;0
6079;6087;114441;After Collateral Damage;0
6156;6164;115655;For more than two decades Mr. Nachtwey has traveled to places in the world devastated by war , famine and poverty and documented the cruelty and suffering he has found with an devastating , eloquent clarity .;1
5572;5578;105663;Lan Yu is certainly a serviceable melodrama , but it does n't even try for the greatness that Happy Together shoots for -LRB- and misses -RRB- .;0
5953;5961;112240;If you ever wondered what it would be like to be smack in the middle of a war zone armed with nothing but a camera , this Oscar-nominated documentary takes you there .;1
5979;5987;112739;There 's not a single jump-in-your-seat moment and believe it or not , Jason actually takes a backseat in his own film to special effects .;-1
5596;5602;106083;A perfectly respectable , perfectly inoffensive , easily forgettable film .;0
6337;6346;118724;Cinematic pratfalls given a working over .;0
5567;5573;105539;Depending upon your reaction to this movie , you may never again be able to look at a red felt Sharpie pen without disgust , a thrill , or the giggles .;0
5730;5737;108406;I 've had more interesting -- and , dare I say , thematically complex -- bowel movements than this long-on-the-shelf , point-and-shoot exercise in gimmicky crime drama .;-1
5735;5742;108495;... less a story than an inexplicable nightmare , right down to the population 's shrugging acceptance to each new horror .;-1
6065;6073;114212;Merry friggin ' Christmas !;0
6116;6124;114982;Byler is too savvy a filmmaker to let this morph into a typical romantic triangle .;1
5578;5584;105773;... plays like a badly edited , 91-minute trailer -LRB- and -RRB- the director ca n't seem to get a coherent rhythm going .;-1
5594;5600;106068;In the wrong hands , i.e. Peploe 's , it 's simply unbearable;-1
6121;6129;115051;Frida is n't that much different from many a Hollywood romance .;-1
5878;5885;111042;The film starts promisingly , but the ending is all too predictable and far too cliched to really work .;-1
5880;5887;111067;Tries to work in the same vein as the brilliance of Animal House but instead comes closer to the failure of the third Revenge of the Nerds sequel .;-1
6230;6239;116939;Most haunting about `` Fence '' is its conclusion , when we hear the ultimate fate of these girls and realize , much to our dismay , that this really did happen .;1
5661;5667;107237;Its message has merit and , in the hands of a brutally honest individual like Prophet Jack , might have made a point or two regarding life .;-1
6137;6145;115352;It 's 51 times better than this .;0
5705;5712;107970;Feels as if the inmates have actually taken over the asylum .;0
5760;5767;108936;With this masterful , flawless film , -LRB- Wang -RRB- emerges in the front ranks of China 's now numerous , world-renowned filmmakers .;1
5855;5862;110589;Plays like a glossy melodrama that occasionally verges on camp .;-1
5801;5808;109623;A sentimental hybrid that could benefit from the spice of specificity .;1
5486;5492;104146;An overly melodramatic but somewhat insightful French coming-of-age film ...;0
6193;6201;116309;Like a three-ring circus , there are side stories aplenty -- none of them memorable .;-1
5944;5952;112115;Jacquot has filmed the opera exactly as the libretto directs , ideally capturing the opera 's drama and lyricism .;1
6049;6057;113933;The pleasure of Read My Lips is like seeing a series of perfect black pearls clicking together to form a string .;1
5888;5895;111204;This is one of the year 's best films .;1
6301;6310;118118;Undoubtedly the scariest movie ever made about tattoos .;1
6061;6069;114149;No laughs .;-1
5447;5453;103414;Provides a porthole into that noble , trembling incoherence that defines us all .;0
5640;5646;106921;The advantage of a postapocalyptic setting is that it can be made on the cheap .;-1
6272;6281;117686;Thumbs down .;-1
5331;5337;101497;They should have found Orson Welles ' great-grandson .;0
6114;6122;114962;Kids five and up will be delighted with the fast , funny , and even touching story .;1
6102;6110;114800;Not once does it come close to being exciting .;-1
6013;6021;113299;One of those films that started with a great premise and then just fell apart .;-1
5481;5487;104036;American musical comedy as we know it would n't exist without the precedent of Yiddish theater , whose jolly , fun-for-fun 's - sake communal spirit goes to the essence of Broadway .;1
5670;5676;107424;A meatier deeper beginning and\/or ending would have easily tipped this film into the `` A '' range , as is , it 's a very very strong `` B + . '';1
6066;6074;114216;The screenplay comes across , rather unintentionally , as Hip-Hop Scooby-Doo .;0
6027;6035;113503;I approached the usher and said that if she had to sit through it again , she should ask for a raise .;-1
5875;5882;111012;A gem of a movie .;1
5960;5968;112374;Alan and his fellow survivors are idiosyncratic enough to lift the movie above its playwriting 101 premise .;1
5744;5751;108652;Makes the same mistake as the music industry it criticizes , becoming so slick and watered-down it almost loses what made you love it in the first place .;-1
6174;6182;115965;Franco is an excellent choice for the walled-off but combustible hustler , but he does not give the transcendent performance SONNY needs to overcome gaps in character development and story logic .;-1
5958;5966;112337;Almost nothing else -- raunchy and graphic as it may be in presentation -- is one-sided , outwardly sexist or mean-spirited .;0
6078;6086;114423;You 'd think by now America would have had enough of plucky British eccentrics with hearts of gold .;0
6017;6025;113394;The film boasts dry humor and jarring shocks , plus moments of breathtaking mystery .;1
5448;5454;103428;One of the greatest films I 've ever seen .;1
5829;5836;110200;To some eyes;0
5468;5474;103827;The filmmakers know how to please the eye , but it is not always the prettiest pictures that tell the best story .;1
5411;5417;102790;Here is a divine monument to a single man 's struggle to regain his life , his dignity and his music .;1
5613;5619;106397;A pleasing , often-funny comedy .;1
5973;5981;112638;The entire movie is in need of a scented bath .;-1
6248;6257;117259;Shiri is an action film that delivers on the promise of excitement , but it also has a strong dramatic and emotional pull that gradually sneaks up on the audience .;1
6206;6214;116531;Trouble Every Day is a success in some sense , but it 's hard to like a film so cold and dead .;-1
5796;5803;109539;... unbearably lame .;-1
5586;5592;105924;Seeks to transcend its genre with a curiously stylized , quasi-Shakespearean portrait of pure misogynist evil .;1
6003;6011;113151;A first-class road movie that proves you can run away from home , but your ego and all your problems go with you .;1
6084;6092;114511;Despite the predictable parent vs. child coming-of-age theme , first-class , natural acting and a look at `` the real Americans '' make this a charmer .;1
6388;6398;119630;Starts as a tart little lemon drop of a movie and ends up as a bitter pill .;-1
6184;6192;116180;Though Jackson does n't always succeed in integrating the characters in the foreground into the extraordinarily rich landscape , it must be said that he is an imaginative filmmaker who can see the forest for the trees .;1
5897;5904;111333;Saved from being merely way-cool by a basic , credible compassion .;0
5912;5920;111560;Wanders all over the map thematically and stylistically , and borrows heavily from Lynch , Jeunet , and von Trier while failing to find a spark of its own .;-1
6057;6065;114068;While certain cues , like the happy music , suggest that this movie is supposed to warm our hearts , Jeong-Hyang Lee 's film is just as likely to blacken that organ with cold vengefulness .;0
5436;5442;103173;Left me with the visceral sensation of longing , lasting traces of Charlotte 's web of desire and desperation .;1
5708;5715;108022;A funny , triumphant , and moving documentary .;1
5915;5923;111609;Charming , if overly complicated ...;0
6333;6342;118661;A close-to-solid espionage thriller with the misfortune of being released a few decades too late .;0
5719;5726;108220;My precious new Star Wars movie is a lumbering , wheezy drag ...;-1
5771;5778;109111;... tackling a low-budget movie in which inexperienced children play the two main characters might not be the best way to cut your teeth in the film industry .;0
5622;5628;106563;Like Kubrick , Soderbergh is n't afraid to try any genre and to do it his own way .;1
6253;6262;117365;That 's not vintage Spielberg and that , finally , is minimally satisfying .;0
5975;5983;112668;Stands as a document of what it felt like to be a New Yorker -- or , really , to be a human being -- in the weeks after 9\/11 .;1
5871;5878;110922;It 's a hellish , numbing experience to watch , and it does n't offer any insights that have n't been thoroughly debated in the media already , back in the Dahmer heyday of the mid - '90s .;-1
5620;5626;106543;It 's a lovely , eerie film that casts an odd , rapt spell .;1
6270;6279;117665;It has no affect on the Kurds , but it wore me down .;-1
5645;5651;107013;Walter Hill 's Undisputed is like a 1940s Warner Bros. .;1
6009;6017;113255;Wraps itself in the guise of a dark and quirky comedy , but it is n't as quirky as it thinks it is and its comedy is generally mean-spirited .;0
5616;5622;106439;It 's one thing to read about or rail against the ongoing - and unprecedented - construction project going on over our heads .;-1
6008;6016;113231;A brain twister , less a movie-movie than a funny and weird meditation on Hollywood , success , artistic integrity and intellectual bankruptcy .;0
5809;5816;109773;Perhaps even the SLC high command found writer-director Mitch Davis 's wall of kitsch hard going .;-1
5981;5989;112787;It is that rare combination of bad writing , bad direction and bad acting -- the trifecta of badness .;-1
5395;5401;102591;The only problem is that , by the end , no one in the audience or the film seems to really care .;-1
5684;5690;107647;In painting an unabashedly romantic picture of a nation whose songs spring directly from the lives of the people , the movie exalts the Marxian dream of honest working folk , with little to show for their labor , living harmoniously , joined in song .;1
6273;6282;117688;Bang !;0
5490;5496;104191;"Toes the fine line between cheese and earnestness remarkably well ; everything is delivered with such conviction that it 's hard not to be carried away .";1
5484;5490;104116;Skip this dreck , rent Animal House and go back to the source .;-1
6267;6276;117611;A completely spooky piece of business that gets under your skin and , some plot blips aside , stays there for the duration .;1
6055;6063;114048;She 's not yet an actress , not quite a singer ...;0
5426;5432;103056;It briefly flirts with player masochism , but the point of real interest - -- audience sadism -- is evaded completely .;0
5776;5783;109215;This is just lazy writing .;-1
5876;5883;111014;An effective portrait of a life in stasis -- of the power of inertia to arrest development in a dead-end existence .;1
6243;6252;117174;Though it pretends to expose the life of male hustlers , it 's exploitive without being insightful .;-1
5835;5842;110308;That chirpy songbird Britney Spears has popped up with more mindless drivel .;-1
5354;5360;101825;Anemic chronicle of money grubbing New Yorkers and their serial loveless hook ups .;0
5905;5912;111425;You really have to salute writer-director Haneke -LRB- he adapted Elfriede Jelinek 's novel -RRB- for making a film that is n't nearly as graphic but much more powerful , brutally shocking and difficult to watch .;0
5782;5789;109301;Unfortunately , a cast of competent performers from movies , television and the theater are cast adrift in various New York City locations with no unifying rhythm or visual style .;-1
5461;5467;103652;While it can be a bit repetitive , overall it 's an entertaining and informative documentary .;1
5598;5604;106114;So here it is : It 's about a family of sour immortals .;0
6181;6189;116131;... there is enough originality in ` Life ' to distance it from the pack of paint-by-number romantic comedies that so often end up on cinema screens .;1
5920;5928;111688;What should have been a cutting Hollywood satire is instead about as fresh as last week 's issue of Variety .;-1
5839;5846;110378;Overall tomfoolery like this is a matter of taste .;-1
5535;5541;104910;Mildly entertaining .;0
5559;5565;105372;The end result is like cold porridge with only the odd enjoyably chewy lump .;-1
5846;5853;110481;When a movie has stuck around for this long , you know there 's something there .;1
5729;5736;108381;` Punch-Drunk Love is so convinced of its own brilliance that , if it were a person , you 'd want to smash its face in . ';-1
5774;5781;109162;Though intrepid in exploring an attraction that crosses sexual identity , Ozpetek falls short in showing us Antonia 's true emotions ... But at the very least , His Secret Life will leave you thinking .;1
6093;6101;114660;Nair does n't use -LRB- Monsoon Wedding -RRB- to lament the loss of culture .;0
5479;5485;104007;ZigZag might have been richer and more observant if it were less densely plotted .;-1
5685;5691;107693;Somewhere inside the mess that is World Traveler , there is a mediocre movie trying to get out .;-1
5403;5409;102677;- spy action flick with Antonio Banderas and Lucy Liu never comes together .;-1
5974;5982;112648;This new movie version of the Alexandre Dumas classic is the stuff of high romance , brought off with considerable wit .;1
6154;6162;115618;Very well-written and very well-acted .;1
6250;6259;117303;Not only a coming-of-age story and cautionary parable , but also a perfectly rendered period piece .;1
5831;5838;110224;That Haynes can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace .;1
5616;5622;106439;It 's one thing to read about or rail against the ongoing - and unprecedented - construction project going on over our heads .;-1
6316;6325;118397;His scenes are short and often unexpected .;0
5934;5942;111945;The explosion essentially ruined -- or , rather , overpowered -- the fiction of the movie for me .;-1
5833;5840;110280;It 's a barely tolerable slog over well-trod ground .;-1
6394;6404;119741;One ca n't shake the feeling that Crossroads is nothing more than an hour-and-a-half-long commercial for Britney 's latest album .;-1
6338;6347;118730;Talk to Her is so darned assured , we have absolutely no idea who the main characters are until the film is well under way -- and yet it 's hard to stop watching .;1
5694;5701;107810;Confessions is without a doubt a memorable directorial debut from King Hunk .;1
6178;6186;116047;Has enough wit , energy and geniality to please not only the fanatical adherents on either side , but also people who know nothing about the subject and think they 're not interested .;1
6387;6397;119625;Has its share of arresting images .;0
5485;5491;104126;Reign of Fire never comes close to recovering from its demented premise , but it does sustain an enjoyable level of ridiculousness .;-1
5421;5427;102970;This ludicrous film is predictable at every turn .;-1
6131;6139;115255;Director David Fincher and writer David Koepp ca n't sustain it .;-1
